site_id,year,has_data
US-RGW,1985,FALSE
US-RGW,1986,FALSE
US-RGW,1987,FALSE
US-RGW,1988,FALSE
US-RGW,1989,FALSE
US-RGW,1990,FALSE
US-RGW,1991,FALSE
US-RGW,1992,FALSE
US-RGW,1993,FALSE
US-RGW,1994,FALSE
US-RGW,1995,FALSE
US-RGW,1996,FALSE
US-RGW,1997,FALSE
US-RGW,1998,FALSE
US-RGW,1999,FALSE
US-RGW,2000,FALSE
US-RGW,2001,FALSE
US-RGW,2002,FALSE
US-RGW,2003,FALSE
US-RGW,2004,FALSE
US-RGW,2005,FALSE
US-RGW,2006,FALSE
US-RGW,2007,FALSE
US-RGW,2008,FALSE
US-RGW,2009,FALSE
US-RGW,2010,FALSE
US-RGW,2011,FALSE
US-RGW,2012,FALSE
US-RGW,2013,FALSE
US-RGW,2014,FALSE
US-RGW,2015,FALSE
US-RGW,2016,FALSE
US-RGW,2017,FALSE
US-RGW,2018,FALSE
US-RGW,2019,FALSE
US-RGW,2020,FALSE
US-RGW,2021,FALSE
US-RGW,2022,TRUE
US-RGW,2022,TRUE
US-RGW,2023,TRUE
US-RGW,2024,TRUE
US-RGW,2025,FALSE
US-RGo,1981,FALSE
US-RGo,1982,FALSE
US-RGo,1983,FALSE
US-RGo,1984,FALSE
US-RGo,1985,FALSE
US-RGo,1986,FALSE
US-RGo,1987,FALSE
US-RGo,1988,FALSE
US-RGo,1989,FALSE
US-RGo,1990,FALSE
US-RGo,1991,FALSE
US-RGo,1992,FALSE
US-RGo,1993,FALSE
US-RGo,1994,FALSE
US-RGo,1995,FALSE
US-RGo,1996,FALSE
US-RGo,1997,FALSE
US-RGo,1998,FALSE
US-RGo,1999,FALSE
US-RGo,2000,FALSE
US-RGo,2001,FALSE
US-RGo,2002,FALSE
US-RGo,2003,FALSE
US-RGo,2004,FALSE
US-RGo,2005,FALSE
US-RGo,2006,FALSE
US-RGo,2007,FALSE
US-RGo,2008,FALSE
US-RGo,2009,FALSE
US-RGo,2010,FALSE
US-RGo,2011,FALSE
US-RGo,2012,FALSE
US-RGo,2013,FALSE
US-RGo,2014,FALSE
US-RGo,2015,FALSE
US-RGo,2016,FALSE
US-RGo,2017,FALSE
US-RGo,2018,FALSE
US-RGo,2019,FALSE
US-RGo,2020,FALSE
US-RGo,2021,TRUE
US-RGo,2021,TRUE
US-RGo,2022,TRUE
US-RGo,2023,TRUE
US-RGo,2024,TRUE
US-RGo,2025,FALSE
US-RRC,1981,FALSE
US-RRC,1982,FALSE
US-RRC,1983,FALSE
US-RRC,1984,FALSE
US-RRC,1985,FALSE
US-RRC,1986,FALSE
US-RRC,1987,FALSE
US-RRC,1988,FALSE
US-RRC,1989,FALSE
US-RRC,1990,FALSE
US-RRC,1991,FALSE
US-RRC,1992,FALSE
US-RRC,1993,FALSE
US-RRC,1994,FALSE
US-RRC,1995,FALSE
US-RRC,1996,FALSE
US-RRC,1997,FALSE
US-RRC,1998,FALSE
US-RRC,1999,FALSE
US-RRC,2000,FALSE
US-RRC,2001,FALSE
US-RRC,2002,FALSE
US-RRC,2003,FALSE
US-RRC,2004,FALSE
US-RRC,2005,FALSE
US-RRC,2006,FALSE
US-RRC,2007,FALSE
US-RRC,2008,FALSE
US-RRC,2009,FALSE
US-RRC,2010,FALSE
US-RRC,2011,FALSE
US-RRC,2012,FALSE
US-RRC,2013,FALSE
US-RRC,2014,FALSE
US-RRC,2015,FALSE
US-RRC,2016,FALSE
US-RRC,2017,FALSE
US-RRC,2018,FALSE
US-RRC,2019,FALSE
US-RRC,2020,FALSE
US-RRC,2021,FALSE
US-RRC,2022,TRUE
US-RRC,2022,TRUE
US-RRC,2023,TRUE
US-RRC,2024,TRUE
US-RRC,2024,TRUE
US-Rls,1981,FALSE
US-Rls,1982,FALSE
US-Rls,1983,FALSE
US-Rls,1984,FALSE
US-Rls,1985,FALSE
US-Rls,1986,FALSE
US-Rls,1987,FALSE
US-Rls,1988,FALSE
US-Rls,1989,FALSE
US-Rls,1990,FALSE
US-Rls,1991,FALSE
US-Rls,1992,FALSE
US-Rls,1993,FALSE
US-Rls,1994,FALSE
US-Rls,1995,FALSE
US-Rls,1996,FALSE
US-Rls,1997,FALSE
US-Rls,1998,FALSE
US-Rls,1999,FALSE
US-Rls,2000,FALSE
US-Rls,2001,FALSE
US-Rls,2002,FALSE
US-Rls,2003,FALSE
US-Rls,2004,FALSE
US-Rls,2005,FALSE
US-Rls,2006,FALSE
US-Rls,2007,FALSE
US-Rls,2008,FALSE
US-Rls,2009,FALSE
US-Rls,2010,FALSE
US-Rls,2011,FALSE
US-Rls,2012,FALSE
US-Rls,2013,FALSE
US-Rls,2014,TRUE
US-Rls,2014,TRUE
US-Rls,2015,TRUE
US-Rls,2015,TRUE
US-Rls,2016,TRUE
US-Rls,2017,TRUE
US-Rls,2018,TRUE
US-Rls,2019,TRUE
US-Rls,2020,TRUE
US-Rls,2021,TRUE
US-Rls,2022,TRUE
US-Rls,2023,TRUE
US-Rls,2023,TRUE
US-Rls,2024,FALSE
US-Rls,2025,FALSE
US-Rms,1981,FALSE
US-Rms,1982,FALSE
US-Rms,1983,FALSE
US-Rms,1984,FALSE
US-Rms,1985,FALSE
US-Rms,1986,FALSE
US-Rms,1987,FALSE
US-Rms,1988,FALSE
US-Rms,1989,FALSE
US-Rms,1990,FALSE
US-Rms,1991,FALSE
US-Rms,1992,FALSE
US-Rms,1993,FALSE
US-Rms,1994,FALSE
US-Rms,1995,FALSE
US-Rms,1996,FALSE
US-Rms,1997,FALSE
US-Rms,1998,FALSE
US-Rms,1999,FALSE
US-Rms,2000,FALSE
US-Rms,2001,FALSE
US-Rms,2002,FALSE
US-Rms,2003,FALSE
US-Rms,2004,FALSE
US-Rms,2005,FALSE
US-Rms,2006,FALSE
US-Rms,2007,FALSE
US-Rms,2008,FALSE
US-Rms,2009,FALSE
US-Rms,2010,FALSE
US-Rms,2011,FALSE
US-Rms,2012,FALSE
US-Rms,2013,FALSE
US-Rms,2014,FALSE
US-Rms,2014,FALSE
US-Rms,2015,TRUE
US-Rms,2015,TRUE
US-Rms,2016,TRUE
US-Rms,2017,TRUE
US-Rms,2018,TRUE
US-Rms,2019,TRUE
US-Rms,2020,TRUE
US-Rms,2021,TRUE
US-Rms,2022,TRUE
US-Rms,2023,TRUE
US-Rms,2023,TRUE
US-Rms,2024,FALSE
US-Rms,2025,FALSE
US-Ro1,1981,FALSE
US-Ro1,1982,FALSE
US-Ro1,1983,FALSE
US-Ro1,1984,FALSE
US-Ro1,1985,FALSE
US-Ro1,1986,FALSE
US-Ro1,1987,FALSE
US-Ro1,1988,FALSE
US-Ro1,1989,FALSE
US-Ro1,1990,FALSE
US-Ro1,1991,FALSE
US-Ro1,1992,FALSE
US-Ro1,1993,FALSE
US-Ro1,1994,FALSE
US-Ro1,1995,FALSE
US-Ro1,1996,FALSE
US-Ro1,1997,FALSE
US-Ro1,1998,FALSE
US-Ro1,1999,FALSE
US-Ro1,2000,FALSE
US-Ro1,2001,FALSE
US-Ro1,2002,FALSE
US-Ro1,2003,FALSE
US-Ro1,2004,TRUE
US-Ro1,2005,TRUE
US-Ro1,2006,TRUE
US-Ro1,2007,TRUE
US-Ro1,2008,TRUE
US-Ro1,2009,TRUE
US-Ro1,2010,TRUE
US-Ro1,2011,TRUE
US-Ro1,2012,TRUE
US-Ro1,2013,TRUE
US-Ro1,2014,TRUE
US-Ro1,2015,TRUE
US-Ro1,2016,TRUE
US-Ro1,2017,FALSE
US-Ro1,2018,FALSE
US-Ro1,2019,FALSE
US-Ro1,2020,FALSE
US-Ro1,2021,FALSE
US-Ro1,2022,FALSE
US-Ro1,2023,FALSE
US-Ro1,2024,FALSE
US-Ro1,2025,FALSE
US-Ro2,1981,FALSE
US-Ro2,1982,FALSE
US-Ro2,1983,FALSE
US-Ro2,1984,FALSE
US-Ro2,1985,FALSE
US-Ro2,1986,FALSE
US-Ro2,1987,FALSE
US-Ro2,1988,FALSE
US-Ro2,1989,FALSE
US-Ro2,1990,FALSE
US-Ro2,1991,FALSE
US-Ro2,1992,FALSE
US-Ro2,1993,FALSE
US-Ro2,1994,FALSE
US-Ro2,1995,FALSE
US-Ro2,1996,FALSE
US-Ro2,1997,FALSE
US-Ro2,1998,FALSE
US-Ro2,1999,FALSE
US-Ro2,2000,FALSE
US-Ro2,2001,FALSE
US-Ro2,2002,FALSE
US-Ro2,2003,FALSE
US-Ro2,2004,FALSE
US-Ro2,2005,FALSE
US-Ro2,2006,FALSE
US-Ro2,2007,FALSE
US-Ro2,2008,TRUE
US-Ro2,2009,TRUE
US-Ro2,2009,TRUE
US-Ro2,2010,TRUE
US-Ro2,2010,TRUE
US-Ro2,2011,TRUE
US-Ro2,2011,TRUE
US-Ro2,2012,TRUE
US-Ro2,2013,TRUE
US-Ro2,2013,TRUE
US-Ro2,2014,FALSE
US-Ro2,2014,FALSE
US-Ro2,2015,TRUE
US-Ro2,2015,TRUE
US-Ro2,2016,TRUE
US-Ro2,2017,FALSE
US-Ro2,2018,FALSE
US-Ro2,2019,FALSE
US-Ro2,2020,FALSE
US-Ro2,2021,FALSE
US-Ro2,2022,FALSE
US-Ro2,2023,FALSE
US-Ro2,2024,FALSE
US-Ro2,2025,FALSE
US-Ro3,1981,FALSE
US-Ro3,1982,FALSE
US-Ro3,1983,FALSE
US-Ro3,1984,FALSE
US-Ro3,1985,FALSE
US-Ro3,1986,FALSE
US-Ro3,1987,FALSE
US-Ro3,1988,FALSE
US-Ro3,1989,FALSE
US-Ro3,1990,FALSE
US-Ro3,1991,FALSE
US-Ro3,1992,FALSE
US-Ro3,1993,FALSE
US-Ro3,1994,FALSE
US-Ro3,1995,FALSE
US-Ro3,1996,FALSE
US-Ro3,1997,FALSE
US-Ro3,1998,FALSE
US-Ro3,1999,FALSE
US-Ro3,2000,FALSE
US-Ro3,2001,FALSE
US-Ro3,2002,FALSE
US-Ro3,2003,FALSE
US-Ro3,2004,TRUE
US-Ro3,2004,TRUE
US-Ro3,2005,TRUE
US-Ro3,2006,TRUE
US-Ro3,2007,TRUE
US-Ro3,2008,FALSE
US-Ro3,2009,FALSE
US-Ro3,2010,FALSE
US-Ro3,2011,FALSE
US-Ro3,2012,FALSE
US-Ro3,2013,FALSE
US-Ro3,2014,FALSE
US-Ro3,2015,FALSE
US-Ro3,2016,FALSE
US-Ro3,2017,FALSE
US-Ro3,2018,FALSE
US-Ro3,2019,FALSE
US-Ro3,2020,FALSE
US-Ro3,2021,FALSE
US-Ro3,2022,FALSE
US-Ro3,2023,FALSE
US-Ro3,2024,FALSE
US-Ro3,2025,FALSE
US-Ro4,1981,FALSE
US-Ro4,1982,FALSE
US-Ro4,1983,FALSE
US-Ro4,1984,FALSE
US-Ro4,1985,FALSE
US-Ro4,1986,FALSE
US-Ro4,1987,FALSE
US-Ro4,1988,FALSE
US-Ro4,1989,FALSE
US-Ro4,1990,FALSE
US-Ro4,1991,FALSE
US-Ro4,1992,FALSE
US-Ro4,1993,FALSE
US-Ro4,1994,FALSE
US-Ro4,1995,FALSE
US-Ro4,1996,FALSE
US-Ro4,1997,FALSE
US-Ro4,1998,FALSE
US-Ro4,1999,FALSE
US-Ro4,2000,FALSE
US-Ro4,2001,FALSE
US-Ro4,2002,FALSE
US-Ro4,2003,FALSE
US-Ro4,2004,FALSE
US-Ro4,2005,FALSE
US-Ro4,2006,FALSE
US-Ro4,2007,FALSE
US-Ro4,2008,FALSE
US-Ro4,2009,FALSE
US-Ro4,2010,FALSE
US-Ro4,2011,FALSE
US-Ro4,2012,FALSE
US-Ro4,2013,FALSE
US-Ro4,2014,TRUE
US-Ro4,2014,TRUE
US-Ro4,2015,TRUE
US-Ro4,2016,TRUE
US-Ro4,2017,TRUE
US-Ro4,2018,TRUE
US-Ro4,2019,TRUE
US-Ro4,2020,TRUE
US-Ro4,2021,TRUE
US-Ro4,2022,TRUE
US-Ro4,2023,TRUE
US-Ro4,2024,TRUE
US-Ro4,2025,TRUE
US-Ro5,1981,FALSE
US-Ro5,1982,FALSE
US-Ro5,1983,FALSE
US-Ro5,1984,FALSE
US-Ro5,1985,FALSE
US-Ro5,1986,FALSE
US-Ro5,1987,FALSE
US-Ro5,1988,FALSE
US-Ro5,1989,FALSE
US-Ro5,1990,FALSE
US-Ro5,1991,FALSE
US-Ro5,1992,FALSE
US-Ro5,1993,FALSE
US-Ro5,1994,FALSE
US-Ro5,1995,FALSE
US-Ro5,1996,FALSE
US-Ro5,1997,FALSE
US-Ro5,1998,FALSE
US-Ro5,1999,FALSE
US-Ro5,2000,FALSE
US-Ro5,2001,FALSE
US-Ro5,2002,FALSE
US-Ro5,2003,FALSE
US-Ro5,2004,FALSE
US-Ro5,2005,FALSE
US-Ro5,2006,FALSE
US-Ro5,2007,FALSE
US-Ro5,2008,FALSE
US-Ro5,2009,FALSE
US-Ro5,2010,FALSE
US-Ro5,2011,FALSE
US-Ro5,2012,FALSE
US-Ro5,2013,FALSE
US-Ro5,2014,FALSE
US-Ro5,2015,FALSE
US-Ro5,2016,FALSE
US-Ro5,2017,TRUE
US-Ro5,2018,TRUE
US-Ro5,2019,TRUE
US-Ro5,2020,TRUE
US-Ro5,2021,TRUE
US-Ro5,2022,TRUE
US-Ro5,2023,TRUE
US-Ro5,2024,TRUE
US-Ro6,1981,FALSE
US-Ro6,1982,FALSE
US-Ro6,1983,FALSE
US-Ro6,1984,FALSE
US-Ro6,1985,FALSE
US-Ro6,1986,FALSE
US-Ro6,1987,FALSE
US-Ro6,1988,FALSE
US-Ro6,1989,FALSE
US-Ro6,1990,FALSE
US-Ro6,1991,FALSE
US-Ro6,1992,FALSE
US-Ro6,1993,FALSE
US-Ro6,1994,FALSE
US-Ro6,1995,FALSE
US-Ro6,1996,FALSE
US-Ro6,1997,FALSE
US-Ro6,1998,FALSE
US-Ro6,1999,FALSE
US-Ro6,2000,FALSE
US-Ro6,2001,FALSE
US-Ro6,2002,FALSE
US-Ro6,2003,FALSE
US-Ro6,2004,FALSE
US-Ro6,2005,FALSE
US-Ro6,2006,FALSE
US-Ro6,2007,FALSE
US-Ro6,2008,FALSE
US-Ro6,2009,FALSE
US-Ro6,2010,FALSE
US-Ro6,2011,FALSE
US-Ro6,2012,FALSE
US-Ro6,2013,FALSE
US-Ro6,2014,FALSE
US-Ro6,2015,FALSE
US-Ro6,2016,FALSE
US-Ro6,2017,TRUE
US-Ro6,2018,TRUE
US-Ro6,2019,TRUE
US-Ro6,2020,TRUE
US-Ro6,2021,TRUE
US-Ro6,2022,TRUE
US-Ro6,2023,TRUE
US-Ro6,2024,TRUE
US-Rpf,1981,FALSE
US-Rpf,1982,FALSE
US-Rpf,1983,FALSE
US-Rpf,1984,FALSE
US-Rpf,1985,FALSE
US-Rpf,1986,FALSE
US-Rpf,1987,FALSE
US-Rpf,1988,FALSE
US-Rpf,1989,FALSE
US-Rpf,1990,FALSE
US-Rpf,1991,FALSE
US-Rpf,1992,FALSE
US-Rpf,1993,FALSE
US-Rpf,1994,FALSE
US-Rpf,1995,FALSE
US-Rpf,1996,FALSE
US-Rpf,1997,FALSE
US-Rpf,1998,FALSE
US-Rpf,1999,FALSE
US-Rpf,2000,FALSE
US-Rpf,2001,FALSE
US-Rpf,2002,FALSE
US-Rpf,2003,FALSE
US-Rpf,2004,FALSE
US-Rpf,2005,FALSE
US-Rpf,2006,FALSE
US-Rpf,2007,FALSE
US-Rpf,2008,TRUE
US-Rpf,2008,TRUE
US-Rpf,2009,TRUE
US-Rpf,2010,TRUE
US-Rpf,2011,TRUE
US-Rpf,2012,TRUE
US-Rpf,2012,TRUE
US-Rpf,2013,TRUE
US-Rpf,2014,TRUE
US-Rpf,2015,TRUE
US-Rpf,2016,TRUE
US-Rpf,2017,TRUE
US-Rpf,2018,TRUE
US-Rpf,2019,TRUE
US-Rpf,2020,TRUE
US-Rpf,2020,TRUE
US-Rpf,2021,TRUE
US-Rpf,2021,TRUE
US-Rpf,2022,TRUE
US-Rpf,2023,TRUE
US-Rpf,2024,TRUE
US-Rpf,2025,FALSE
US-Rwe,1981,FALSE
US-Rwe,1982,FALSE
US-Rwe,1983,FALSE
US-Rwe,1984,FALSE
US-Rwe,1985,FALSE
US-Rwe,1986,FALSE
US-Rwe,1987,FALSE
US-Rwe,1988,FALSE
US-Rwe,1989,FALSE
US-Rwe,1990,FALSE
US-Rwe,1991,FALSE
US-Rwe,1992,FALSE
US-Rwe,1993,FALSE
US-Rwe,1994,FALSE
US-Rwe,1995,FALSE
US-Rwe,1996,FALSE
US-Rwe,1997,FALSE
US-Rwe,1998,FALSE
US-Rwe,1999,FALSE
US-Rwe,2000,FALSE
US-Rwe,2001,FALSE
US-Rwe,2002,FALSE
US-Rwe,2003,TRUE
US-Rwe,2003,TRUE
US-Rwe,2004,TRUE
US-Rwe,2005,TRUE
US-Rwe,2006,TRUE
US-Rwe,2007,TRUE
US-Rwe,2007,TRUE
US-Rwe,2008,FALSE
US-Rwe,2009,FALSE
US-Rwe,2010,FALSE
US-Rwe,2011,FALSE
US-Rwe,2012,FALSE
US-Rwe,2013,FALSE
US-Rwe,2014,FALSE
US-Rwe,2015,FALSE
US-Rwe,2016,FALSE
US-Rwe,2017,FALSE
US-Rwe,2018,FALSE
US-Rwe,2019,FALSE
US-Rwe,2020,FALSE
US-Rwe,2021,FALSE
US-Rwe,2022,FALSE
US-Rwe,2023,FALSE
US-Rwe,2024,FALSE
US-Rwe,2025,FALSE
US-Rwf,1981,FALSE
US-Rwf,1982,FALSE
US-Rwf,1983,FALSE
US-Rwf,1984,FALSE
US-Rwf,1985,FALSE
US-Rwf,1986,FALSE
US-Rwf,1987,FALSE
US-Rwf,1988,FALSE
US-Rwf,1989,FALSE
US-Rwf,1990,FALSE
US-Rwf,1991,FALSE
US-Rwf,1992,FALSE
US-Rwf,1993,FALSE
US-Rwf,1994,FALSE
US-Rwf,1995,FALSE
US-Rwf,1996,FALSE
US-Rwf,1997,FALSE
US-Rwf,1998,FALSE
US-Rwf,1999,FALSE
US-Rwf,2000,FALSE
US-Rwf,2001,FALSE
US-Rwf,2002,FALSE
US-Rwf,2003,FALSE
US-Rwf,2004,FALSE
US-Rwf,2005,FALSE
US-Rwf,2006,FALSE
US-Rwf,2007,FALSE
US-Rwf,2008,FALSE
US-Rwf,2009,FALSE
US-Rwf,2010,FALSE
US-Rwf,2011,FALSE
US-Rwf,2012,FALSE
US-Rwf,2013,FALSE
US-Rwf,2014,TRUE
US-Rwf,2014,TRUE
US-Rwf,2015,TRUE
US-Rwf,2016,TRUE
US-Rwf,2017,TRUE
US-Rwf,2018,TRUE
US-Rwf,2019,TRUE
US-Rwf,2020,TRUE
US-Rwf,2021,TRUE
US-Rwf,2022,TRUE
US-Rwf,2023,TRUE
US-Rwf,2023,TRUE
US-Rwf,2024,FALSE
US-Rwf,2025,FALSE
US-Rws,1981,FALSE
US-Rws,1982,FALSE
US-Rws,1983,FALSE
US-Rws,1984,FALSE
US-Rws,1985,FALSE
US-Rws,1986,FALSE
US-Rws,1987,FALSE
US-Rws,1988,FALSE
US-Rws,1989,FALSE
US-Rws,1990,FALSE
US-Rws,1991,FALSE
US-Rws,1992,FALSE
US-Rws,1993,FALSE
US-Rws,1994,FALSE
US-Rws,1995,FALSE
US-Rws,1996,FALSE
US-Rws,1997,FALSE
US-Rws,1998,FALSE
US-Rws,1999,FALSE
US-Rws,2000,FALSE
US-Rws,2001,FALSE
US-Rws,2002,FALSE
US-Rws,2003,FALSE
US-Rws,2004,FALSE
US-Rws,2005,FALSE
US-Rws,2006,FALSE
US-Rws,2007,FALSE
US-Rws,2008,FALSE
US-Rws,2009,FALSE
US-Rws,2010,FALSE
US-Rws,2011,FALSE
US-Rws,2012,FALSE
US-Rws,2013,FALSE
US-Rws,2014,FALSE
US-Rws,2014,FALSE
US-Rws,2015,TRUE
US-Rws,2016,TRUE
US-Rws,2017,TRUE
US-Rws,2018,TRUE
US-Rws,2019,TRUE
US-Rws,2020,TRUE
US-Rws,2021,TRUE
US-Rws,2022,TRUE
US-Rws,2023,TRUE
US-Rws,2023,TRUE
US-Rws,2024,FALSE
US-Rws,2025,FALSE
US-SD1,1981,FALSE
US-SD1,1982,FALSE
US-SD1,1983,FALSE
US-SD1,1984,FALSE
US-SD1,1985,FALSE
US-SD1,1986,FALSE
US-SD1,1987,FALSE
US-SD1,1988,FALSE
US-SD1,1989,FALSE
US-SD1,1990,FALSE
US-SD1,1991,FALSE
US-SD1,1992,FALSE
US-SD1,1993,FALSE
US-SD1,1994,FALSE
US-SD1,1995,FALSE
US-SD1,1996,FALSE
US-SD1,1997,FALSE
US-SD1,1998,FALSE
US-SD1,1999,FALSE
US-SD1,2000,FALSE
US-SD1,2001,FALSE
US-SD1,2002,FALSE
US-SD1,2003,FALSE
US-SD1,2004,FALSE
US-SD1,2005,FALSE
US-SD1,2006,FALSE
US-SD1,2007,FALSE
US-SD1,2008,FALSE
US-SD1,2009,FALSE
US-SD1,2010,FALSE
US-SD1,2011,FALSE
US-SD1,2012,FALSE
US-SD1,2013,FALSE
US-SD1,2014,FALSE
US-SD1,2015,FALSE
US-SD1,2016,FALSE
US-SD1,2017,FALSE
US-SD1,2018,FALSE
US-SD1,2019,FALSE
US-SD1,2020,FALSE
US-SD1,2021,FALSE
US-SD1,2022,FALSE
US-SD1,2023,TRUE
US-SD1,2023,TRUE
US-SD1,2024,TRUE
US-SD1,2025,TRUE
US-SD1,2025,TRUE
US-SD2,1981,FALSE
US-SD2,1982,FALSE
US-SD2,1983,FALSE
US-SD2,1984,FALSE
US-SD2,1985,FALSE
US-SD2,1986,FALSE
US-SD2,1987,FALSE
US-SD2,1988,FALSE
US-SD2,1989,FALSE
US-SD2,1990,FALSE
US-SD2,1991,FALSE
US-SD2,1992,FALSE
US-SD2,1993,FALSE
US-SD2,1994,FALSE
US-SD2,1995,FALSE
US-SD2,1996,FALSE
US-SD2,1997,FALSE
US-SD2,1998,FALSE
US-SD2,1999,FALSE
US-SD2,2000,FALSE
US-SD2,2001,FALSE
US-SD2,2002,FALSE
US-SD2,2003,FALSE
US-SD2,2004,FALSE
US-SD2,2005,FALSE
US-SD2,2006,FALSE
US-SD2,2007,FALSE
US-SD2,2008,FALSE
US-SD2,2009,FALSE
US-SD2,2010,FALSE
US-SD2,2011,FALSE
US-SD2,2012,FALSE
US-SD2,2013,FALSE
US-SD2,2014,FALSE
US-SD2,2015,FALSE
US-SD2,2016,FALSE
US-SD2,2017,FALSE
US-SD2,2018,FALSE
US-SD2,2019,FALSE
US-SD2,2020,FALSE
US-SD2,2021,FALSE
US-SD2,2022,FALSE
US-SD2,2023,FALSE
US-SD2,2023,FALSE
US-SD2,2024,TRUE
US-SD2,2025,TRUE
US-SD2,2025,TRUE
US-SHC,1981,FALSE
US-SHC,1982,FALSE
US-SHC,1983,FALSE
US-SHC,1984,FALSE
US-SHC,1985,FALSE
US-SHC,1986,FALSE
US-SHC,1987,FALSE
US-SHC,1988,FALSE
US-SHC,1989,FALSE
US-SHC,1990,FALSE
US-SHC,1991,FALSE
US-SHC,1992,FALSE
US-SHC,1993,FALSE
US-SHC,1994,FALSE
US-SHC,1995,FALSE
US-SHC,1996,FALSE
US-SHC,1997,FALSE
US-SHC,1998,FALSE
US-SHC,1999,FALSE
US-SHC,2000,FALSE
US-SHC,2001,FALSE
US-SHC,2002,FALSE
US-SHC,2003,FALSE
US-SHC,2004,FALSE
US-SHC,2005,FALSE
US-SHC,2006,FALSE
US-SHC,2007,FALSE
US-SHC,2008,FALSE
US-SHC,2009,FALSE
US-SHC,2010,FALSE
US-SHC,2011,FALSE
US-SHC,2012,FALSE
US-SHC,2013,FALSE
US-SHC,2014,FALSE
US-SHC,2015,FALSE
US-SHC,2016,FALSE
US-SHC,2017,TRUE
US-SHC,2017,TRUE
US-SHC,2018,TRUE
US-SHC,2019,TRUE
US-SHC,2020,TRUE
US-SHC,2020,TRUE
US-SHC,2021,FALSE
US-SHC,2022,FALSE
US-SHC,2023,FALSE
US-SHC,2024,FALSE
US-SHC,2025,FALSE
US-SP1,1981,FALSE
US-SP1,1982,FALSE
US-SP1,1983,FALSE
US-SP1,1984,FALSE
US-SP1,1985,FALSE
US-SP1,1986,FALSE
US-SP1,1987,FALSE
US-SP1,1988,FALSE
US-SP1,1989,FALSE
US-SP1,1990,FALSE
US-SP1,1991,FALSE
US-SP1,1992,FALSE
US-SP1,1993,FALSE
US-SP1,1994,FALSE
US-SP1,1995,FALSE
US-SP1,1996,FALSE
US-SP1,1997,FALSE
US-SP1,1998,FALSE
US-SP1,1999,FALSE
US-SP1,2000,TRUE
US-SP1,2000,TRUE
US-SP1,2001,TRUE
US-SP1,2002,TRUE
US-SP1,2002,TRUE
US-SP1,2003,TRUE
US-SP1,2004,TRUE
US-SP1,2005,TRUE
US-SP1,2006,TRUE
US-SP1,2007,TRUE
US-SP1,2008,TRUE
US-SP1,2009,TRUE
US-SP1,2010,TRUE
US-SP1,2011,TRUE
US-SP1,2012,TRUE
US-SP1,2013,TRUE
US-SP1,2014,TRUE
US-SP1,2014,TRUE
US-SP1,2015,TRUE
US-SP1,2016,TRUE
US-SP1,2017,TRUE
US-SP1,2018,TRUE
US-SP1,2019,TRUE
US-SP1,2020,TRUE
US-SP1,2020,TRUE
US-SP1,2021,FALSE
US-SP1,2022,FALSE
US-SP1,2023,FALSE
US-SP1,2024,FALSE
US-SP1,2025,FALSE
US-SRC,1981,FALSE
US-SRC,1982,FALSE
US-SRC,1983,FALSE
US-SRC,1984,FALSE
US-SRC,1985,FALSE
US-SRC,1986,FALSE
US-SRC,1987,FALSE
US-SRC,1988,FALSE
US-SRC,1989,FALSE
US-SRC,1990,FALSE
US-SRC,1991,FALSE
US-SRC,1992,FALSE
US-SRC,1993,FALSE
US-SRC,1994,FALSE
US-SRC,1995,FALSE
US-SRC,1996,FALSE
US-SRC,1997,FALSE
US-SRC,1998,FALSE
US-SRC,1999,FALSE
US-SRC,2000,FALSE
US-SRC,2001,FALSE
US-SRC,2002,FALSE
US-SRC,2003,FALSE
US-SRC,2004,FALSE
US-SRC,2005,FALSE
US-SRC,2006,FALSE
US-SRC,2007,FALSE
US-SRC,2008,TRUE
US-SRC,2008,TRUE
US-SRC,2009,TRUE
US-SRC,2010,TRUE
US-SRC,2011,TRUE
US-SRC,2011,TRUE
US-SRC,2012,TRUE
US-SRC,2012,TRUE
US-SRC,2013,TRUE
US-SRC,2013,TRUE
US-SRC,2014,TRUE
US-SRC,2014,TRUE
US-SRC,2015,FALSE
US-SRC,2016,FALSE
US-SRC,2017,FALSE
US-SRC,2018,FALSE
US-SRC,2019,FALSE
US-SRC,2020,FALSE
US-SRC,2021,FALSE
US-SRC,2022,FALSE
US-SRC,2023,FALSE
US-SRC,2024,FALSE
US-SRC,2025,FALSE
US-SRG,1981,FALSE
US-SRG,1982,FALSE
US-SRG,1983,FALSE
US-SRG,1984,FALSE
US-SRG,1985,FALSE
US-SRG,1986,FALSE
US-SRG,1987,FALSE
US-SRG,1988,FALSE
US-SRG,1989,FALSE
US-SRG,1990,FALSE
US-SRG,1991,FALSE
US-SRG,1992,FALSE
US-SRG,1993,FALSE
US-SRG,1994,FALSE
US-SRG,1995,FALSE
US-SRG,1996,FALSE
US-SRG,1997,FALSE
US-SRG,1998,FALSE
US-SRG,1999,FALSE
US-SRG,2000,FALSE
US-SRG,2001,FALSE
US-SRG,2002,FALSE
US-SRG,2003,FALSE
US-SRG,2004,FALSE
US-SRG,2005,FALSE
US-SRG,2006,FALSE
US-SRG,2007,FALSE
US-SRG,2008,TRUE
US-SRG,2008,TRUE
US-SRG,2009,TRUE
US-SRG,2010,TRUE
US-SRG,2011,TRUE
US-SRG,2012,TRUE
