site_id,mat_worldclim,map_worldclim,bio_1,bio_2,bio_3,bio_4,bio_5,bio_6,bio_7,bio_8,bio_9,bio_10,bio_11,bio_12,bio_13,bio_14,bio_15,bio_16,bio_17,bio_18,bio_19
IT-SRo,14.048333168029785,886,14.048333168029785,9.399999618530273,36.8772087097168,599.0714111328125,28,2.509999990463257,25.489999771118164,15.104999542236328,21.54166603088379,21.54166603088379,7.0316667556762695,886,135,20,42.965576171875,347,114,114,217
IT-NiG,-0.49316659569740295,1440,-0.49316659569740295,5.942333221435547,26.34480094909668,604.10662841796875,12.37600040435791,-10.180000305175781,22.555999755859375,-5.432666778564453,7.445333480834961,7.445333480834961,-7.021999835968018,1440,149,81,17.76029396057129,420,271,271,391
IT-Lav,7.721833229064941,575,7.721833229064941,7.921000003814697,29.97199821472168,686.89501953125,22.09200096130371,-4.335999965667725,26.428001403808594,16.32266616821289,-0.4853333532810211,16.32266616821289,-0.4853333532810211,575,70,22,40.07362747192383,206,71,206,71
IT-CA3,14.48900032043457,332,14.48900032043457,9.797333717346191,35.030513763427734,665.11395263671875,30.61199951171875,2.6440000534057617,27.967998504638672,11.001999855041504,23.001998901367188,23.001998901367188,6.921999931335449,332,43,8,35.55381774902344,117,41,41,96
IT-CA2,14.48900032043457,332,14.48900032043457,9.797333717346191,35.030513763427734,665.11395263671875,30.61199951171875,2.6440000534057617,27.967998504638672,11.001999855041504,23.001998901367188,23.001998901367188,6.921999931335449,332,43,8,35.55381774902344,117,41,41,96
IT-CA1,14.48900032043457,332,14.48900032043457,9.797333717346191,35.030513763427734,665.11395263671875,30.61199951171875,2.6440000534057617,27.967998504638672,11.001999855041504,23.001998901367188,23.001998901367188,6.921999931335449,332,43,8,35.55381774902344,117,41,41,96
IT-Bsn,7.318999767303467,986,7.318999767303467,8.208666801452637,32.506996154785156,636.73406982421875,21.371999740600586,-3.880000114440918,25.251998901367188,3.7933335304260254,15.190666198730469,15.37933349609375,-0.03466665744781494,986,105,59,15.28549575805664,279,211,215,240
IT-BsB,7.318999767303467,986,7.318999767303467,8.208666801452637,32.506996154785156,636.73406982421875,21.371999740600586,-3.880000114440918,25.251998901367188,3.7933335304260254,15.190666198730469,15.37933349609375,-0.03466665744781494,986,105,59,15.28549575805664,279,211,215,240
IT-Arz,12.325333595275879,935,12.325333595275879,9.314000129699707,30.927082061767578,769.71685791015625,28.40799903869629,-1.7080000638961792,30.115999221801758,17.89533233642578,2.873333215713501,21.831998825073242,2.873333215713501,935,108,42,24.58573341369629,293,166,261,166
IL-Yat,17.222999572753906,300,17.222999572753906,11.0426664352417,42.92081069946289,583.4312744140625,30.332000732421875,4.604000091552734,25.72800064086914,9.685333251953125,23.591333389282227,23.661333084106445,9.685333251953125,300,69,0,108.22793579101562,189,0,0,189
IL-RmH,19.34583282470703,561,19.34583282470703,9.503666877746582,41.16279983520508,542.75128173828125,30.552000045776367,7.4639997482299805,23.088001251220703,12.598000526428223,25.373332977294922,25.78066635131836,12.598000526428223,561,146,0,118.38440704345703,381,0,1,381
GH-Ank,26.374834060668945,1874,26.374834060668945,6.4629998207092285,69.61439514160156,103.78205871582031,31.299999237060547,22.016000747680664,9.283998489379883,26.860666275024414,26.944000244140625,27.507999420166016,24.926666259765625,1874,423,36,70.255401611328125,873,177,342,329
FR-Nzn,11.512499809265137,918,11.512499809265137,6.63700008392334,37.08650207519531,420.3939514160156,21.65999984741211,3.7639999389648438,17.895999908447266,7.6020002365112305,16.709333419799805,16.827999114990234,6.690666675567627,918,112,46,29.426454544067383,321,147,169,292
FR-Mau,12.630000114440918,776,12.630000114440918,9.791999816894531,39.36323928833008,562.275634765625,26.34000015258789,1.4639999866485596,24.875999450683594,14.365333557128906,19.68466567993164,19.707332611083984,6.154666423797607,776,86,49,15.493765830993652,236,163,175,187
FR-LBr,12.545499801635742,909,12.545499801635742,10.329000473022461,43.2031135559082,516.4759521484375,25.579999923706055,1.6720000505447388,23.90799903869629,7.1066670417785645,18.9146671295166,18.9146671295166,6.437333583831787,909,103,45,22.73860740661621,291,160,160,267
FI-Sar,2.7890000343322754,606,2.7890000343322754,7.460666656494141,22.026058197021484,942.54498291015625,20.964000701904297,-12.907999992370605,33.87200164794922,14.758000373840332,-3.9639999866485596,14.758000373840332,-8.689332962036133,606,79,30,32.8431510925293,222,95,222,114
FI-Ruk,1.9723334312438965,518,1.9723334312438965,8.454000473022461,24.69042205810547,912.349609375,20.38399887084961,-13.855999946594238,34.23999786376953,11.974666595458984,-4.548666477203369,13.600666999816895,-9.045999526977539,518,70,25,34.82048797607422,190,77,189,98
FI-Rk2,3.515166759490967,643,3.515166759490967,8.009666442871094,24.611806869506836,866.3140869140625,21.04400062561035,-11.5,32.54399871826172,12.808666229248047,-3.003999948501587,14.584667205810547,-6.830666542053223,643,86,32,33.34020233154297,232,102,224,126
FI-Qvd,5.244166851043701,677,5.244166851043701,7.442999839782715,24.8763370513916,795.62353515625,21.104000091552734,-8.815999984741211,29.920000076293945,14.16866683959961,3.675333261489868,15.447333335876465,-4.064666748046875,677,76,35,28.824331283569336,216,115,195,153
FI-Pap,2.816833257675171,607,2.816833257675171,7.39900016784668,21.802806854248047,946.26409912109375,20.947999954223633,-12.98799991607666,33.93600082397461,14.829333305358887,-3.9820001125335693,14.829333305358887,-8.711999893188477,607,80,30,33.09044647216797,223,95,223,114
FI-Nsv,2.506166458129883,607,2.506166458129883,8.861666679382324,26.00559425354004,879.0181884765625,21.031999588012695,-13.044000625610352,34.07600021362305,11.90999984741211,-4.010000228881836,13.782666206359863,-7.986667156219482,607,78,27,34.2971076965332,221,95,219,108
FI-Jok,4.152833461761475,612,4.152833461761475,8.295000076293945,26.157289505004883,835.326416015625,21.38800048828125,-10.324000358581543,31.71200180053711,13.140666961669922,-2.255333423614502,14.836000442504883,-5.750666618347168,612,82,30,33.690040588378906,220,97,215,118
ES-Yst,12.617833137512207,451,12.617833137512207,13.457666397094727,39.460670471191406,737.2392578125,33,-1.1039999723434448,34.104000091552734,8.324000358581543,22.20400047302246,22.402666091918945,4.567333221435547,451,54,8,42.074771881103516,157,42,47,142
ES-VDA,7.9023332595825195,974,7.9023332595825195,9.937333106994629,37.09621047973633,608.32159423828125,23.360000610351562,-3.427999973297119,26.788000106811523,8.990666389465332,1.7133333683013916,15.917333602905273,1.2733333110809326,974,110,58,18.2432804107666,280,206,215,217
ES-TzM,14.271833419799805,403,14.271833419799805,13.10099983215332,39.65193557739258,711.74871826171875,33.2760009765625,0.23600000143051147,33.040000915527344,16.341333389282227,23.369333267211914,23.597999572753906,6.250666618347168,403,48,12,35.25206756591797,129,53,58,107
ES-Srn,11.212166786193848,421,11.212166786193848,13.999000549316406,42.41093063354492,669.7242431640625,30.31999969482422,-2.687999963760376,33.007999420166016,13.1986665725708,4.672667026519775,20.004667282104492,3.639333486557007,421,62,19,34.52257537841797,150,66,111,70
ES-Pzb,14.789999961853027,571,14.789999961853027,13.72599983215332,40.96335220336914,686.61273193359375,34.52000045776367,1.0119999647140503,33.507999420166016,7.872666358947754,23.711999893188477,23.711999893188477,7.068666458129883,571,86,6,54.8277587890625,234,38,38,213
ES-Mzn,11.321332931518555,424,11.321332931518555,14.0600004196167,42.63706970214844,667.07598876953125,30.360000610351562,-2.615999937057495,32.97600173950195,13.265999794006348,4.814666748046875,20.07866668701172,3.7966666221618652,424,61,20,32.88822555541992,149,69,109,73
ES-MtN,17.858333587646484,507,17.858333587646484,10.424667358398438,42.08245849609375,511.3627014160156,31.280000686645508,6.507999897003174,24.772001266479492,12.709333419799805,24.134666442871094,24.439332962036133,11.850000381469727,507,90,2,70.47025299072266,248,19,22,221
ES-MtB,17.85947036743164,500,17.85947036743164,10.53636360168457,41.82605743408203,520.1546630859375,31.48636245727539,6.295454502105713,25.190908432006836,12.625757217407227,24.281818389892578,24.53636360168457,11.759848594665527,500,88,2,70.201141357421875,244,19,22,216
ES-Mcd,17.003000259399414,427,17.003000259399414,9.84000015258789,40.714996337890625,533.833251953125,29.799999237060547,5.631999969482422,24.167999267578125,14.38800048828125,23.720666885375977,24.021331787109375,11.027999877929688,427,71,10,43.680721282958984,164,53,78,111
ES-LM2,15.864666938781738,465,15.864666938781738,11.533332824707031,39.43289566040039,622.90423583984375,32.64799880981445,3.4000000953674316,29.24799919128418,9.421333312988281,23.85333251953125,23.86866569519043,8.715999603271484,465,63,6,48.75956344604492,182,39,41,174
ES-LM1,15.864666938781738,465,15.864666938781738,11.533332824707031,39.43289566040039,622.90423583984375,32.64799880981445,3.4000000953674316,29.24799919128418,9.421333312988281,23.85333251953125,23.86866569519043,8.715999603271484,465,63,6,48.75956344604492,182,39,41,174
ES-LJu,11.326833724975586,527,11.326833724975586,12.569000244140625,38.793209075927734,695.07293701171875,30.579999923706055,-1.8200000524520874,32.400001525878906,4.587333679199219,20.323999404907227,20.525333404541016,3.6053333282470703,527,68,6,49.668941497802734,196,37,39,191
ES-Hen,15.595333099365234,329,15.595333099365234,12.854666709899902,40.653594970703125,673.85174560546875,33.57600021362305,1.9559999704360962,31.6200008392334,11.760000228881836,24.342666625976562,24.342666625976562,8.038666725158691,329,44,7,38.18136215209961,110,39,39,85
ES-HeB,15.262666702270508,339,15.262666702270508,12.939332962036133,40.486026763916016,681.5750732421875,33.551998138427734,1.5920000076293945,31.959999084472656,11.375333786010742,24.13800048828125,24.13800048828125,7.6526665687561035,339,44,8,37.62449264526367,113,41,41,89
ES-HdD,15.19433307647705,580,15.19433307647705,13.787333488464355,41.82542419433594,671.2664794921875,34.42000198364258,1.4559999704360962,32.9640007019043,8.344666481018066,23.828001022338867,23.85466766357422,7.540666580200195,580,90,6,56.3560791015625,244,37,39,220
ES-Gdn,16.734500885009766,368,16.734500885009766,13.47700023651123,40.91378402709961,691.21551513671875,35.64799880981445,2.7079999446868896,32.939998626708984,12.65666675567627,25.726667404174805,25.726667404174805,8.9399995803833,368,51,4,50.24443054199219,142,27,27,128
ES-FtD,17.96299934387207,511,17.96299934387207,10.450666427612305,42.011043548583984,512.5823974609375,31.695999145507812,6.820000171661377,24.875999450683594,12.800000190734863,24.27466583251953,24.59466552734375,11.974666595458984,511,91,1,70.8716812133789,250,18,21,224
ES-Dnn,17.820833206176758,505,17.820833206176758,10.27055549621582,41.80687713623047,510.31475830078125,31.01333236694336,6.446666717529297,24.566665649414062,12.682222366333008,24.0755558013916,24.373332977294922,11.814444541931152,505,89,2,70.168212890625,246,19,22,219
ES-Crg,12.764833450317383,410,12.764833450317383,12.545666694641113,39.2003059387207,688.954833984375,31.224000930786133,-0.7800000309944153,32.00400161743164,14.588666915893555,21.621999740600586,21.770668029785156,5.01800012588501,410,51,15,33.794918060302734,139,70,71,85
ES-Cnd,16.734500885009766,368,16.734500885009766,13.47700023651123,40.91378402709961,691.21551513671875,35.64799880981445,2.7079999446868896,32.939998626708984,12.65666675567627,25.726667404174805,25.726667404174805,8.9399995803833,368,51,4,50.24443054199219,142,27,27,128
ES-Amo,17.795333862304688,219,17.795333862304688,11.411333084106445,42.446556091308594,558.083984375,32.50400161743164,5.619999885559082,26.884002685546875,15.045333862304688,24.84000015258789,25.1026668548584,11.482666015625,219,30,1,52.704063415527344,87,13,16,76
ES-Agu,17.109333038330078,254,17.109333038330078,11.871334075927734,42.68421173095703,577.1683349609375,32.38800048828125,4.576000213623047,27.812000274658203,14.190000534057617,24.44533348083496,24.634000778198242,10.592000007629395,254,34,2,50.0817756652832,98,17,20,86
ES-Abr,16.33016586303711,559,16.33016586303711,13.118332862854004,42.66957473754883,619.82940673828125,34.14799880981445,3.4040000438690186,30.743999481201172,10.03600025177002,24.23066520690918,24.332666397094727,9.248000144958496,559,90,6,57.22140884399414,238,35,38,220
EE-Stg,5.449166774749756,659,5.449166774749756,8.051666259765625,26.101099014282227,829.8917236328125,22.18400001525879,-8.663999557495117,30.847999572753906,14.37066650390625,-0.4966665506362915,15.814000129699707,-4.630666732788086,659,80,32,30.970487594604492,227,98,223,125
EE-Rng,5.238500118255615,647,5.238500118255615,7.909666538238525,25.761030197143555,841.0135498046875,21.74799919128418,-8.955999374389648,30.703998565673828,15.73799991607666,-0.7386666536331177,15.73799991607666,-4.977333068847656,647,80,31,32.10286331176758,229,99,229,116
EE-Pts,6.125833034515381,684,6.125833034515381,6.976333141326904,23.316621780395508,823.42724609375,22.26799964904785,-7.6519999504089355,29.920000076293945,6.677333354949951,-0.43133336305618286,16.53533363342285,-3.6000001430511475,684,79,32,31.62106704711914,227,104,206,140
DE-Spw,9.0823335647583,553,9.0823335647583,8.62066650390625,33.09531021118164,671.976318359375,23.531999588012695,-2.5160000324249268,26.04800033569336,17.417333602905273,4.543333530426025,17.417333602905273,0.8899999856948853,553,65,33,22.06208610534668,179,110,179,118
DE-Seh,10.143166542053223,714,10.143166542053223,7.7816667556762695,33.58219909667969,577.77398681640625,23.11199951171875,-0.06000000238418579,23.171998977661133,17.384666442871094,6.041333198547363,17.384666442871094,3.259333372116089,714,73,50,13.288718223571777,210,155,210,161
DE-SbM,5.118666648864746,1500,5.118666648864746,6.395333290100098,28.128665924072266,614.81768798828125,17.76799964904785,-4.9679999351501465,22.736000061035156,-0.7513332962989807,7.659333229064941,12.835999488830566,-2.0246665477752686,1500,176,87,20.657108306884766,480,303,340,447
DE-RuM,10.116666793823242,719,10.116666793823242,7.686666965484619,33.49602127075195,573.91650390625,22.972000122070312,0.024000000208616257,22.947999954223633,15.781999588012695,6.034666538238525,17.29133415222168,3.258666753768921,719,71,48,12.293647766113281,209,155,205,168
DE-RuC,7.200833320617676,1131,7.200833320617676,6.424333095550537,29.469419479370117,577.5260009765625,19.375999450683594,-2.4240000247955322,21.799999237060547,1.4446666240692139,9.656000137329102,14.40133285522461,0.37333330512046814,1131,116,74,14.17146110534668,335,241,260,327
DE-Rns,8.846166610717773,655,8.846166610717773,8.268333435058594,33.40470504760742,619.23199462890625,22.836000442504883,-1.9160000085830688,24.75200080871582,15.083999633789062,4.558666706085205,16.569334030151367,1.3839999437332153,655,73,40,15.351568222045898,194,137,191,151
DE-Obe,5.958333492279053,809,5.958333492279053,6.724666595458984,27.273956298828125,692.6082763671875,19.511999130249023,-5.144000053405762,24.65599822998047,14.433333396911621,-2.427999973297119,14.433333396911621,-2.427999973297119,809,100,52,23.09747314453125,273,170,273,170
DE-Lnf,7.811999797821045,849,7.811999797821045,8.03933334350586,32.1162223815918,641.50128173828125,21.73200035095215,-3.299999952316284,25.031999588012695,15.791333198547363,3.306666612625122,15.791333198547363,0.09333332628011703,849,83,55,12.885563850402832,236,182,236,209
DE-Lkb,4.425333499908447,1332,4.425333499908447,7.154666423797607,30.601654052734375,628.7821044921875,17.143999099731445,-6.236000061035156,23.3799991607666,12.238666534423828,-0.3373332917690277,12.238666534423828,-2.9046666622161865,1332,151,83,19.198787689208984,393,282,393,358
DE-Hte,8.5703706741333,584,8.5703706741333,5.4907402992248535,25.387447357177734,615.69525146484375,20.372220993041992,-1.255555510520935,21.627777099609375,16.252777099609375,3.711111068725586,16.252777099609375,1.3527778387069702,584,63,31,19.82681655883789,183,109,183,126
DE-Etn,9.541500091552734,1062,9.541500091552734,7.184333324432373,29.87000274658203,638.92034912109375,22.808000564575195,-1.24399995803833,24.052000045776367,15.876667022705078,3.002000093460083,17.536666870117188,1.902000069618225,1062,115,68,18.68113136291504,339,207,314,228
DE-Akm,8.43066692352295,563,8.43066692352295,7.2686662673950195,29.356489181518555,657.5960693359375,22.275999069213867,-2.4839999675750732,24.759998321533203,16.6646671295166,3.6679999828338623,16.6646671295166,0.5626665949821472,563,67,33,23.984872817993164,187,105,187,111
CZ-Stn,6.736666679382324,794,6.736666679382324,8.221333503723145,30.12801742553711,722.21820068359375,21.483999252319336,-5.803999900817871,27.28799819946289,15.501999855041504,-0.9919999837875366,15.501999855041504,-2.2273333072662354,794,106,42,32.26986312866211,287,127,287,146
CZ-RAJ,6.935500144958496,606,6.935500144958496,7.740999698638916,29.193693161010742,722.70513916015625,21.488000869750977,-5.0279998779296875,26.516000747680664,15.767999649047852,-0.7213333249092102,15.767999649047852,-1.9140000343322754,606,91,29,41.31946563720703,243,90,243,97
CZ-LnG,9.811833381652832,647,9.811833381652832,8.843667030334473,30.22442626953125,772.53948974609375,25.695999145507812,-3.563999891281128,29.259998321533203,19.227333068847656,1.752000093460083,19.227333068847656,0.14733345806598663,647,92,30,40.011444091796875,256,97,256,101
CZ-KrP,7.723666667938232,576,7.723666667938232,8.345333099365234,30.377595901489258,728.40118408203125,22.979999542236328,-4.492000102996826,27.472000122070312,16.748666763305664,0.19599999487400055,16.748666763305664,-1.1766667366027832,576,82,27,41.442325592041016,230,88,230,89
CZ-BK2,5.575500011444092,1003,5.575500011444092,8.3943328857421875,30.96169090270996,709.951904296875,20.007999420166016,-7.104000091552734,27.11199951171875,14.191332817077637,-2.113333225250244,14.191332817077637,-3.2233333587646484,1003,132,55,32.76957321166992,369,167,369,187
CH-Tnk,8.494999885559082,1094,8.494999885559082,7.890666484832764,31.046058654785156,667.41107177734375,22.5,-2.9160001277923584,25.416000366210938,16.715999603271484,1.5846667289733887,16.715999603271484,0.3186666667461395,1094,133,60,26.640422821044922,383,196,383,209
CH-Rtb,7.677666664123535,1275,7.677666664123535,7.7186665534973145,31.551122665405273,637.92449951171875,21.079999923706055,-3.384000062942505,24.464000701904297,15.574000358581543,1.0160000324249268,15.574000358581543,-0.021999994292855263,1275,152,69,26.80367088317871,446,228,446,238
CH-Rh2,7.799999713897705,1351,7.799999713897705,8.000666618347168,32.486061096191406,632.58148193359375,21.06399917602539,-3.564000129699707,24.62799835205078,15.60333251953125,1.1806665658950806,15.60333251953125,0.151333287358284,1351,168,74,29.152729034423828,482,236,482,240
CH-Rh1,7.799999713897705,1351,7.799999713897705,8.000666618347168,32.486061096191406,632.58148193359375,21.06399917602539,-3.564000129699707,24.62799835205078,15.60333251953125,1.1806665658950806,15.60333251953125,0.151333287358284,1351,168,74,29.152729034423828,482,236,482,240
CH-Oe3,9.313166618347168,977,9.313166618347168,8.8836669921875,33.948585510253906,650.251220703125,23.780000686645508,-2.388000011444092,26.168001174926758,15.654000282287598,2.672666549682617,17.365999221801758,1.4059998989105225,977,110,60,20.684940338134766,311,182,303,191
CH-Oe2,9.225000381469727,1126,9.225000381469727,8.776666641235352,33.73564910888672,649.81097412109375,23.564001083374023,-2.452000141143799,26.016000747680664,15.651333808898926,2.558000087738037,17.290666580200195,1.3259999752044678,1126,121,73,15.997270584106445,341,226,338,242
CH-Oe1,9.313166618347168,977,9.313166618347168,8.8836669921875,33.948585510253906,650.251220703125,23.780000686645508,-2.388000011444092,26.168001174926758,15.654000282287598,2.672666549682617,17.365999221801758,1.4059998989105225,977,110,60,20.684940338134766,311,182,303,191
CH-Lae,8.747333526611328,1160,8.747333526611328,8.753999710083008,33.02399444580078,665.82244873046875,23.531999588012695,-2.9760000705718994,26.507999420166016,17.073333740234375,4.545333385467529,17.073333740234375,0.7286666035652161,1160,121,77,13.005159378051758,338,255,338,286
CH-Fru,8.465167045593262,1398,8.465167045593262,7.803666591644287,31.763540267944336,632.76348876953125,21.8439998626709,-2.7239999771118164,24.56800079345703,16.309999465942383,1.878000020980835,16.309999465942383,0.8453333377838135,1398,162,82,23.700950622558594,477,267,477,275
CH-Frk,-1.756333351135254,1224,-1.756333351135254,5.395333290100098,26.241893768310547,547.37091064453125,9.708000183105469,-10.85200023651123,20.560001373291016,5.019999980926514,-7.445333480834961,5.424666881561279,-7.639999866485596,1224,114,82,9.182564735412598,339,268,333,271
CH-For,8.798999786376953,1238,8.798999786376953,8.799333572387695,33.488101959228516,654.03289794921875,23.472000122070312,-2.80400013923645,26.2760009765625,16.997333526611328,4.456666469573975,16.997333526611328,0.9999999403953552,1238,133,82,13.225297927856445,360,261,360,285
CH-Crs,8.440500259399414,1016,8.440500259399414,8.440999984741211,33.076019287109375,641.5709228515625,22.631999969482422,-2.888000011444092,25.520000457763672,14.642000198364258,1.7919999361038208,16.393999099731445,0.6833333373069763,1016,104,68,14.675738334655762,298,206,296,219
CH-Cha,9.59850025177002,1194,9.59850025177002,8.96500015258789,33.60698699951172,672.1329345703125,24.219999313354492,-2.4560000896453857,26.67599868774414,17.8700008392334,2.756666660308838,17.8700008392334,1.343999981880188,1194,134,76,19.734724044799805,387,237,387,250
CH-Aws,-1.4706666469573975,1158,-1.4706666469573975,7.283999919891357,31.06978416442871,589.7813720703125,10.871999740600586,-12.571999549865723,23.444000244140625,5.813333511352539,-7.943999767303467,5.813333511352539,-8.182000160217285,1158,126,65,19.120586395263672,367,228,367,230
CG-Tch,25.568500518798828,1320,25.568500518798828,7.271666526794434,56.544837951660156,171.16696166992188,31.520000457763672,18.65999984741211,12.860000610351562,27.269332885742188,23.125999450683594,27.269332885742188,23.125999450683594,1320,225,1,80.544219970703125,590,5,590,5
BE-Lcr,10.481499671936035,782,10.481499671936035,7.215000152587891,32.90313720703125,551.3394775390625,22.736000061035156,0.8080000281333923,21.92799949645996,7.5333333015441895,6.442666530609131,17.332666397094727,3.8886666297912598,782,78,48,15.302231788635254,229,159,202,186
AT-Zoe,7.267666816711426,936,7.267666816711426,8.74466609954834,32.14478302001953,702.08453369140625,21.667999267578125,-5.5360002517700195,27.203998565673828,15.829333305358887,-1.3546667098999023,15.829333305358887,-1.3546667098999023,936,131,49,33.64673614501953,352,162,352,162
AT-PsM,5.060333251953125,1165,5.060333251953125,8.917333602905273,33.04674530029297,682.5804443359375,19.24799919128418,-7.736000061035156,26.983999252319336,13.397333145141602,-3.312666654586792,13.397333145141602,-3.312666654586792,1165,157,59,32.04804611206055,430,202,430,202
AT-Nsd,10.212499618530273,576,10.212499618530273,8.314332962036133,28.857189178466797,765.5096435546875,25.492000579833984,-3.319999933242798,28.812000274658203,17.957332611083984,2.2326667308807373,19.54599952697754,0.7606666684150696,576,71,28,29.52298355102539,197,92,195,94
AT-Neu,5.017166614532471,997,5.017166614532471,8.14900016784668,32.59600067138672,638.14666748046875,18.552000045776367,-6.447999954223633,25,12.844666481018066,-2.637333393096924,12.844666481018066,-2.637333393096924,997,139,43,40.099056243896484,398,144,398,144
AT-Mmg,7.374833106994629,1150,7.374833106994629,9.54699993133545,35.459068298339844,660.32061767578125,21.788000106811523,-5.136000156402588,26.923999786376953,15.461333274841309,-0.6673333048820496,15.461333274841309,-0.6673333048820496,1150,161,59,38.912296295166016,462,186,462,186
CN-Zha,7.112333297729492,188,7.112333297729492,14.98799991607666,33.19748306274414,1090.6224365234375,28.22800064086914,-16.920000076293945,45.14800262451172,19.882667541503906,-6.911999702453613,19.882667541503906,-6.911999702453613,188,46,1,103.42849731445312,121,3,121,3
CN-Yuc,13.144166946411133,607,13.144166946411133,9.94433307647705,25.773204803466797,1082.255126953125,31.083999633789062,-7.5,38.58399963378906,25.992000579833984,-0.8233333230018616,25.992000579833984,-0.8233333230018616,607,197,4,119.1789321899414,415,15,415,15
CN-You,-4.382333278656006,452,-4.382333278656006,12.432000160217285,33.5419807434082,879.28021240234375,12.772000312805176,-24.29199981689453,37.06399917602539,6.215333461761475,-14.031332969665527,6.215333461761475,-15.40133285522461,452,106,2,103.4443588256836,289,8,289,8
CN-Yan,8.402667045593262,321,8.402667045593262,13.902000427246094,31.670310974121094,1091.1444091796875,29.088001251220703,-14.807999610900879,43.895999908447266,19.689332962036133,-5.729333400726318,21.303333282470703,-5.729333400726318,321,84,2,96.09626770019531,197,9,183,9
CN-YaS,7.767166614532471,309,7.767166614532471,13.447667121887207,31.32025909423828,1072.396240234375,28.04400062561035,-14.892000198364258,42.93600082397461,18.86600112915039,-6.0973334312438965,20.44933319091797,-6.0973334312438965,309,80,2,95.28377532958984,189,7,173,7
CN-Xi2,1.5538333654403687,322,1.5538333654403687,13.126999855041504,25.789783477783203,1427.152099609375,25.81999969482422,-25.079999923706055,50.900001525878906,18.067333221435547,-17.19266700744629,18.067333221435547,-17.19266700744629,322,93,2,112.93968200683594,224,7,224,7
CN-Wnb,8.397333145141602,127,8.397333145141602,14.059332847595215,28.976367950439453,1266.9532470703125,31.695999145507812,-16.823999404907227,48.519996643066406,21.51533317565918,-7.887333393096924,23.366666793823242,-7.887333393096924,127,37,0,104.34383392333984,84,2,81,2
CN-Sdq,8.812833786010742,41,8.812833786010742,14.918999671936035,28.725738525390625,1366.7462158203125,33.69200134277344,-18.243999481201172,51.93600082397461,24.97800064086914,-8.611332893371582,24.97800064086914,-8.611332893371582,41,12,0,83.30684661865234,26,1,26,1
CN-Qng,5.862166881561279,875,5.862166881561279,7.699666976928711,26.46297264099121,791.94378662109375,20.016000747680664,-9.079999923706055,29.09600067138672,14.58133316040039,-4.1020002365112305,15.48466682434082,-4.1020002365112305,875,153,9,70.84786224365234,419,32,385,32
CN-Nmn,7.171000003814697,431,7.171000003814697,12.546666145324707,26.510028839111328,1329.142578125,29.392000198364258,-17.935998916625977,47.327999114990234,22.7239990234375,-9.965332984924316,22.7239990234375,-9.965332984924316,431,135,2,116.08248901367188,301,7,301,7
CN-Mxn,9.098166465759277,798,9.098166465759277,10.142333030700684,34.767356872558594,685.43585205078125,22.884000778198242,-6.288000106811523,29.172000885009766,16.507333755493164,0.14533336460590363,17.19066619873047,0.14533336460590363,798,144,5,79.00238800048828,391,23,388,23
CN-Lch,13.210000038146973,475,13.210000038146973,11.5086669921875,28.531997680664062,1078.2049560546875,31.983999252319336,-8.35200023651123,40.33599853515625,25.883333206176758,-0.7660000324249268,25.883333206176758,-0.7660000324249268,475,143,3,119.49371337890625,328,11,328,11
CN-Jzh,9.2866668701171875,549,9.2866668701171875,10.717333793640137,24.903181076049805,1234.6563720703125,28.739999771118164,-14.296000480651855,43.0359992980957,23.640666961669922,-6.801333427429199,23.640666961669922,-6.801333427429199,549,167,2,116.07604217529297,374,8,374,8
CN-Jng,-3.2333333492279053,481,-3.2333333492279053,12.979999542236328,33.90804672241211,897.08905029296875,14.303999900817871,-23.97599983215332,38.279998779296875,7.431999683380127,-14.616666793823242,7.431999683380127,-14.616666793823242,481,106,4,98.78797912597656,295,12,295,12
CN-Huz,5.605499744415283,260,5.605499744415283,16.047666549682617,34.59741973876953,1094.7259521484375,27.607999801635742,-18.7760009765625,46.384002685546875,18.470666885375977,-8.487333297729492,18.470666885375977,-8.487333297729492,260,63,2,102.47411346435547,167,6,167,6
CN-HeM,8.822999954223633,41,8.822999954223633,14.754667282104492,28.636493682861328,1357.823486328125,33.5359992980957,-17.988000869750977,51.52400207519531,24.89666748046875,-8.458000183105469,24.89666748046875,-8.458000183105469,41,12,0,83.30684661865234,26,1,26,1
CN-HaW,-0.715499997138977,468,-0.715499997138977,14.679666519165039,36.677162170410156,894.15643310546875,16.979999542236328,-23.04400062561035,40.02400207519531,9.671333312988281,-12.316666603088379,9.671333312988281,-12.316666603088379,468,103,2,98.86859893798828,282,7,282,7
CN-Ha2,-0.715499997138977,468,-0.715499997138977,14.679666519165039,36.677162170410156,894.15643310546875,16.979999542236328,-23.04400062561035,40.02400207519531,9.671333312988281,-12.316666603088379,9.671333312988281,-12.316666603088379,468,103,2,98.86859893798828,282,7,282,7
CN-GuT,-1.5640000104904175,568,-1.5640000104904175,14.765999794006348,39.49395751953125,795.63006591796875,14.435999870300293,-22.95199966430664,37.38800048828125,7.609333515167236,-11.003999710083008,7.609333515167236,-11.888666152954102,568,119,2,93.47400665283203,324,11,324,12
CN-Erg,-2.1570000648498535,360,-2.1570000648498535,13.817999839782715,23.387041091918945,1733.4332275390625,25.336000442504883,-33.74800109863281,59.08399963378906,17.696666717529297,-20.94066619873047,17.696666717529297,-24.983333587646484,360,106,2,118.94596099853516,258,8,258,11
