site_id,year,n_months_present,has_data
JP-Toc,2013,12,TRUE
JP-Toc,2014,12,TRUE
JP-Yms,2000,7,TRUE
JP-Yms,2001,12,TRUE
JP-Yms,2002,12,TRUE
JP-Yms,2003,12,TRUE
JP-Yms,2004,12,TRUE
JP-Yms,2005,12,TRUE
JP-Yms,2006,12,TRUE
JP-Yms,2007,12,TRUE
JP-Yms,2008,12,TRUE
JP-Yms,2009,12,TRUE
JP-Yms,2010,12,TRUE
JP-Yms,2011,12,TRUE
JP-Yms,2012,12,TRUE
JP-Yms,2013,12,TRUE
JP-Yms,2014,12,TRUE
JP-Yms,2015,12,TRUE
JP-Yms,2016,12,TRUE
JP-Yms,2017,12,TRUE
JP-Yms,2018,12,TRUE
JP-Yms,2019,12,TRUE
JP-Yms,2020,12,TRUE
JP-Yms,2021,12,TRUE
JP-Yms,2022,12,TRUE
JP-Yms,2023,12,TRUE
JP-Ynf,2013,6,TRUE
JP-Ynf,2014,12,TRUE
JP-Ynf,2015,12,TRUE
JP-Ynf,2016,12,TRUE
JP-Ynf,2017,12,TRUE
JP-Ynf,2018,10,TRUE
JP-Ynf,2019,4,TRUE
JP-Ynf,2020,12,TRUE
JP-Ynf,2021,9,TRUE
JP-Ynf,2022,12,TRUE
KE-Aq1,2019,7,TRUE
KE-Aq2,2022,4,TRUE
KE-Aq2,2023,11,TRUE
KE-Aq2,2024,3,TRUE
KE-Chk,2022,3,TRUE
KE-Chk,2023,12,TRUE
KE-Chk,2024,8,TRUE
KE-Kpt,2018,5,TRUE
KE-Kpt,2019,12,TRUE
KE-Kpt,2020,6,TRUE
KE-Kpt,2021,0,FALSE
KE-Kpt,2022,10,TRUE
KE-Kpt,2023,9,TRUE
KE-Kpt,2024,7,TRUE
KE-Mkt,2019,12,TRUE
KE-Mkt,2020,10,TRUE
KE-Mkt,2021,4,TRUE
KE-Mkt,2022,11,TRUE
KE-Mkt,2023,5,TRUE
KE-Mkt,2024,6,TRUE
KH-Kmp,2011,4,TRUE
KH-Kmp,2012,12,TRUE
KH-Kmp,2013,4,TRUE
KH-Kmp,2014,6,TRUE
KR-AdC,2015,9,TRUE
KR-AdC,2016,12,TRUE
KR-AdC,2017,12,TRUE
KR-AdC,2018,11,TRUE
KR-CRK,2015,8,TRUE
KR-CRK,2016,12,TRUE
KR-CRK,2017,12,TRUE
KR-CRK,2018,12,TRUE
KR-CRK,2019,12,TRUE
KR-CRK,2020,12,TRUE
KR-CRK,2021,12,TRUE
KR-CmF,2012,12,TRUE
KR-CmF,2013,12,TRUE
KR-CmF,2014,12,TRUE
KR-CmF,2015,12,TRUE
KR-CmF,2016,12,TRUE
KR-CmF,2017,12,TRUE
KR-CmF,2018,10,TRUE
KR-CmF,2019,8,TRUE
KR-GmP,2011,6,TRUE
KR-GmP,2012,12,TRUE
KR-GmP,2013,8,TRUE
KR-GmP,2014,7,TRUE
KR-GmR,2017,11,TRUE
KR-GmR,2018,12,TRUE
KR-GmR,2019,12,TRUE
KR-GmS,2017,12,TRUE
KR-GmS,2018,12,TRUE
KR-GmS,2019,12,TRUE
KR-HPK,2016,7,TRUE
KR-HPK,2017,12,TRUE
KR-HPK,2018,10,TRUE
KR-HcM,2015,12,TRUE
KR-HcM,2016,12,TRUE
KR-HcM,2017,12,TRUE
KR-HcM,2018,12,TRUE
KR-Hnm,2016,12,TRUE
KR-Hnm,2017,12,TRUE
KR-Hnm,2018,12,TRUE
KR-Hnm,2019,11,TRUE
KR-JjM,2015,12,TRUE
KR-JjM,2016,12,TRUE
KR-JjM,2017,12,TRUE
KR-JjM,2018,12,TRUE
KR-Kw1,2016,12,TRUE
KR-Kw1,2017,12,TRUE
KR-Kw1,2018,12,TRUE
KR-Kw1,2019,12,TRUE
KR-Kw1,2020,12,TRUE
KR-Kw2,2016,4,TRUE
KR-Kw2,2017,12,TRUE
KR-Kw2,2018,12,TRUE
KR-Kw2,2019,12,TRUE
KR-Kw2,2020,12,TRUE
KR-Nj1,2023,9,TRUE
KR-Nj1,2024,12,TRUE
KR-Nj2,2023,12,TRUE
KR-Nj2,2024,12,TRUE
KR-PcD,2015,12,TRUE
KR-PcD,2016,12,TRUE
KR-PcD,2017,12,TRUE
KR-PcD,2018,12,TRUE
KR-ScC,2015,12,TRUE
KR-ScC,2016,12,TRUE
KR-ScC,2017,12,TRUE
KR-ScC,2018,12,TRUE
KR-SmM,2015,12,TRUE
KR-SmM,2016,12,TRUE
KR-SmM,2017,12,TRUE
KR-SmM,2018,12,TRUE
KR-SmM,2019,11,TRUE
KR-SmM,2020,10,TRUE
KR-SmM,2021,11,TRUE
KR-TwB,2024,10,TRUE
KR-TwC,2024,12,TRUE
KR-UAO,2017,7,TRUE
KR-UAO,2018,12,TRUE
KR-UAO,2019,12,TRUE
KR-WdE,2015,12,TRUE
KR-WdE,2016,11,TRUE
KR-WdE,2017,11,TRUE
KR-WdE,2018,12,TRUE
ML-Kem,2007,7,TRUE
ML-Kem,2008,12,TRUE
ML-Kem,2009,4,TRUE
MN-Hst,2015,6,TRUE
MN-Hst,2016,12,TRUE
MN-Hst,2017,12,TRUE
MN-Hst,2018,12,TRUE
MN-Hst,2019,12,TRUE
MN-Hst,2020,9,TRUE
MN-Kbu,2003,9,TRUE
MN-Kbu,2004,12,TRUE
MN-Kbu,2005,12,TRUE
MN-Kbu,2006,12,TRUE
MN-Kbu,2007,12,TRUE
MN-Kbu,2008,12,TRUE
MN-Nkh,2015,9,TRUE
MN-Nkh,2016,12,TRUE
MN-Nkh,2017,12,TRUE
MN-Nkh,2018,12,TRUE
MN-Nkh,2019,12,TRUE
MN-Nkh,2020,10,TRUE
MN-Udg,2010,10,TRUE
MN-Udg,2011,12,TRUE
MN-Udg,2012,11,TRUE
MX-Aog,2016,10,TRUE
MX-Aog,2017,12,TRUE
MX-Aog,2018,12,TRUE
MX-PMm,2017,7,TRUE
MX-PMm,2018,10,TRUE
MX-Tes,2004,6,TRUE
MX-Tes,2005,12,TRUE
MX-Tes,2006,12,TRUE
MX-Tes,2007,12,TRUE
MX-Tes,2008,12,TRUE
MY-LHP,2009,2,TRUE
MY-LHP,2010,9,TRUE
MY-LHP,2011,7,TRUE
MY-LHP,2012,12,TRUE
MY-LHP,2013,12,TRUE
MY-LHP,2014,12,TRUE
MY-LHP,2015,12,TRUE
MY-LHP,2016,12,TRUE
MY-LHP,2017,9,TRUE
MY-LHP,2018,11,TRUE
MY-LHP,2019,11,TRUE
NL-Hrw,2001,7,TRUE
NL-Hrw,2002,12,TRUE
NL-Hrw,2003,9,TRUE
NL-Hrw,2004,1,TRUE
NL-Hrw,2005,12,TRUE
NL-Hrw,2006,12,TRUE
NL-Hrw,2007,12,TRUE
NL-Hrw,2008,12,TRUE
NL-Hrw,2009,11,TRUE
NL-Hrw,2010,12,TRUE
NL-Loo,1997,12,TRUE
NL-Loo,1998,12,TRUE
NL-Loo,1999,12,TRUE
NL-Loo,2000,12,TRUE
NL-Loo,2001,12,TRUE
NL-Loo,2002,12,TRUE
NL-Loo,2003,12,TRUE
NL-Loo,2004,12,TRUE
NL-Loo,2005,12,TRUE
NL-Loo,2006,12,TRUE
NL-Loo,2007,12,TRUE
NL-Loo,2008,12,TRUE
NL-Loo,2009,12,TRUE
NL-Loo,2010,12,TRUE
NL-Loo,2011,12,TRUE
NL-Loo,2012,12,TRUE
NL-Loo,2013,12,TRUE
NL-Loo,2014,12,TRUE
NL-Loo,2015,12,TRUE
NL-Loo,2016,12,TRUE
NL-Loo,2017,12,TRUE
NL-Loo,2018,12,TRUE
NL-Loo,2019,12,TRUE
NL-Loo,2020,12,TRUE
NL-Loo,2021,12,TRUE
NL-Loo,2022,12,TRUE
NL-Loo,2023,12,TRUE
NL-Loo,2024,12,TRUE
NL-Vkp,2014,8,TRUE
NL-Vkp,2015,12,TRUE
NL-Vkp,2016,12,TRUE
NL-Vkp,2017,12,TRUE
NL-Vkp,2018,12,TRUE
NL-Vkp,2019,12,TRUE
NL-Vkp,2020,12,TRUE
NL-Vkp,2021,12,TRUE
NL-Vkp,2022,12,TRUE
NL-Vkp,2023,12,TRUE
NL-Vkp,2024,12,TRUE
NO-And,2008,7,TRUE
NO-And,2009,12,TRUE
NO-And,2010,12,TRUE
NO-And,2011,12,TRUE
NO-And,2012,12,TRUE
NO-And,2013,12,TRUE
NO-And,2014,12,TRUE
NO-Fns,2017,9,TRUE
NO-Fns,2018,9,TRUE
NO-Fns,2019,11,TRUE
NO-Fns,2020,12,TRUE
NO-Fns,2021,12,TRUE
NO-Fns,2022,12,TRUE
NO-Fns,2023,11,TRUE
NO-Fns,2024,9,TRUE
NO-Hur,2023,3,TRUE
NO-Hur,2024,12,TRUE
NO-Ikr,2019,9,TRUE
NO-Ikr,2020,12,TRUE
NO-Ikr,2021,11,TRUE
NO-Ikr,2022,2,TRUE
NZ-ADd,2016,12,TRUE
NZ-ADd,2017,12,TRUE
NZ-ADd,2018,12,TRUE
NZ-ADd,2019,12,TRUE
NZ-ADd,2020,8,TRUE
NZ-ADw,2015,6,TRUE
NZ-ADw,2016,12,TRUE
NZ-ADw,2017,12,TRUE
NZ-ADw,2018,12,TRUE
NZ-ADw,2019,12,TRUE
NZ-ADw,2020,12,TRUE
NZ-ADw,2021,12,TRUE
NZ-ADw,2022,8,TRUE
NZ-BFm,2012,5,TRUE
NZ-BFm,2013,12,TRUE
NZ-BFm,2014,12,TRUE
NZ-BFm,2015,7,TRUE
NZ-BFu,2012,5,TRUE
NZ-BFu,2013,12,TRUE
NZ-BFu,2014,8,TRUE
NZ-Cla,2022,3,TRUE
NZ-Cla,2023,12,TRUE
NZ-Cla,2024,12,TRUE
NZ-Cla,2025,3,TRUE
NZ-Kop,2012,12,TRUE
NZ-Kop,2013,12,TRUE
NZ-Kop,2014,12,TRUE
NZ-Kop,2015,12,TRUE
NZ-Lau,2019,4,TRUE
NZ-Lau,2020,12,TRUE
NZ-Lau,2021,12,TRUE
NZ-Lau,2022,12,TRUE
NZ-Lau,2023,12,TRUE
NZ-Lau,2024,12,TRUE
NZ-Lau,2025,12,TRUE
NZ-Oxf,2006,12,TRUE
NZ-Oxf,2007,12,TRUE
NZ-Oxf,2008,12,TRUE
NZ-Oxf,2009,12,TRUE
NZ-Oxf,2010,12,TRUE
NZ-ScF,2008,12,TRUE
NZ-ScF,2009,12,TRUE
NZ-ScF,2010,12,TRUE
NZ-ScF,2011,12,TRUE
PA-SPn,2007,11,TRUE
PA-SPn,2008,12,TRUE
PA-SPn,2009,6,TRUE
PA-SPs,2007,9,TRUE
PA-SPs,2008,12,TRUE
PA-SPs,2009,12,TRUE
PA-SPs,2010,1,TRUE
PE-QFR,2018,12,TRUE
PE-QFR,2019,12,TRUE
PE-QFR,2020,0,FALSE
PE-QFR,2021,0,FALSE
PE-QFR,2022,12,TRUE
PR-xGU,2019,10,TRUE
PR-xGU,2020,3,TRUE
PR-xGU,2021,10,TRUE
PR-xGU,2022,12,TRUE
PR-xGU,2023,12,TRUE
PR-xGU,2024,12,TRUE
PR-xLA,2019,3,TRUE
PR-xLA,2020,6,TRUE
PR-xLA,2021,11,TRUE
PR-xLA,2022,12,TRUE
PR-xLA,2023,12,TRUE
PR-xLA,2024,12,TRUE
RU-Ch2,2014,11,TRUE
RU-Ch2,2015,12,TRUE
RU-Ch2,2016,3,TRUE
RU-Ch2,2017,9,TRUE
RU-Ch2,2018,11,TRUE
RU-Ch2,2019,11,TRUE
RU-Ch2,2020,12,TRUE
RU-Ch2,2021,11,TRUE
RU-Che,2013,5,TRUE
RU-Che,2014,12,TRUE
RU-Che,2015,12,TRUE
RU-Che,2016,12,TRUE
RU-Che,2017,12,TRUE
RU-Che,2018,6,TRUE
RU-Che,2019,7,TRUE
RU-Che,2020,12,TRUE
RU-Che,2021,8,TRUE
RU-Ege,2010,6,TRUE
RU-Ege,2011,6,TRUE
RU-Ege,2012,6,TRUE
RU-Ege,2013,6,TRUE
RU-Ege,2014,7,TRUE
RU-Ege,2015,6,TRUE
RU-Ege,2016,6,TRUE
RU-Ege,2017,7,TRUE
RU-Ege,2018,7,TRUE
RU-Fy2,2015,8,TRUE
RU-Fy2,2016,12,TRUE
RU-Fy2,2017,12,TRUE
RU-Fy2,2018,12,TRUE
RU-Fy2,2019,12,TRUE
RU-Fy2,2020,12,TRUE
RU-Fy2,2021,12,TRUE
RU-Fy2,2022,12,TRUE
RU-Fy2,2023,10,TRUE
RU-Fy2,2024,12,TRUE
RU-Fy3,2016,7,TRUE
RU-Fy3,2017,6,TRUE
RU-Fy3,2018,9,TRUE
RU-Fy4,2015,6,TRUE
RU-Fy4,2016,10,TRUE
RU-Fy4,2017,7,TRUE
RU-Fy4,2018,8,TRUE
RU-Fy4,2019,12,TRUE
RU-Fy4,2020,12,TRUE
RU-Fyo,1998,7,TRUE
RU-Fyo,1999,12,TRUE
RU-Fyo,2000,12,TRUE
RU-Fyo,2001,12,TRUE
RU-Fyo,2002,12,TRUE
RU-Fyo,2003,12,TRUE
RU-Fyo,2004,12,TRUE
RU-Fyo,2005,12,TRUE
RU-Fyo,2006,12,TRUE
RU-Fyo,2007,12,TRUE
RU-Fyo,2008,12,TRUE
RU-Fyo,2009,12,TRUE
RU-Fyo,2010,12,TRUE
RU-Fyo,2011,12,TRUE
RU-Fyo,2012,12,TRUE
RU-Fyo,2013,12,TRUE
RU-Fyo,2014,12,TRUE
RU-Fyo,2015,12,TRUE
RU-Fyo,2016,12,TRUE
RU-Fyo,2017,12,TRUE
RU-Fyo,2018,12,TRUE
RU-Fyo,2019,12,TRUE
RU-Fyo,2020,12,TRUE
RU-Fyo,2021,12,TRUE
RU-Fyo,2022,12,TRUE
RU-Fyo,2023,12,TRUE
RU-Fyo,2024,12,TRUE
RU-Ha1,2002,6,TRUE
RU-Ha1,2003,6,TRUE
RU-Ha1,2004,7,TRUE
RU-NeB,1999,2,TRUE
RU-NeB,2000,5,TRUE
RU-NeC,2001,5,TRUE
RU-NeC,2002,5,TRUE
RU-NeC,2003,6,TRUE
RU-NeC,2004,5,TRUE
RU-NeC,2005,5,TRUE
RU-NeC,2006,5,TRUE
RU-NeF,2000,5,TRUE
RU-NeF,2001,5,TRUE
RU-NeF,2002,5,TRUE
RU-NeF,2003,6,TRUE
RU-NeF,2004,5,TRUE
RU-NeF,2005,4,TRUE
RU-NeF,2006,5,TRUE
RU-Sk2,2004,8,TRUE
RU-Sk2,2005,6,TRUE
RU-Sk2,2006,8,TRUE
RU-Sk2,2007,6,TRUE
RU-Sk2,2008,6,TRUE
RU-SkP,2004,8,TRUE
RU-SkP,2005,8,TRUE
RU-SkP,2006,8,TRUE
RU-SkP,2007,7,TRUE
RU-SkP,2008,0,FALSE
RU-SkP,2009,6,TRUE
RU-SkP,2010,8,TRUE
RU-SkP,2011,7,TRUE
RU-SkP,2012,7,TRUE
RU-SkP,2013,7,TRUE
RU-SkP,2014,7,TRUE
RU-Tur,2004,3,TRUE
SD-Dem,2007,6,TRUE
SD-Dem,2008,12,TRUE
SD-Dem,2009,12,TRUE
SE-Deg,2019,2,TRUE
SE-Deg,2020,12,TRUE
SE-Deg,2021,12,TRUE
SE-Deg,2022,12,TRUE
SE-Deg,2023,12,TRUE
SE-Deg,2024,12,TRUE
SE-HfM,2020,7,TRUE
SE-HfM,2021,12,TRUE
SE-HfM,2022,12,TRUE
SE-HfM,2023,12,TRUE
SE-Hmr,2020,9,TRUE
SE-Hmr,2021,12,TRUE
SE-Hmr,2022,12,TRUE
SE-Hmr,2023,12,TRUE
SE-Htm,2018,8,TRUE
SE-Htm,2019,12,TRUE
SE-Htm,2020,12,TRUE
SE-Htm,2021,12,TRUE
SE-Htm,2022,12,TRUE
SE-Htm,2023,12,TRUE
SE-Htm,2024,12,TRUE
SE-Nor,2018,2,TRUE
SE-Nor,2019,12,TRUE
SE-Nor,2020,12,TRUE
SE-Nor,2021,12,TRUE
SE-Nor,2022,12,TRUE
SE-Nor,2023,12,TRUE
SE-Nor,2024,12,TRUE
SE-Ros,2014,6,TRUE
SE-Ros,2015,12,TRUE
SE-Ros,2016,12,TRUE
SE-Ros,2017,12,TRUE
SE-Ros,2018,12,TRUE
SE-Ros,2019,12,TRUE
SE-Ros,2020,12,TRUE
SE-Srj,2020,9,TRUE
SE-Srj,2021,12,TRUE
SE-Srj,2022,11,TRUE
SE-Srj,2023,7,TRUE
SE-St1,2012,7,TRUE
SE-St1,2013,12,TRUE
SE-St1,2014,12,TRUE
SE-St1,2015,6,TRUE
SE-St1,2016,12,TRUE
SE-St1,2017,12,TRUE
SE-St1,2018,12,TRUE
SE-St1,2019,10,TRUE
SE-Sto,2022,8,TRUE
SE-Sto,2023,12,TRUE
SE-Sto,2024,12,TRUE
SE-Svb,2014,12,TRUE
SE-Svb,2015,12,TRUE
SE-Svb,2016,12,TRUE
SE-Svb,2017,9,TRUE
SE-Svb,2018,12,TRUE
SE-Svb,2019,12,TRUE
SE-Svb,2020,12,TRUE
SE-Svb,2021,12,TRUE
SE-Svb,2022,12,TRUE
SE-Svb,2023,12,TRUE
SE-Svb,2024,12,TRUE
SE-Trb,2021,12,TRUE
SE-Trb,2022,12,TRUE
SE-Trb,2023,7,TRUE
SJ-Adv,2012,9,TRUE
SJ-Adv,2013,11,TRUE
SJ-Adv,2014,11,TRUE
SN-Dhr,2010,4,TRUE
SN-Dhr,2011,8,TRUE
SN-Dhr,2012,12,TRUE
SN-Dhr,2013,8,TRUE
SN-Dhr,2014,0,FALSE
SN-Dhr,2015,6,TRUE
SN-Dhr,2016,12,TRUE
SN-Dhr,2017,12,TRUE
SN-Dhr,2018,0,FALSE
SN-Dhr,2019,10,TRUE
SN-Dhr,2020,8,TRUE
SN-Dhr,2021,8,TRUE
SN-Dhr,2022,12,TRUE
SN-Nkr,2018,10,TRUE
SN-Nkr,2019,12,TRUE
SN-Nkr,2020,12,TRUE
SN-Nkr,2021,12,TRUE
SN-Nkr,2022,12,TRUE
SN-Nkr,2023,12,TRUE
SN-Nkr,2024,12,TRUE
TH-Kog,2005,2,TRUE
TH-Kog,2006,12,TRUE
TH-Kog,2007,12,TRUE
TH-Kog,2008,10,TRUE
TH-Kog,2009,12,TRUE
TH-Kog,2010,12,TRUE
TH-Kog,2011,8,TRUE
TH-Kog,2012,7,TRUE
TH-Kog,2013,1,TRUE
TH-Mae,2005,2,TRUE
TH-Mae,2006,12,TRUE
TH-Mae,2007,10,TRUE
TH-Mae,2008,12,TRUE
TH-Mae,2009,9,TRUE
TH-Mae,2010,12,TRUE
TH-Mae,2011,12,TRUE
TH-Mae,2012,12,TRUE
TH-Mae,2013,0,FALSE
TH-Mae,2014,12,TRUE
TH-Mae,2015,12,TRUE
TH-Mae,2016,9,TRUE
UK-AMo,2003,12,TRUE
UK-AMo,2004,12,TRUE
UK-AMo,2005,12,TRUE
UK-AMo,2006,12,TRUE
UK-AMo,2007,12,TRUE
UK-AMo,2008,12,TRUE
UK-AMo,2009,12,TRUE
UK-AMo,2010,12,TRUE
UK-AMo,2011,12,TRUE
UK-AMo,2012,12,TRUE
UK-AMo,2013,12,TRUE
UK-AMo,2014,12,TRUE
UK-AMo,2015,12,TRUE
UK-AMo,2016,12,TRUE
UK-AMo,2017,12,TRUE
UK-AMo,2018,12,TRUE
UK-AMo,2019,12,TRUE
UK-AMo,2020,12,TRUE
UK-AMo,2021,12,TRUE
UK-AMo,2022,12,TRUE
UK-AMo,2023,12,TRUE
UK-AMo,2024,12,TRUE
UK-Ags,2023,9,TRUE
UK-Ags,2024,9,TRUE
UK-BnB,2021,7,TRUE
UK-BnB,2022,12,TRUE
UK-BnB,2023,12,TRUE
UK-BnB,2024,12,TRUE
UK-CCr,2022,11,TRUE
UK-CCr,2023,12,TRUE
UK-CCr,2024,12,TRUE
UK-Cvn,2023,4,TRUE
UK-Cvn,2024,12,TRUE
UK-GaB,2022,10,TRUE
UK-GaB,2023,12,TRUE
UK-GaB,2024,12,TRUE
UK-Gnn,2022,10,TRUE
UK-Gnn,2023,12,TRUE
UK-Gnn,2024,12,TRUE
UK-Gwr,2022,10,TRUE
UK-Gwr,2023,12,TRUE
UK-Gwr,2024,12,TRUE
UK-HgF,2023,7,TRUE
UK-HgF,2024,12,TRUE
UK-HpF,2023,11,TRUE
UK-HpF,2024,12,TRUE
US-A03,2015,12,TRUE
US-A03,2016,10,TRUE
US-A03,2017,12,TRUE
US-A03,2018,12,TRUE
US-A03,2019,12,TRUE
US-A03,2020,12,TRUE
US-A03,2021,4,TRUE
US-A10,2011,1,TRUE
US-A10,2012,10,TRUE
US-A10,2013,12,TRUE
US-A10,2014,12,TRUE
US-A10,2015,12,TRUE
US-A10,2016,10,TRUE
US-A10,2017,12,TRUE
US-A10,2018,12,TRUE
US-A10,2019,12,TRUE
US-A10,2020,12,TRUE
US-A10,2021,12,TRUE
US-A10,2022,8,TRUE
US-A32,2015,5,TRUE
US-A32,2016,12,TRUE
US-A32,2017,6,TRUE
US-A37,2024,12,TRUE
US-A39,2024,12,TRUE
US-A74,2016,10,TRUE
US-A74,2017,8,TRUE
US-ABa,2013,6,TRUE
US-ABa,2014,12,TRUE
US-ABa,2015,12,TRUE
US-ABb,2013,6,TRUE
US-ABb,2014,12,TRUE
US-ABb,2015,12,TRUE
US-ABc,2013,6,TRUE
US-ABc,2014,12,TRUE
US-ABc,2015,11,TRUE
US-ABd,2013,6,TRUE
US-ABd,2014,12,TRUE
US-ABd,2015,11,TRUE
US-ABe,2013,6,TRUE
US-ABe,2014,12,TRUE
US-ABe,2015,12,TRUE
US-ADR,2011,7,TRUE
US-ADR,2012,12,TRUE
US-ADR,2013,12,TRUE
US-ADR,2014,12,TRUE
US-ADR,2015,5,TRUE
US-ADR,2016,10,TRUE
US-ADR,2017,5,TRUE
US-ALQ,2015,4,TRUE
US-ALQ,2016,12,TRUE
US-ALQ,2017,3,TRUE
US-ALQ,2018,4,TRUE
US-ALQ,2019,12,TRUE
US-ALQ,2020,12,TRUE
US-ALQ,2021,12,TRUE
US-ALQ,2022,12,TRUE
US-ALQ,2023,12,TRUE
US-ALQ,2024,12,TRUE
US-ALQ,2025,12,TRUE
US-AR1,2009,8,TRUE
US-AR1,2010,12,TRUE
US-AR1,2011,12,TRUE
US-AR1,2012,10,TRUE
US-AR2,2009,8,TRUE
US-AR2,2010,12,TRUE
US-AR2,2011,12,TRUE
US-AR2,2012,5,TRUE
US-ARM,2003,12,TRUE
US-ARM,2004,12,TRUE
US-ARM,2005,12,TRUE
US-ARM,2006,12,TRUE
US-ARM,2007,12,TRUE
US-ARM,2008,12,TRUE
US-ARM,2009,12,TRUE
US-ARM,2010,12,TRUE
US-ARM,2011,12,TRUE
US-ARM,2012,12,TRUE
US-ARM,2013,12,TRUE
US-ARM,2014,12,TRUE
US-ARM,2015,7,TRUE
US-ARM,2016,12,TRUE
US-ARM,2017,12,TRUE
US-ARM,2018,12,TRUE
US-ARM,2019,12,TRUE
US-ARM,2020,12,TRUE
US-ARM,2021,12,TRUE
US-ARM,2022,12,TRUE
US-ARM,2023,12,TRUE
US-ARM,2024,12,TRUE
US-ARM,2025,12,TRUE
US-ARb,2005,10,TRUE
US-ARb,2006,10,TRUE
US-ARc,2005,10,TRUE
US-ARc,2006,10,TRUE
US-ASH,2016,3,TRUE
US-ASM,2016,3,TRUE
US-Akn,2011,11,TRUE
US-Akn,2012,10,TRUE
US-Akn,2013,5,TRUE
US-Akn,2014,0,FALSE
US-Akn,2015,0,FALSE
US-Akn,2016,9,TRUE
US-Akn,2017,12,TRUE
US-Akn,2018,12,TRUE
US-Akn,2019,10,TRUE
US-Akn,2020,12,TRUE
US-Akn,2021,12,TRUE
US-Akn,2022,4,TRUE
US-Aud,2002,7,TRUE
US-Aud,2003,12,TRUE
US-Aud,2004,12,TRUE
US-Aud,2005,12,TRUE
US-Aud,2006,12,TRUE
US-Aud,2007,12,TRUE
US-Aud,2008,12,TRUE
US-Aud,2009,12,TRUE
US-Aud,2010,8,TRUE
US-Aud,2011,12,TRUE
US-Aud,2012,12,TRUE
US-Aud,2013,12,TRUE
US-Aud,2014,0,FALSE
US-Aud,2015,10,TRUE
US-Aud,2016,12,TRUE
US-Aud,2017,12,TRUE
US-Aud,2018,12,TRUE
US-Aud,2019,12,TRUE
US-Aud,2020,12,TRUE
US-Aud,2021,12,TRUE
US-Aud,2022,12,TRUE
US-Aud,2023,8,TRUE
US-Aud,2024,12,TRUE
US-BRG,2017,12,TRUE
US-BRG,2018,12,TRUE
US-BRG,2019,12,TRUE
US-BRG,2020,10,TRUE
US-BZB,2011,11,TRUE
US-BZB,2012,11,TRUE
US-BZB,2013,0,FALSE
US-BZB,2014,12,TRUE
US-BZB,2015,12,TRUE
US-BZB,2016,12,TRUE
US-BZB,2017,12,TRUE
US-BZB,2018,12,TRUE
US-BZB,2019,12,TRUE
US-BZB,2020,12,TRUE
US-BZB,2021,12,TRUE
US-BZB,2022,12,TRUE
US-BZB,2023,12,TRUE
US-BZB,2024,12,TRUE
US-BZB,2025,8,TRUE
US-BZF,2011,6,TRUE
US-BZF,2012,11,TRUE
US-BZF,2013,0,FALSE
US-BZF,2014,12,TRUE
US-BZF,2015,12,TRUE
US-BZF,2016,12,TRUE
US-BZF,2017,12,TRUE
US-BZF,2018,12,TRUE
US-BZF,2019,12,TRUE
US-BZF,2020,12,TRUE
US-BZF,2021,12,TRUE
US-BZF,2022,12,TRUE
US-BZF,2023,12,TRUE
US-BZF,2024,12,TRUE
US-BZF,2025,8,TRUE
US-BZo,2018,9,TRUE
US-BZo,2019,12,TRUE
US-BZo,2020,12,TRUE
US-BZo,2021,12,TRUE
US-BZo,2022,12,TRUE
US-BZo,2023,12,TRUE
US-BZo,2024,12,TRUE
US-BZo,2025,8,TRUE
US-Bar,2004,11,TRUE
US-Bar,2005,12,TRUE
US-Bar,2006,12,TRUE
US-Bar,2007,12,TRUE
US-Bar,2008,12,TRUE
US-Bar,2009,12,TRUE
US-Bar,2010,12,TRUE
US-Bar,2011,12,TRUE
US-Bar,2012,12,TRUE
US-Bar,2013,12,TRUE
US-Bar,2014,12,TRUE
US-Bar,2015,12,TRUE
US-Bar,2016,12,TRUE
US-Bar,2017,12,TRUE
US-Bar,2018,12,TRUE
US-Bar,2019,12,TRUE
US-Bar,2020,12,TRUE
US-Bar,2021,12,TRUE
US-Bar,2022,12,TRUE
US-Bar,2023,12,TRUE
US-Bi1,2016,5,TRUE
US-Bi1,2017,12,TRUE
US-Bi1,2018,12,TRUE
US-Bi1,2019,12,TRUE
US-Bi1,2020,12,TRUE
US-Bi1,2021,12,TRUE
US-Bi1,2022,12,TRUE
US-Bi1,2023,12,TRUE
US-Bi1,2024,12,TRUE
US-Bi2,2017,8,TRUE
US-Bi2,2018,12,TRUE
US-Bi2,2019,12,TRUE
US-Bi2,2020,12,TRUE
US-Bi2,2021,12,TRUE
US-Bi2,2022,12,TRUE
US-Bi2,2023,12,TRUE
US-Bi2,2024,12,TRUE
US-Bi2,2025,4,TRUE
US-CAK,2024,4,TRUE
US-CAK,2025,6,TRUE
US-CF1,2017,8,TRUE
US-CF1,2018,12,TRUE
US-CF1,2019,12,TRUE
US-CF1,2020,12,TRUE
US-CF1,2021,10,TRUE
US-CF2,2017,8,TRUE
US-CF2,2018,12,TRUE
US-CF2,2019,12,TRUE
US-CF2,2020,12,TRUE
US-CF3,2017,6,TRUE
US-CF3,2018,11,TRUE
US-CF3,2019,10,TRUE
US-CF3,2020,12,TRUE
US-CF3,2021,4,TRUE
US-CF4,2017,7,TRUE
US-CF4,2018,11,TRUE
US-CF4,2019,12,TRUE
US-CF4,2020,8,TRUE
US-CF4,2021,8,TRUE
US-CGG,2019,7,TRUE
US-CGG,2020,12,TRUE
US-CGG,2021,12,TRUE
