site_id,igbp,region,network,location_lat,location_long,has_badm_record,has_dom_dist_mgmt,dom_dist_mgmt_values,has_site_desc,mgmt_harvest,mgmt_tillage,mgmt_fertilization,mgmt_grazing,mgmt_irrigation,mgmt_thinning,mgmt_burning,mgmt_drainage_wtd,mgmt_forestry_unspecified,mgmt_other,any_management,wtd_group_present
US-AR1,GRA,N. America,AmeriFlux,36.4267,-99.42,TRUE,TRUE,Agriculture,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
US-AR2,GRA,N. America,AmeriFlux,36.6358,-99.5975,TRUE,TRUE,Agriculture,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
US-ARM,CRO,N. America,AmeriFlux;Phenocam,36.6058,-97.4888,TRUE,TRUE,Agriculture,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
US-ARb,GRA,N. America,AmeriFlux,35.5497,-98.0402,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
US-ARc,GRA,N. America,AmeriFlux,35.5465,-98.04,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
US-ASH,DBF,N. America,AmeriFlux,36.1697,-120.201,TRUE,TRUE,Agriculture,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
US-ASM,DBF,N. America,AmeriFlux,36.1777,-120.2026,TRUE,TRUE,Agriculture,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
US-Akn,MF,N. America,AmeriFlux,33.3825,-81.5653,TRUE,TRUE,Forestry,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
US-Aud,GRA,N. America,AmeriFlux,31.5907,-110.5104,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US-BRG,GRA,N. America,AmeriFlux,39.2167,-86.5406,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US-BZB,WET,N. America,AmeriFlux,64.6955,-148.3208,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US-BZF,WET,N. America,AmeriFlux,64.7013,-148.3121,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US-BZo,WET,N. America,AmeriFlux,64.6936,-148.33,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US-Bar,DBF,N. America,AmeriFlux;Phenocam,44.0646,-71.2881,TRUE,TRUE,Forestry,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
US-Bi1,CRO,N. America,AmeriFlux;Phenocam,38.0992,-121.4993,TRUE,TRUE,Agriculture,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
US-Bi2,CRO,N. America,AmeriFlux;Phenocam,38.1091,-121.5351,TRUE,TRUE,Agriculture,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
US-CAK,GRA,N. America,AmeriFlux,64.8618,-163.7002,TRUE,TRUE,Undisturbed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US-CF1,CRO,N. America,AmeriFlux;LTAR;Phenocam,46.7815,-117.0821,TRUE,TRUE,Agriculture,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
US-CF2,CRO,N. America,AmeriFlux;LTAR;Phenocam,46.784,-117.0908,TRUE,TRUE,Agriculture,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
US-CF3,CRO,N. America,AmeriFlux;LTAR;Phenocam,46.7551,-117.1261,TRUE,TRUE,Agriculture,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
US-CF4,CRO,N. America,AmeriFlux;LTAR;Phenocam,46.7518,-117.1285,TRUE,TRUE,Agriculture,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
US-CGG,GRA,N. America,AmeriFlux,37.938,-121.9761,TRUE,TRUE,Fire,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
US-CLF,CVM,N. America,AmeriFlux,40.6366,-77.9424,TRUE,TRUE,Drought,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
US-CMW,DBF,N. America,AmeriFlux,31.6637,-110.1777,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US-CRK,ENF,N. America,AmeriFlux,31.4629,-95.3415,TRUE,TRUE,Fire,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
US-CRT,CRO,N. America,AmeriFlux;Phenocam,41.6285,-83.3471,TRUE,TRUE,Agriculture; Storm or wind; Temperature extreme,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
US-CS1,CRO,N. America,AmeriFlux,44.1031,-89.5379,TRUE,TRUE,Agriculture,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
US-CS2,ENF,N. America,AmeriFlux,44.1467,-89.5002,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US-CS3,CRO,N. America,AmeriFlux,44.1394,-89.5727,TRUE,TRUE,Agriculture,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
US-CS4,CRO,N. America,AmeriFlux,44.1597,-89.5475,TRUE,TRUE,Agriculture,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
US-CS5,CRO,N. America,AmeriFlux,44.1095,-89.5377,TRUE,TRUE,Agriculture,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
US-CS6,CRO,N. America,AmeriFlux,44.4297,-89.544,TRUE,TRUE,Agriculture,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
US-CS8,CRO,N. America,AmeriFlux,44.4338,-89.5364,TRUE,TRUE,Agriculture,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
US-CdM,WSA,N. America,AmeriFlux,37.5241,-109.7471,TRUE,TRUE,Drought; Grazing,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
US-Ced,CSH,N. America,AmeriFlux,39.8379,-74.3791,TRUE,TRUE,Fire; Pests and disease,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
US-ChR,DBF,N. America,AmeriFlux;Phenocam,35.9311,-84.3324,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US-Cms,WET,N. America,AmeriFlux,71.3202,-156.6223,TRUE,TRUE,Undisturbed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US-Cop,GRA,N. America,AmeriFlux,38.09,-109.39,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
US-Cst,ENF,N. America,AmeriFlux,33.0442,-91.9204,TRUE,TRUE,Fire; Forestry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
US-Cwt,DBF,N. America,AmeriFlux;Phenocam,35.0592,-83.4275,TRUE,FALSE,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
US-DFC,CRO,N. America,AmeriFlux,43.3448,-89.7117,TRUE,TRUE,Agriculture,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
US-DFK,CRO,N. America,AmeriFlux,43.3453,-89.7154,TRUE,TRUE,Agriculture,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
US-DPW,WET,N. America,AmeriFlux,28.0521,-81.4361,TRUE,TRUE,Fire; Hydrologic event,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
US-DS1,CRO,N. America,AmeriFlux,38.1335,-121.539,TRUE,TRUE,Agriculture,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
US-DS2,CRO,N. America,AmeriFlux,38.1375,-121.514,TRUE,TRUE,Agriculture,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
US-DS3,CRO,N. America,AmeriFlux;Phenocam,38.1235,-121.549,TRUE,TRUE,Agriculture,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
US-Dix,MF,N. America,AmeriFlux,39.9712,-74.4346,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US-Dk1,GRA,N. America,AmeriFlux,35.9712,-79.0934,TRUE,TRUE,Agriculture,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
US-Dk2,DBF,N. America,AmeriFlux;Phenocam,35.9736,-79.1004,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US-Dk3,ENF,N. America,AmeriFlux,35.9782,-79.0942,TRUE,TRUE,Forestry; Storm or wind,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
US-Dmg,WET,N. America,AmeriFlux;Phenocam,38.0015,-121.6691,TRUE,TRUE,Hydrologic event,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US-EA4,MF,N. America,AmeriFlux,29.6633,-98.3816,TRUE,TRUE,Drought; Land cover change; Temperature extreme,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
US-EA5,CSH,N. America,AmeriFlux,29.3584,-99.9576,TRUE,TRUE,Drought; Land cover change; Temperature extreme,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
US-EA6,WSA,N. America,AmeriFlux,29.6561,-99.9588,TRUE,TRUE,Drought; Land cover change; Temperature extreme,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
US-EDN,WET,N. America,AmeriFlux,37.6156,-122.114,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US-EKH,WET,N. America,AmeriFlux;Phenocam,36.8094,-121.7523,TRUE,TRUE,Land cover change,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
US-EKN,WET,N. America,AmeriFlux,36.8357,-121.7328,TRUE,TRUE,Agriculture; Hydrologic event,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
US-EKP,WET,N. America,AmeriFlux,36.8558,-121.7488,TRUE,TRUE,Hydrologic event,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US-EML,OSH,N. America,AmeriFlux;LTER,63.8784,-149.2536,TRUE,TRUE,Temperature extreme,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US-Elm,WET,N. America,AmeriFlux;LTER,25.5519,-80.7826,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US-Esm,WET,N. America,AmeriFlux;LTER,25.4379,-80.5946,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US-EvM,WET,N. America,AmeriFlux;LTER,25.3539,-80.381,TRUE,TRUE,Storm or wind,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US-Fcr,OSH,N. America,AmeriFlux,65.3968,-148.9348,TRUE,TRUE,Fire,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
US-Fmf,ENF,N. America,AmeriFlux,35.1426,-111.7273,TRUE,TRUE,Forestry,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
US-Fo1,WET,N. America,AmeriFlux,70.085,-148.5671,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US-Fo2,WET,N. America,AmeriFlux,70.0229,-148.6598,TRUE,TRUE,Undisturbed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US-Fuf,ENF,N. America,AmeriFlux,35.089,-111.762,TRUE,TRUE,Undisturbed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US-Fwf,GRA,N. America,AmeriFlux,35.4454,-111.7718,TRUE,TRUE,Fire,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
US-GLE,ENF,N. America,AmeriFlux,41.3665,-106.2399,TRUE,TRUE,Pests and disease,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
US-HB1,WET,N. America,AmeriFlux;Phenocam,33.3455,-79.1957,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US-HB2,ENF,N. America,AmeriFlux;Phenocam,33.3242,-79.244,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
US-HB3,ENF,N. America,AmeriFlux;Phenocam,33.3482,-79.2322,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US-HB4,WET,N. America,AmeriFlux;Phenocam,33.2015,-79.2975,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US-HBK,DBF,N. America,AmeriFlux,43.9397,-71.7181,TRUE,TRUE,Forestry,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
US-HRA,CRO,N. America,AmeriFlux;Phenocam,34.5852,-91.7517,TRUE,TRUE,Agriculture,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
US-HRC,CRO,N. America,AmeriFlux;Phenocam,34.5888,-91.7517,TRUE,TRUE,Agriculture,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
US-HVs,WET,N. America,AmeriFlux,69.1672,-148.8569,TRUE,TRUE,Undisturbed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US-HWB,CVM,N. America,AmeriFlux;LTAR,40.8608,-77.8488,TRUE,TRUE,Agriculture,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
US-Ha1,DBF,N. America,AmeriFlux;LTER;Phenocam,42.5378,-72.1715,TRUE,TRUE,Undisturbed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US-Hn2,GRA,N. America,AmeriFlux,46.6889,-119.4641,TRUE,TRUE,Hydrologic event,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
US-Hn3,OSH,N. America,AmeriFlux,46.6878,-119.4614,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
US-Ho2,ENF,N. America,AmeriFlux,45.209,-68.747,TRUE,TRUE,Fire,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
US-Ho3,ENF,N. America,AmeriFlux,45.2072,-68.7265,TRUE,TRUE,Forestry,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
US-Hsm,WET,N. America,AmeriFlux;Phenocam,38.2368,-122.0212,TRUE,TRUE,Hydrologic event,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US-IAB,CRO,N. America,AmeriFlux,42.0001,-93.7016,TRUE,TRUE,Agriculture,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
US-IAC,CRO,N. America,AmeriFlux,41.9984,-93.7016,TRUE,TRUE,Agriculture,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
US-IAM,CRO,N. America,AmeriFlux,41.9994,-93.7042,TRUE,TRUE,Agriculture,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
US-ICh,OSH,N. America,AmeriFlux;Phenocam,68.6068,-149.2958,TRUE,TRUE,Undisturbed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
US-ICs,WET,N. America,AmeriFlux;Phenocam,68.6058,-149.311,TRUE,TRUE,Undisturbed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
US-ICt,OSH,N. America,AmeriFlux;Phenocam,68.6063,-149.3041,TRUE,TRUE,Undisturbed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
US-Jo1,OSH,N. America,AmeriFlux;LTER,32.582,-106.635,TRUE,TRUE,Drought; Grazing; Land cover change,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
US-Jo2,OSH,N. America,AmeriFlux;LTER,32.5849,-106.6032,TRUE,TRUE,Grazing; Land cover change,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
US-KFS,GRA,N. America,AmeriFlux;Phenocam,39.0561,-95.1907,TRUE,TRUE,Fire; Temperature extreme,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
US-KPL,WET,N. America,AmeriFlux,60.5382,-150.5061,TRUE,TRUE,Undisturbed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US-KS1,ENF,N. America,AmeriFlux,28.4583,-80.6709,TRUE,TRUE,Fire; Storm or wind,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
US-KS2,CSH,N. America,AmeriFlux,28.6086,-80.6715,TRUE,TRUE,Fire; Storm or wind,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
US-KS3,WET,N. America,AmeriFlux,28.7084,-80.7427,TRUE,TRUE,Hydrologic event,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US-Kon,GRA,N. America,AmeriFlux;Phenocam,39.0824,-96.5603,TRUE,TRUE,Fire; Temperature extreme,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
US-LA2,WET,N. America,AmeriFlux,29.8587,-90.2869,TRUE,TRUE,Undisturbed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US-LA3,WET,N. America,AmeriFlux,29.4936,-89.9153,TRUE,TRUE,Undisturbed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US-LS1,GRA,N. America,AmeriFlux,31.5615,-110.1403,TRUE,TRUE,Hydrologic event,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US-Lin,CRO,N. America,AmeriFlux,36.3566,-119.0922,TRUE,FALSE,NA,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
US-Los,WET,N. America,AmeriFlux;Phenocam,46.0827,-89.9786,TRUE,TRUE,Hydrologic event,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US-MBP,WET,N. America,AmeriFlux;Phenocam,47.5051,-93.4893,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US-MEF,ENF,N. America,AmeriFlux,39.1006,-105.1024,TRUE,TRUE,Drought; Fire; Forestry,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
US-MMS,DBF,N. America,AmeriFlux;Phenocam,39.3232,-86.4133,TRUE,TRUE,Forestry,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
US-MN1,CRO,N. America,AmeriFlux,45.6168,-96.1269,TRUE,TRUE,Agriculture,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
US-MN2,CRO,N. America,AmeriFlux,45.627,-96.1271,TRUE,TRUE,Agriculture,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
US-MN3,CRO,N. America,AmeriFlux,45.6091,-96.1265,TRUE,TRUE,Agriculture,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
US-MOz,DBF,N. America,AmeriFlux;Phenocam,38.7441,-92.2,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US-MZA,WET,N. America,AmeriFlux,43.0441,-76.7897,TRUE,TRUE,Land cover change,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
US-Me1,ENF,N. America,AmeriFlux,44.5794,-121.5,TRUE,TRUE,Fire,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
US-Me3,ENF,N. America,AmeriFlux,44.3154,-121.6078,TRUE,TRUE,Forestry,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
US-Me5,ENF,N. America,AmeriFlux,44.4372,-121.5668,TRUE,TRUE,Forestry,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
US-Me6,ENF,N. America,AmeriFlux;Phenocam,44.3232,-121.6044,TRUE,TRUE,Forestry,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
US-Me7,ENF,N. America,AmeriFlux,44.4534,-121.5619,TRUE,TRUE,Drought; Fire,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
US-Mo1,CRO,N. America,AmeriFlux;LTAR;Phenocam,39.2298,-92.1167,TRUE,TRUE,Agriculture,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
US-Mo2,GRA,N. America,AmeriFlux;LTAR;Phenocam,38.9488,-91.9945,TRUE,TRUE,Fire,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
