site_id,dataset,path,file_name,exists,mtime,size_bytes,feeds
US-BZF,fluxmet_yy,data/extracted/AMF_US-BZF_FLUXNET_2011-2025_v1.3_r1/AMF_US-BZF_FLUXNET_FLUXMET_YY_2011-2025_v1.3_r1.csv,AMF_US-BZF_FLUXNET_FLUXMET_YY_2011-2025_v1.3_r1.csv,TRUE,2026-06-01T17:22:33,43150,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
US-BZo,era5_yy,data/extracted/AMF_US-BZo_FLUXNET_2018-2025_v1.3_r1/AMF_US-BZo_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,AMF_US-BZo_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TRUE,2026-06-01T17:22:33,3688,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
US-BZo,fluxmet_yy,data/extracted/AMF_US-BZo_FLUXNET_2018-2025_v1.3_r1/AMF_US-BZo_FLUXNET_FLUXMET_YY_2018-2025_v1.3_r1.csv,AMF_US-BZo_FLUXNET_FLUXMET_YY_2018-2025_v1.3_r1.csv,TRUE,2026-06-01T17:22:33,25438,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
US-Bar,era5_yy,data/extracted/AMF_US-Bar_FLUXNET_2004-2023_v1.3_r1/AMF_US-Bar_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,AMF_US-Bar_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TRUE,2026-06-02T10:06:03,3614,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
US-Bar,fluxmet_yy,data/extracted/AMF_US-Bar_FLUXNET_2004-2023_v1.3_r1/AMF_US-Bar_FLUXNET_FLUXMET_YY_2004-2023_v1.3_r1.csv,AMF_US-Bar_FLUXNET_FLUXMET_YY_2004-2023_v1.3_r1.csv,TRUE,2026-06-02T10:06:03,56376,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
US-Bi1,era5_yy,data/extracted/AMF_US-Bi1_FLUXNET_2016-2024_v1.3_r1/AMF_US-Bi1_FLUXNET_ERA5_YY_1981-2024_v1.3_r1.csv,AMF_US-Bi1_FLUXNET_ERA5_YY_1981-2024_v1.3_r1.csv,TRUE,2026-06-02T10:06:03,3700,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
US-Bi1,fluxmet_yy,data/extracted/AMF_US-Bi1_FLUXNET_2016-2024_v1.3_r1/AMF_US-Bi1_FLUXNET_FLUXMET_YY_2016-2024_v1.3_r1.csv,AMF_US-Bi1_FLUXNET_FLUXMET_YY_2016-2024_v1.3_r1.csv,TRUE,2026-06-02T10:06:03,29052,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
US-Bi2,era5_yy,data/extracted/AMF_US-Bi2_FLUXNET_2017-2025_v1.3_r1/AMF_US-Bi2_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,AMF_US-Bi2_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TRUE,2026-06-02T10:06:03,3744,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
US-Bi2,fluxmet_yy,data/extracted/AMF_US-Bi2_FLUXNET_2017-2025_v1.3_r1/AMF_US-Bi2_FLUXNET_FLUXMET_YY_2017-2025_v1.3_r1.csv,AMF_US-Bi2_FLUXNET_FLUXMET_YY_2017-2025_v1.3_r1.csv,TRUE,2026-06-02T10:06:03,29210,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
US-CAK,era5_yy,data/extracted/AMF_US-CAK_FLUXNET_2024-2025_v1.3_r1/AMF_US-CAK_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,AMF_US-CAK_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TRUE,2026-06-01T17:22:33,3752,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
US-CAK,fluxmet_yy,data/extracted/AMF_US-CAK_FLUXNET_2024-2025_v1.3_r1/AMF_US-CAK_FLUXNET_FLUXMET_YY_2024-2025_v1.3_r1.csv,AMF_US-CAK_FLUXNET_FLUXMET_YY_2024-2025_v1.3_r1.csv,TRUE,2026-06-01T17:22:33,6343,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
US-CF1,era5_yy,data/extracted/AMF_US-CF1_FLUXNET_2017-2021_v1.3_r1/AMF_US-CF1_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,AMF_US-CF1_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TRUE,2026-06-01T17:22:33,3509,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
US-CF1,fluxmet_yy,data/extracted/AMF_US-CF1_FLUXNET_2017-2021_v1.3_r1/AMF_US-CF1_FLUXNET_FLUXMET_YY_2017-2021_v1.3_r1.csv,AMF_US-CF1_FLUXNET_FLUXMET_YY_2017-2021_v1.3_r1.csv,TRUE,2026-06-01T17:22:33,17196,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
US-CF2,era5_yy,data/extracted/AMF_US-CF2_FLUXNET_2017-2020_v1.3_r1/AMF_US-CF2_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,AMF_US-CF2_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TRUE,2026-06-01T17:22:33,3547,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
US-CF2,fluxmet_yy,data/extracted/AMF_US-CF2_FLUXNET_2017-2020_v1.3_r1/AMF_US-CF2_FLUXNET_FLUXMET_YY_2017-2020_v1.3_r1.csv,AMF_US-CF2_FLUXNET_FLUXMET_YY_2017-2020_v1.3_r1.csv,TRUE,2026-06-01T17:22:33,14912,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
US-CF3,era5_yy,data/extracted/AMF_US-CF3_FLUXNET_2017-2021_v1.3_r1/AMF_US-CF3_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,AMF_US-CF3_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TRUE,2026-06-01T17:22:33,3545,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
US-CF3,fluxmet_yy,data/extracted/AMF_US-CF3_FLUXNET_2017-2021_v1.3_r1/AMF_US-CF3_FLUXNET_FLUXMET_YY_2017-2021_v1.3_r1.csv,AMF_US-CF3_FLUXNET_FLUXMET_YY_2017-2021_v1.3_r1.csv,TRUE,2026-06-01T17:22:33,16595,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
US-CF4,era5_yy,data/extracted/AMF_US-CF4_FLUXNET_2017-2021_v1.3_r1/AMF_US-CF4_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,AMF_US-CF4_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TRUE,2026-06-01T17:22:33,3552,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
US-CF4,fluxmet_yy,data/extracted/AMF_US-CF4_FLUXNET_2017-2021_v1.3_r1/AMF_US-CF4_FLUXNET_FLUXMET_YY_2017-2021_v1.3_r1.csv,AMF_US-CF4_FLUXNET_FLUXMET_YY_2017-2021_v1.3_r1.csv,TRUE,2026-06-01T17:22:33,16642,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
US-CGG,era5_yy,data/extracted/AMF_US-CGG_FLUXNET_2019-2024_v1.3_r1/AMF_US-CGG_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,AMF_US-CGG_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TRUE,2026-06-01T17:22:33,3750,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
US-CGG,fluxmet_yy,data/extracted/AMF_US-CGG_FLUXNET_2019-2024_v1.3_r1/AMF_US-CGG_FLUXNET_FLUXMET_YY_2019-2024_v1.3_r1.csv,AMF_US-CGG_FLUXNET_FLUXMET_YY_2019-2024_v1.3_r1.csv,TRUE,2026-06-01T17:22:33,19915,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
US-CLF,era5_yy,data/extracted/AMF_US-CLF_FLUXNET_2017-2020_v1.3_r1/AMF_US-CLF_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,AMF_US-CLF_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TRUE,2026-06-01T17:22:33,3626,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
US-CLF,fluxmet_yy,data/extracted/AMF_US-CLF_FLUXNET_2017-2020_v1.3_r1/AMF_US-CLF_FLUXNET_FLUXMET_YY_2017-2020_v1.3_r1.csv,AMF_US-CLF_FLUXNET_FLUXMET_YY_2017-2020_v1.3_r1.csv,TRUE,2026-06-01T17:22:33,9818,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
US-CMW,era5_yy,data/extracted/AMF_US-CMW_FLUXNET_2001-2021_v1.3_r1/AMF_US-CMW_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,AMF_US-CMW_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TRUE,2026-06-01T17:22:33,3768,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
US-CMW,fluxmet_yy,data/extracted/AMF_US-CMW_FLUXNET_2001-2021_v1.3_r1/AMF_US-CMW_FLUXNET_FLUXMET_YY_2001-2021_v1.3_r1.csv,AMF_US-CMW_FLUXNET_FLUXMET_YY_2001-2021_v1.3_r1.csv,TRUE,2026-06-01T17:22:33,60326,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
US-CRK,era5_yy,data/extracted/AMF_US-CRK_FLUXNET_2022-2025_v1.3_r1/AMF_US-CRK_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,AMF_US-CRK_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TRUE,2026-06-01T17:22:33,3734,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
US-CRK,fluxmet_yy,data/extracted/AMF_US-CRK_FLUXNET_2022-2025_v1.3_r1/AMF_US-CRK_FLUXNET_FLUXMET_YY_2022-2025_v1.3_r1.csv,AMF_US-CRK_FLUXNET_FLUXMET_YY_2022-2025_v1.3_r1.csv,TRUE,2026-06-01T17:22:33,14989,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
US-CRT,era5_yy,data/extracted/AMF_US-CRT_FLUXNET_2011-2013_v1.3_r1/AMF_US-CRT_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,AMF_US-CRT_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TRUE,2026-06-01T17:22:33,3654,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
US-CRT,fluxmet_yy,data/extracted/AMF_US-CRT_FLUXNET_2011-2013_v1.3_r1/AMF_US-CRT_FLUXNET_FLUXMET_YY_2011-2013_v1.3_r1.csv,AMF_US-CRT_FLUXNET_FLUXMET_YY_2011-2013_v1.3_r1.csv,TRUE,2026-06-01T17:22:33,12724,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
US-CS1,era5_yy,data/extracted/AMF_US-CS1_FLUXNET_2018-2019_v1.3_r1/AMF_US-CS1_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,AMF_US-CS1_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TRUE,2026-06-01T17:22:33,3566,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
US-CS1,fluxmet_yy,data/extracted/AMF_US-CS1_FLUXNET_2018-2019_v1.3_r1/AMF_US-CS1_FLUXNET_FLUXMET_YY_2018-2019_v1.3_r1.csv,AMF_US-CS1_FLUXNET_FLUXMET_YY_2018-2019_v1.3_r1.csv,TRUE,2026-06-01T17:22:33,5507,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
US-CS2,era5_yy,data/extracted/AMF_US-CS2_FLUXNET_2018-2022_v1.3_r1/AMF_US-CS2_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,AMF_US-CS2_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TRUE,2026-06-01T17:22:34,3622,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
US-CS2,fluxmet_yy,data/extracted/AMF_US-CS2_FLUXNET_2018-2022_v1.3_r1/AMF_US-CS2_FLUXNET_FLUXMET_YY_2018-2022_v1.3_r1.csv,AMF_US-CS2_FLUXNET_FLUXMET_YY_2018-2022_v1.3_r1.csv,TRUE,2026-06-01T17:22:34,17055,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
US-CS3,era5_yy,data/extracted/AMF_US-CS3_FLUXNET_2019-2020_v1.3_r1/AMF_US-CS3_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,AMF_US-CS3_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TRUE,2026-06-01T17:22:34,3598,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
US-CS3,fluxmet_yy,data/extracted/AMF_US-CS3_FLUXNET_2019-2020_v1.3_r1/AMF_US-CS3_FLUXNET_FLUXMET_YY_2019-2020_v1.3_r1.csv,AMF_US-CS3_FLUXNET_FLUXMET_YY_2019-2020_v1.3_r1.csv,TRUE,2026-06-01T17:22:34,5531,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
US-CS4,era5_yy,data/extracted/AMF_US-CS4_FLUXNET_2020-2021_v1.3_r1/AMF_US-CS4_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,AMF_US-CS4_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TRUE,2026-06-01T17:22:34,3597,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
US-CS4,fluxmet_yy,data/extracted/AMF_US-CS4_FLUXNET_2020-2021_v1.3_r1/AMF_US-CS4_FLUXNET_FLUXMET_YY_2020-2021_v1.3_r1.csv,AMF_US-CS4_FLUXNET_FLUXMET_YY_2020-2021_v1.3_r1.csv,TRUE,2026-06-01T17:22:34,5538,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
US-CS5,era5_yy,data/extracted/AMF_US-CS5_FLUXNET_2021-2021_v1.3_r1/AMF_US-CS5_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,AMF_US-CS5_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TRUE,2026-06-01T17:22:34,3616,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
US-CS5,fluxmet_yy,data/extracted/AMF_US-CS5_FLUXNET_2021-2021_v1.3_r1/AMF_US-CS5_FLUXNET_FLUXMET_YY_2021-2021_v1.3_r1.csv,AMF_US-CS5_FLUXNET_FLUXMET_YY_2021-2021_v1.3_r1.csv,TRUE,2026-06-01T17:22:34,4538,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
US-CS6,era5_yy,data/extracted/AMF_US-CS6_FLUXNET_2022-2023_v1.3_r1/AMF_US-CS6_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,AMF_US-CS6_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TRUE,2026-06-01T17:22:34,3573,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
US-CS6,fluxmet_yy,data/extracted/AMF_US-CS6_FLUXNET_2022-2023_v1.3_r1/AMF_US-CS6_FLUXNET_FLUXMET_YY_2022-2023_v1.3_r1.csv,AMF_US-CS6_FLUXNET_FLUXMET_YY_2022-2023_v1.3_r1.csv,TRUE,2026-06-01T17:22:34,5877,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
US-CS8,era5_yy,data/extracted/AMF_US-CS8_FLUXNET_2023-2023_v1.3_r1/AMF_US-CS8_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,AMF_US-CS8_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TRUE,2026-06-01T17:27:19,3621,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
US-CS8,fluxmet_yy,data/extracted/AMF_US-CS8_FLUXNET_2023-2023_v1.3_r1/AMF_US-CS8_FLUXNET_FLUXMET_YY_2023-2023_v1.3_r1.csv,AMF_US-CS8_FLUXNET_FLUXMET_YY_2023-2023_v1.3_r1.csv,TRUE,2026-06-01T17:27:19,4278,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
US-CdM,era5_yy,data/extracted/AMF_US-CdM_FLUXNET_2019-2024_v1.3_r1/AMF_US-CdM_FLUXNET_ERA5_YY_1981-2024_v1.3_r1.csv,AMF_US-CdM_FLUXNET_ERA5_YY_1981-2024_v1.3_r1.csv,TRUE,2026-06-01T17:22:34,3646,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
US-CdM,fluxmet_yy,data/extracted/AMF_US-CdM_FLUXNET_2019-2024_v1.3_r1/AMF_US-CdM_FLUXNET_FLUXMET_YY_2019-2024_v1.3_r1.csv,AMF_US-CdM_FLUXNET_FLUXMET_YY_2019-2024_v1.3_r1.csv,TRUE,2026-06-01T17:22:34,21568,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
US-Ced,era5_yy,data/extracted/AMF_US-Ced_FLUXNET_2005-2014_v1.3_r1/AMF_US-Ced_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,AMF_US-Ced_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TRUE,2026-06-01T17:22:34,3797,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
US-Ced,fluxmet_yy,data/extracted/AMF_US-Ced_FLUXNET_2005-2014_v1.3_r1/AMF_US-Ced_FLUXNET_FLUXMET_YY_2005-2014_v1.3_r1.csv,AMF_US-Ced_FLUXNET_FLUXMET_YY_2005-2014_v1.3_r1.csv,TRUE,2026-06-01T17:22:34,29578,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
US-ChR,era5_yy,data/extracted/AMF_US-ChR_FLUXNET_2006-2019_v1.3_r1/AMF_US-ChR_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,AMF_US-ChR_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TRUE,2026-06-01T17:22:34,3755,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
US-ChR,fluxmet_yy,data/extracted/AMF_US-ChR_FLUXNET_2006-2019_v1.3_r1/AMF_US-ChR_FLUXNET_FLUXMET_YY_2006-2019_v1.3_r1.csv,AMF_US-ChR_FLUXNET_FLUXMET_YY_2006-2019_v1.3_r1.csv,TRUE,2026-06-01T17:22:34,44059,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
US-Cms,era5_yy,data/extracted/AMF_US-Cms_FLUXNET_1999-2005_v1.3_r1/AMF_US-Cms_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,AMF_US-Cms_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TRUE,2026-06-01T17:22:34,3719,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
US-Cms,fluxmet_yy,data/extracted/AMF_US-Cms_FLUXNET_1999-2005_v1.3_r1/AMF_US-Cms_FLUXNET_FLUXMET_YY_1999-2005_v1.3_r1.csv,AMF_US-Cms_FLUXNET_FLUXMET_YY_1999-2005_v1.3_r1.csv,TRUE,2026-06-01T17:22:34,19476,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
US-Cop,era5_yy,data/extracted/AMF_US-Cop_FLUXNET_2001-2007_v1.3_r1/AMF_US-Cop_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,AMF_US-Cop_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TRUE,2026-06-01T17:22:34,3760,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
US-Cop,fluxmet_yy,data/extracted/AMF_US-Cop_FLUXNET_2001-2007_v1.3_r1/AMF_US-Cop_FLUXNET_FLUXMET_YY_2001-2007_v1.3_r1.csv,AMF_US-Cop_FLUXNET_FLUXMET_YY_2001-2007_v1.3_r1.csv,TRUE,2026-06-01T17:22:34,21319,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
US-Cst,era5_yy,data/extracted/AMF_US-Cst_FLUXNET_2013-2017_v1.3_r1/AMF_US-Cst_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,AMF_US-Cst_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TRUE,2026-06-01T17:27:19,3788,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
US-Cst,fluxmet_yy,data/extracted/AMF_US-Cst_FLUXNET_2013-2017_v1.3_r1/AMF_US-Cst_FLUXNET_FLUXMET_YY_2013-2017_v1.3_r1.csv,AMF_US-Cst_FLUXNET_FLUXMET_YY_2013-2017_v1.3_r1.csv,TRUE,2026-06-01T17:27:19,17424,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
US-Cwt,era5_yy,data/extracted/AMF_US-Cwt_FLUXNET_2011-2024_v1.3_r1/AMF_US-Cwt_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,AMF_US-Cwt_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TRUE,2026-06-01T17:27:19,3755,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
US-Cwt,fluxmet_yy,data/extracted/AMF_US-Cwt_FLUXNET_2011-2024_v1.3_r1/AMF_US-Cwt_FLUXNET_FLUXMET_YY_2011-2024_v1.3_r1.csv,AMF_US-Cwt_FLUXNET_FLUXMET_YY_2011-2024_v1.3_r1.csv,TRUE,2026-06-01T17:27:19,28296,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
US-DFC,era5_yy,data/extracted/AMF_US-DFC_FLUXNET_2018-2024_v1.3_r1/AMF_US-DFC_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,AMF_US-DFC_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TRUE,2026-06-01T17:27:19,3638,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
US-DFC,fluxmet_yy,data/extracted/AMF_US-DFC_FLUXNET_2018-2024_v1.3_r1/AMF_US-DFC_FLUXNET_FLUXMET_YY_2018-2024_v1.3_r1.csv,AMF_US-DFC_FLUXNET_FLUXMET_YY_2018-2024_v1.3_r1.csv,TRUE,2026-06-01T17:27:19,22246,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
