site_id,n_years,map_a,map_b,map_c,bio12_mm,n_years_pf,pf_obs_mm,ratio_a_bio12,ratio_b_bio12,ratio_c_bio12,ratio_a_pf,ratio_b_pf,ratio_c_pf,excluded,data_hub,product_source_network,oneflux_code_version,fluxnet_product_name
US-Mo1,30,921.9112666666666,30.282766666666667,921.7317104166667,1014,6,981.7801666666667,0.9091827087442471,0.0298646614069691,0.909005631574622,0.9390200555759173,0.030844752924152573,0.938837167128894,FALSE,AmeriFlux,AMF,v1.3,AMF_US-Mo1_FLUXNET_2015-2024_v1.3_r1.zip
US-Mo2,30,743.9494666666667,24.440633333333334,743.9117770833334,1018,3,795.3353333333333,0.7307951538965292,0.024008480681074,0.73075813073019,0.9353909420177485,0.030729973017670536,0.9353435537253469,FALSE,AmeriFlux,AMF,v1.3,AMF_US-Mo2_FLUXNET_2018-2024_v1.3_r1.zip
US-Mo3,30,937.9848666666667,30.809333333333335,937.7590833333334,1017,5,957.4208,0.9223056702720419,0.030294329727958046,0.9220836610947231,0.9796996959609262,0.03217951117558062,0.9794638714067351,FALSE,AmeriFlux,AMF,v1.3,AMF_US-Mo3_FLUXNET_2016-2023_v1.3_r1.zip
US-Mpj,30,416.3135,13.623666666666667,414.67035416666664,407,13,352.1257692307692,1.0228832923832922,0.033473382473382475,1.018846079033579,1.1822863771357917,0.03868977466894295,1.1776200164859512,FALSE,AmeriFlux,AMF,v1.3,AMF_US-Mpj_FLUXNET_2008-2025_v1.3_r1.zip
US-MtB,30,624.9588,20.516833333333334,624.4811145833334,717,12,565.1645,0.8716301255230126,0.02861483031148303,0.8709638976057648,1.1057998158058406,0.03630240988833045,1.104954600976058,FALSE,AmeriFlux,AMF,v1.3,AMF_US-MtB_FLUXNET_2009-2024_v1.3_r1.zip
US-Myb,30,273.38203333333337,9.0388,275.118475,356,11,256.84327272727273,0.7679270599250937,0.02538988764044944,0.7728047050561797,1.0643924227815855,0.035191889217195065,1.0711531280483746,FALSE,AmeriFlux,AMF,v1.3,AMF_US-Myb_FLUXNET_2010-2025_v1.3_r1.zip
US-NC1,30,1132.5543,37.16543333333333,1131.2228770833333,1248,8,1074.254125,0.9074954326923077,0.029779994658119657,0.9064285874065171,1.0542703757362812,0.034596500463364134,1.053030982853646,FALSE,AmeriFlux,AMF,v1.3,AMF_US-NC1_FLUXNET_2005-2012_v1.3_r1.zip
US-NC2,30,1239.1141,40.66226666666667,1237.6577416666667,1252,16,1276.769375,0.9897077476038338,0.03247784877529287,0.9885445220979766,0.9705073792203075,0.031847777259433926,0.96936672033402,FALSE,AmeriFlux,AMF,v1.3,AMF_US-NC2_FLUXNET_2005-2025_v1.3_r1.zip
US-NC3,30,1449.9727333333333,47.5817,1448.26799375,1254,8,1614.5597500000001,1.156278096757044,0.03794393939393939,1.1549186553030302,0.8980607458679266,0.029470386586807947,0.897004891735967,FALSE,AmeriFlux,AMF,v1.3,AMF_US-NC3_FLUXNET_2013-2021_v1.3_r1.zip
US-NC4,30,889.0554333333333,29.173566666666666,887.9704354166666,1327,12,975.34975,0.6699739512685254,0.02198460185882944,0.669156319078121,0.9115247462085609,0.029910877269068523,0.9104123268772731,FALSE,AmeriFlux,AMF,v1.3,AMF_US-NC4_FLUXNET_2009-2025_v1.3_r1.zip
US-NC5,30,636.7941,20.9112,636.48465,1142,NA,NA,0.557613047285464,0.01831103327495622,0.5573420753064798,NA,NA,NA,FALSE,AmeriFlux,AMF,v1.3,AMF_US-NC5_FLUXNET_2025-2025_v1.3_r1.zip
US-NGB,30,914.8648666666667,29.974066666666666,912.3356541666667,109,9,1016.1747777777778,8.393255657492356,0.2749914373088685,8.370051873088686,0.9003026710300164,0.029496959895241117,0.8978137168114015,FALSE,AmeriFlux,AMF,v1.3,AMF_US-NGB_FLUXNET_2012-2023_v1.3_r1.zip
US-NGC,30,2398.5839333333333,78.8436,2399.802075,413,4,2868.0874999999996,5.807709281678774,0.1909046004842615,5.81065877723971,0.8363008218310403,0.027489956286201173,0.8367255444612482,FALSE,AmeriFlux,AMF,v1.3,AMF_US-NGC_FLUXNET_2017-2023_v1.3_r1.zip
US-NR1,30,709.2242,23.244166666666665,707.4943229166666,567,23,660.3380434782608,1.250836331569665,0.040995002939447384,1.2477854019694297,1.074032015881194,0.03520040515041428,1.071412331765735,FALSE,AmeriFlux,AMF,v1.3,AMF_US-NR1_FLUXNET_1998-2025_v1.3_r1.zip
US-NR3,30,2853.9561,93.53576666666667,2846.9948979166666,686,14,2745.3849285714286,4.160285860058309,0.13634951409135085,4.150138335155491,1.0395467937113891,0.034070182907042605,1.0370111922331091,FALSE,AmeriFlux,AMF,v1.3,AMF_US-NR3_FLUXNET_2007-2024_v1.3_r1.zip
US-NSa,30,1815.2084,59.95043333333333,1824.7413145833334,299,NA,NA,6.070931103678929,0.20050312151616498,6.102813761148273,NA,NA,NA,FALSE,AmeriFlux,AMF,v1.3,AMF_US-NSa_FLUXNET_2023-2025_v1.3_r1.zip
US-NSb,30,900.7200333333333,29.767633333333333,906.0523395833333,172,NA,NA,5.236744379844961,0.17306763565891473,5.267746160368216,NA,NA,NA,FALSE,AmeriFlux,AMF,v1.3,AMF_US-NSb_FLUXNET_2023-2025_v1.3_r1.zip
US-Ne1,30,3120.004,102.3419,3115.03158125,799,20,3059.57075,3.904886107634543,0.1280874843554443,3.898662805068836,1.019752198899143,0.03344975761714286,1.018126997471786,FALSE,AmeriFlux,AMF,v1.3,AMF_US-Ne1_FLUXNET_2001-2024_v1.3_r1.zip
US-Ne2,30,3120.004,102.3419,3115.03158125,799,20,3059.57075,3.904886107634543,0.1280874843554443,3.898662805068836,1.019752198899143,0.03344975761714286,1.018126997471786,FALSE,AmeriFlux,AMF,v1.3,AMF_US-Ne2_FLUXNET_2001-2024_v1.3_r1.zip
US-Ne3,30,3120.004,102.3419,3115.03158125,797,20,3059.57075,3.9146850690087827,0.12840890840652447,3.9084461496235883,1.019752198899143,0.03344975761714286,1.018126997471786,FALSE,AmeriFlux,AMF,v1.3,AMF_US-Ne3_FLUXNET_2001-2024_v1.3_r1.zip
US-ONA,30,733.493,24.049333333333333,732.0015833333333,1285,5,1062.7282,0.570811673151751,0.01871543450064851,0.569651037613489,0.6901981146261105,0.022629806316735862,0.6887947297656478,FALSE,AmeriFlux,AMF,v1.3,AMF_US-ONA_FLUXNET_2016-2022_v1.3_r1.zip
US-OPE,30,891.1683333333333,29.2497,890.28774375,1127,NA,NA,0.7907438627624963,0.025953593611357587,0.7899625055456966,NA,NA,NA,FALSE,AmeriFlux,AMF,v1.3,AMF_US-OPE_FLUXNET_2022-2022_v1.3_r1.zip
US-OWC,30,564.5961666666667,18.542566666666666,564.3893729166667,897,6,604.054,0.6294271646228169,0.020671757710888146,0.629196625325158,0.9346783013880658,0.03069686926444766,0.9343359582366257,FALSE,AmeriFlux,AMF,v1.3,AMF_US-OWC_FLUXNET_2015-2025_v1.3_r1.zip
US-Oho,30,839.0880999999999,27.5467,838.45268125,855,10,832.9424,0.9813895906432748,0.032218362573099416,0.9806464108187134,1.0073783013087099,0.033071554527660016,1.0066154409356516,FALSE,AmeriFlux,AMF,v1.3,AMF_US-Oho_FLUXNET_2004-2013_v1.3_r1.zip
US-PAS,30,4443.1348333333335,145.67886666666666,4434.100504166667,1285,NA,NA,3.457692477302205,0.11336876783398184,3.4506618709468224,NA,NA,NA,FALSE,AmeriFlux,AMF,v1.3,AMF_US-PAS_FLUXNET_2021-2022_v1.3_r1.zip
US-PFL,30,3162.7420666666667,103.70126666666667,3156.4073041666666,825,1,3818.91,3.8336267474747476,0.12569850505050506,3.8259482474747473,0.8281792623200512,0.027154676770771418,0.826520474210355,FALSE,AmeriFlux,AMF,v1.3,AMF_US-PFL_FLUXNET_2019-2019_v1.3_r1.zip
US-PFb,30,3162.7420666666667,103.70126666666667,3156.4073041666666,829,1,3818.91,3.815129151588259,0.1250919983916365,3.807487701045436,0.8281792623200512,0.027154676770771418,0.826520474210355,FALSE,AmeriFlux,AMF,v1.3,AMF_US-PFb_FLUXNET_2019-2019_v1.3_r1.zip
US-PFc,30,3162.7420666666667,103.70126666666667,3156.4073041666666,829,1,3818.91,3.815129151588259,0.1250919983916365,3.807487701045436,0.8281792623200512,0.027154676770771418,0.826520474210355,FALSE,AmeriFlux,AMF,v1.3,AMF_US-PFc_FLUXNET_2019-2019_v1.3_r1.zip
US-PFd,30,3162.7420666666667,103.70126666666667,3156.4073041666666,829,1,3818.91,3.815129151588259,0.1250919983916365,3.807487701045436,0.8281792623200512,0.027154676770771418,0.826520474210355,FALSE,AmeriFlux,AMF,v1.3,AMF_US-PFd_FLUXNET_2019-2019_v1.3_r1.zip
US-PFf,30,3162.7420666666667,103.70126666666667,3156.4073041666666,825,1,3818.91,3.8336267474747476,0.12569850505050506,3.8259482474747473,0.8281792623200512,0.027154676770771418,0.826520474210355,FALSE,AmeriFlux,AMF,v1.3,AMF_US-PFf_FLUXNET_2019-2019_v1.3_r1.zip
US-PFg,30,3162.7420666666667,103.70126666666667,3156.4073041666666,828,1,3818.91,3.8197367954911434,0.12524307568438003,3.812086116143317,0.8281792623200512,0.027154676770771418,0.826520474210355,FALSE,AmeriFlux,AMF,v1.3,AMF_US-PFg_FLUXNET_2019-2019_v1.3_r1.zip
US-PFh,30,3162.7420666666667,103.70126666666667,3156.4073041666666,827,1,3818.91,3.824355582426441,0.12539451833937929,3.816695651954857,0.8281792623200512,0.027154676770771418,0.826520474210355,FALSE,AmeriFlux,AMF,v1.3,AMF_US-PFh_FLUXNET_2019-2019_v1.3_r1.zip
US-PFi,30,3162.7420666666667,103.70126666666667,3156.4073041666666,834,1,3818.91,3.7922566746602717,0.12434204636290967,3.784661036171063,0.8281792623200512,0.027154676770771418,0.826520474210355,FALSE,AmeriFlux,AMF,v1.3,AMF_US-PFi_FLUXNET_2019-2019_v1.3_r1.zip
US-PFj,30,3162.7420666666667,103.70126666666667,3156.4073041666666,834,1,3818.91,3.7922566746602717,0.12434204636290967,3.784661036171063,0.8281792623200512,0.027154676770771418,0.826520474210355,FALSE,AmeriFlux,AMF,v1.3,AMF_US-PFj_FLUXNET_2019-2019_v1.3_r1.zip
US-PFk,30,3162.7420666666667,103.70126666666667,3156.4073041666666,817,1,3818.91,3.871165320277438,0.12692933496532027,3.863411633006936,0.8281792623200512,0.027154676770771418,0.826520474210355,FALSE,AmeriFlux,AMF,v1.3,AMF_US-PFk_FLUXNET_2019-2019_v1.3_r1.zip
US-PFm,30,3162.7420666666667,103.70126666666667,3156.4073041666666,825,1,3818.91,3.8336267474747476,0.12569850505050506,3.8259482474747473,0.8281792623200512,0.027154676770771418,0.826520474210355,FALSE,AmeriFlux,AMF,v1.3,AMF_US-PFm_FLUXNET_2019-2019_v1.3_r1.zip
US-PFn,30,3162.7420666666667,103.70126666666667,3156.4073041666666,824,1,3818.91,3.838279207119741,0.12585105177993527,3.8305913885517797,0.8281792623200512,0.027154676770771418,0.826520474210355,FALSE,AmeriFlux,AMF,v1.3,AMF_US-PFn_FLUXNET_2019-2019_v1.3_r1.zip
US-PFp,30,3162.7420666666667,103.70126666666667,3156.4073041666666,824,1,3818.91,3.838279207119741,0.12585105177993527,3.8305913885517797,0.8281792623200512,0.027154676770771418,0.826520474210355,FALSE,AmeriFlux,AMF,v1.3,AMF_US-PFp_FLUXNET_2019-2019_v1.3_r1.zip
US-PFq,30,3162.7420666666667,103.70126666666667,3156.4073041666666,827,1,3818.91,3.824355582426441,0.12539451833937929,3.816695651954857,0.8281792623200512,0.027154676770771418,0.826520474210355,FALSE,AmeriFlux,AMF,v1.3,AMF_US-PFq_FLUXNET_2019-2019_v1.3_r1.zip
US-PFr,30,3162.7420666666667,103.70126666666667,3156.4073041666666,827,1,3818.91,3.824355582426441,0.12539451833937929,3.816695651954857,0.8281792623200512,0.027154676770771418,0.826520474210355,FALSE,AmeriFlux,AMF,v1.3,AMF_US-PFr_FLUXNET_2019-2019_v1.3_r1.zip
US-PFt,30,3162.7420666666667,103.70126666666667,3156.4073041666666,827,1,3818.91,3.824355582426441,0.12539451833937929,3.816695651954857,0.8281792623200512,0.027154676770771418,0.826520474210355,FALSE,AmeriFlux,AMF,v1.3,AMF_US-PFt_FLUXNET_2019-2019_v1.3_r1.zip
US-PLo,30,4001.626133333333,131.42416666666665,4000.2230729166668,1098,NA,NA,3.6444682452944748,0.11969414086217363,3.6431904124924106,NA,NA,NA,FALSE,AmeriFlux,AMF,v1.3,AMF_US-PLo_FLUXNET_2022-2023_v1.3_r1.zip
US-PSH,30,900.7205,29.766766666666665,906.0259604166666,171,1,888.579,5.26737134502924,0.17407465886939572,5.298397429337232,1.0136639510949506,0.03349929119039125,1.0196346756075336,FALSE,AmeriFlux,AMF,v1.3,AMF_US-PSH_FLUXNET_2016-2016_v1.3_r1.zip
US-PSL,30,1206.1900666666666,39.82513333333333,1212.1774958333333,226,1,1400.709,5.33712418879056,0.1762174041297935,5.3636172382005896,0.8611282333922795,0.02843212496909303,0.8654028037467691,FALSE,AmeriFlux,AMF,v1.3,AMF_US-PSL_FLUXNET_2016-2016_v1.3_r1.zip
US-Prr,30,375.2394,12.290466666666667,374.09107916666665,319,11,374.2218181818182,1.1762990595611285,0.03852810867293626,1.1726993077324974,1.00271919425523,0.032842731421649125,0.9996506376464452,FALSE,AmeriFlux,AMF,v1.3,AMF_US-Prr_FLUXNET_2010-2022_v1.3_r1.zip
US-RC1,30,510.87426666666664,16.8084,511.605675,611,6,511.4193333333333,0.8361280960174576,0.02750965630114566,0.8373251636661212,0.9989342079363445,0.03286618026433624,1.0003643617957345,FALSE,AmeriFlux,AMF,v1.3,AMF_US-RC1_FLUXNET_2011-2016_v1.3_r1.zip
US-RC2,30,441.5242666666667,14.5267,442.15643124999997,611,5,443.0472,0.7226256410256411,0.023775286415711947,0.7236602802782324,0.9965625934813869,0.0327881543998021,0.9979894495439764,FALSE,AmeriFlux,AMF,v1.3,AMF_US-RC2_FLUXNET_2012-2016_v1.3_r1.zip
US-RC3,30,258.66540000000003,8.505033333333333,258.8719520833333,260,5,255.4662,0.9948669230769233,0.03271166666666667,0.9956613541666667,1.0125229873854156,0.033292205909561945,1.0133315173722917,FALSE,AmeriFlux,AMF,v1.3,AMF_US-RC3_FLUXNET_2012-2016_v1.3_r1.zip
US-RC4,30,634.6162666666667,20.879666666666665,635.5248541666666,678,5,636.8032000000001,0.9360121927236972,0.030795968534906584,0.9373522922812192,0.9965657626511089,0.03278825650792374,0.9979925574599289,FALSE,AmeriFlux,AMF,v1.3,AMF_US-RC4_FLUXNET_2012-2016_v1.3_r1.zip
US-RC5,30,136.2416,4.478266666666666,136.30724166666667,190,3,113.925,0.7170610526315789,0.023569824561403507,0.7174065350877193,1.195888523151196,0.039308902055445835,1.1964647063126326,FALSE,AmeriFlux,AMF,v1.3,AMF_US-RC5_FLUXNET_2013-2015_v1.3_r1.zip
US-RGA,30,1105.6634666666666,36.33173333333333,1105.8471333333334,1291,NA,NA,0.8564395558998192,0.0281423186160599,0.8565818228763233,NA,NA,NA,FALSE,AmeriFlux,AMF,v1.3,AMF_US-RGA_FLUXNET_2021-2024_v1.3_r1.zip
US-RGB,30,438.8813,14.493500000000001,441.14590625,573,NA,NA,0.7659359511343805,0.02529406631762653,0.7698881435427574,NA,NA,NA,FALSE,AmeriFlux,AMF,v1.3,AMF_US-RGB_FLUXNET_2021-2024_v1.3_r1.zip
US-RGF,30,276.97476666666665,9.1511,278.53660625,287,NA,NA,0.9650688734030197,0.03188536585365854,0.9705108231707317,NA,NA,NA,FALSE,AmeriFlux,AMF,v1.3,AMF_US-RGF_FLUXNET_2023-2024_v1.3_r1.zip
US-RGW,30,1283.4840666666666,42.212633333333336,1284.8470270833334,1340,NA,NA,0.9578239303482587,0.03150196517412936,0.9588410649875623,NA,NA,NA,FALSE,AmeriFlux,AMF,v1.3,AMF_US-RGW_FLUXNET_2022-2024_v1.3_r1.zip
US-RGo,30,381.3772333333333,12.598166666666668,383.45669791666666,560,NA,NA,0.6810307738095238,0.022496726190476192,0.684744103422619,NA,NA,NA,FALSE,AmeriFlux,AMF,v1.3,AMF_US-RGo_FLUXNET_2021-2024_v1.3_r1.zip
US-RRC,30,1228.6875666666667,40.33003333333333,1227.5453895833334,1137,NA,NA,1.080639900322486,0.035470565816476105,1.0796353470389917,NA,NA,NA,FALSE,AmeriFlux,AMF,v1.3,AMF_US-RRC_FLUXNET_2022-2024_v1.3_r1.zip
US-Rls,30,1305.9504666666667,42.942766666666664,1307.0704604166667,375,7,1311.5462857142857,3.482534577777778,0.11451404444444443,3.485521227777778,0.9957334185544421,0.03274209010723511,0.9965873676389687,FALSE,AmeriFlux,AMF,v1.3,AMF_US-Rls_FLUXNET_2014-2023_v1.3_r1.zip
US-Rms,30,1484.0106,48.798833333333334,1485.3144895833334,448,7,1506.351,3.312523660714286,0.10892596726190476,3.315434128534226,0.985169193634153,0.032395393459647405,0.986034788428018,FALSE,AmeriFlux,AMF,v1.3,AMF_US-Rms_FLUXNET_2014-2023_v1.3_r1.zip
US-Ro1,30,812.8240000000001,26.6482,811.1045875,768,13,789.1557692307692,1.0583645833333335,0.03469817708333333,1.0561257649739584,1.0299918364561935,0.03376798477438158,1.0278130365702394,FALSE,AmeriFlux,AMF,v1.3,AMF_US-Ro1_FLUXNET_2004-2016_v1.3_r1.zip
US-Ro2,30,823.6855333333333,27.0043,821.94338125,768,9,828.0733333333334,1.072507204861111,0.03516184895833333,1.0702387776692708,0.9947011939361248,0.03261100063601452,0.992597331858692,FALSE,AmeriFlux,AMF,v1.3,AMF_US-Ro2_FLUXNET_2008-2016_v1.3_r1.zip
US-Ro3,30,805.9235333333334,26.421966666666666,804.2186104166667,768,4,720.00575,1.0493796006944445,0.034403602430555555,1.0471596489800348,1.1193293016525678,0.03669688286054197,1.1169613720677463,FALSE,AmeriFlux,AMF,v1.3,AMF_US-Ro3_FLUXNET_2004-2007_v1.3_r1.zip
US-Ro4,30,779.9887,25.5717,778.33861875,766,7,947.0532857142857,1.0182620104438642,0.033383420365535245,1.0161078573759792,0.8235953686721202,0.027001331800156667,0.8218530366672685,FALSE,AmeriFlux,AMF,v1.3,AMF_US-Ro4_FLUXNET_2014-2025_v1.3_r1.zip
US-Ro5,30,753.4834333333333,24.702733333333335,751.8894458333333,766,4,922.3565,0.9836598346388163,0.032248999129677984,0.9815789110095735,0.8169112846641546,0.02678219683314785,0.8151831161089376,FALSE,AmeriFlux,AMF,v1.3,AMF_US-Ro5_FLUXNET_2017-2024_v1.3_r1.zip
US-Ro6,30,753.4834333333333,24.702733333333335,751.8894458333333,766,4,922.3565,0.9836598346388163,0.032248999129677984,0.9815789110095735,0.8169112846641546,0.02678219683314785,0.8151831161089376,FALSE,AmeriFlux,AMF,v1.3,AMF_US-Ro6_FLUXNET_2017-2024_v1.3_r1.zip
US-Rpf,30,320.1290666666667,10.4854,319.1493625,321,13,332.60415384615385,0.9972868120456906,0.03266479750778816,0.9942347741433022,0.9624926897778386,0.031525162505487,0.9595471337607606,FALSE,AmeriFlux,AMF,v1.3,AMF_US-Rpf_FLUXNET_2008-2024_v1.3_r1.zip
US-Rwe,30,1484.0106,48.798833333333334,1485.3144895833334,463,5,1546.0076,3.2052064794816415,0.10539704823614111,3.2080226556875453,0.9598986447414619,0.031564420080039284,0.9607420361861957,FALSE,AmeriFlux,AMF,v1.3,AMF_US-Rwe_FLUXNET_2003-2007_v1.3_r1.zip
US-Rwf,30,1484.0106,48.798833333333334,1485.3144895833334,449,7,1506.351,3.3051461024498887,0.10868337045285821,3.308050088158872,0.985169193634153,0.032395393459647405,0.986034788428018,FALSE,AmeriFlux,AMF,v1.3,AMF_US-Rwf_FLUXNET_2014-2023_v1.3_r1.zip
US-Rws,30,1305.9504666666667,42.942766666666664,1307.0704604166667,309,7,1311.5462857142857,4.226376914778856,0.13897335490830637,4.230001490021575,0.9957334185544421,0.03274209010723511,0.9965873676389687,FALSE,AmeriFlux,AMF,v1.3,AMF_US-Rws_FLUXNET_2014-2023_v1.3_r1.zip
US-SD1,30,960.3414666666666,31.520433333333333,959.4031895833333,970,NA,NA,0.9900427491408934,0.03249529209621993,0.9890754531786942,NA,NA,NA,FALSE,AmeriFlux,AMF,v1.3,AMF_US-SD1_FLUXNET_2023-2025_v1.3_r1.zip
US-SD2,30,397.94016666666664,13.061233333333334,397.55128958333336,966,NA,NA,0.4119463423050379,0.013520945479641132,0.411543778036577,NA,NA,NA,FALSE,AmeriFlux,AMF,v1.3,AMF_US-SD2_FLUXNET_2023-2025_v1.3_r1.zip
US-SHC,30,844.1197,27.845033333333333,847.5332020833333,825,4,996.7112500000001,1.023175393939394,0.033751555555555555,1.0273129722222223,0.8469049586828682,0.027936910848887612,0.8503297239630166,FALSE,AmeriFlux,AMF,v1.3,AMF_US-SHC_FLUXNET_2017-2020_v1.3_r1.zip
US-SP1,30,1706.5929666666666,55.988166666666665,1704.1398229166666,1307,21,1654.6172857142858,1.3057329507778628,0.04283715888803876,1.30385602365468,1.0314125093465003,0.033837532793873235,1.0299299044135166,FALSE,AmeriFlux,AMF,v1.3,AMF_US-SP1_FLUXNET_2000-2020_v1.3_r1.zip
US-SRC,30,327.47316666666666,10.739066666666666,326.87034166666666,395,7,297.513,0.8290459915611814,0.027187510548523204,0.827519852320675,1.1007020421516596,0.03609612577153491,1.098675828171094,FALSE,AmeriFlux,AMF,v1.3,AMF_US-SRC_FLUXNET_2008-2014_v1.3_r1.zip
US-SRG,30,434.6741,14.232133333333334,433.19055833333334,566,13,411.303,0.7679754416961131,0.025145111896348646,0.7653543433451119,1.0568220995227362,0.03460255172788269,1.0532151682174293,FALSE,AmeriFlux,AMF,v1.3,AMF_US-SRG_FLUXNET_2008-2025_v1.3_r1.zip
US-SRM,30,378.2395,12.384333333333334,376.94814583333334,474,17,350.1064705882353,0.7979736286919832,0.026127285513361465,0.7952492528129396,1.0803556397129612,0.03537304898285844,1.0766671784157535,FALSE,AmeriFlux,AMF,v1.3,AMF_US-SRM_FLUXNET_2004-2025_v1.3_r1.zip
US-SRS,30,409.9934,13.424033333333332,408.5940145833333,474,8,403.03875,0.8649649789029537,0.028320745428973275,0.8620126889943741,1.0172555368435419,0.03330705380892863,1.013783450309265,FALSE,AmeriFlux,AMF,v1.3,AMF_US-SRS_FLUXNET_2011-2018_v1.3_r1.zip
US-SSH,30,934.9181666666667,30.707166666666666,934.6493854166666,989,5,1106.34,0.9453166498146276,0.03104870239298955,0.9450448790866195,0.8450550162397336,0.027755632686756935,0.8448120699031643,FALSE,AmeriFlux,AMF,v1.3,AMF_US-SSH_FLUXNET_2016-2021_v1.3_r1.zip
US-Sag,30,22.827066666666667,0.7475,22.75203125,179,1,29.192,0.12752551210428306,0.004175977653631285,0.12710631983240225,0.781963094911848,0.025606330501507263,0.7793926846396273,FALSE,AmeriFlux,AMF,v1.3,AMF_US-Sag_FLUXNET_1996-1996_v1.3_r1.zip
US-Seg,30,252.56323333333333,8.2771,251.93423125,255,14,229.27242857142858,0.9904440522875817,0.032459215686274516,0.9879773774509805,1.101585720127916,0.03610159342566267,1.0988422498936075,FALSE,AmeriFlux,AMF,v1.3,AMF_US-Seg_FLUXNET_2007-2025_v1.3_r1.zip
US-Ses,30,253.19693333333333,8.297866666666666,252.56631666666667,248,14,215.73707142857143,1.020955376344086,0.03345913978494623,1.0184125672043012,1.1736366478728462,0.03846286876761472,1.170713568114273,FALSE,AmeriFlux,AMF,v1.3,AMF_US-Ses_FLUXNET_2007-2025_v1.3_r1.zip
US-Slt,30,1059.4663,34.774,1058.433625,1162,16,1096.3509375,0.9117610154905336,0.029925989672977625,0.9108723106712564,0.9663569061343553,0.031717946152620496,0.9654149860203862,FALSE,AmeriFlux,AMF,v1.3,AMF_US-Slt_FLUXNET_2005-2022_v1.3_r1.zip
US-Sne,30,338.2771666666667,11.184433333333333,340.4261895833333,340,5,355.60519999999997,0.9949328431372549,0.03289539215686274,1.0012534987745099,0.9512717099375001,0.03145182728861483,0.9573149930972139,FALSE,AmeriFlux,AMF,v1.3,AMF_US-Sne_FLUXNET_2016-2020_v1.3_r1.zip
US-Snf,30,343.7930666666667,11.3668,345.976975,336,3,302.60266666666666,1.0231936507936508,0.033829761904761904,1.0296933779761903,1.1361204131270048,0.037563449539990836,1.143337495373471,FALSE,AmeriFlux,AMF,v1.3,AMF_US-Snf_FLUXNET_2018-2020_v1.3_r1.zip
US-Srr,30,1963.2860333333333,64.9328,1976.3921,530,4,1973.871,3.7043132704402515,0.12251471698113207,3.7290416981132077,0.9946374577332223,0.0328961720396115,1.0012772364556752,FALSE,AmeriFlux,AMF,v1.3,AMF_US-Srr_FLUXNET_2014-2017_v1.3_r1.zip
US-StJ,30,564.8426,18.5397,564.30211875,1133,6,640.5736666666667,0.49853715798764336,0.016363371579876433,0.49806012246248893,0.8817761787481116,0.028942338664145317,0.880932433089923,FALSE,AmeriFlux,AMF,v1.3,AMF_US-StJ_FLUXNET_2015-2020_v1.3_r1.zip
US-Sta,30,1727.4923666666666,56.8021,1728.91391875,293,5,1804.549,5.895878384527872,0.19386382252559728,5.9007300981228665,0.9572986749967258,0.03147717241260836,0.9580864353087669,FALSE,AmeriFlux,AMF,v1.3,AMF_US-Sta_FLUXNET_2005-2009_v1.3_r1.zip
US-Syv,30,3158.2599666666665,103.56166666666667,3152.158229166667,836,20,3175.69405,3.7778229266347685,0.12387759170653907,3.7705241975677835,0.9945101502037536,0.03261071911718532,0.9925887631293282,FALSE,AmeriFlux,AMF,v1.3,AMF_US-Syv_FLUXNET_2001-2025_v1.3_r1.zip
US-TKs,30,216.66003333333333,7.092066666666667,215.86477916666666,236,3,273.62933333333336,0.918050988700565,0.030051129943502824,0.9146812676553672,0.7918011957782303,0.025918517507869523,0.7888948766457786,FALSE,AmeriFlux,AMF,v1.3,AMF_US-TKs_FLUXNET_2018-2025_v1.3_r1.zip
US-TLR,30,1.0004666666666666,0.03283333333333334,0.9993645833333333,1276,NA,NA,7.840647857889236e-4,2.573145245559039e-5,7.832010841170324e-4,NA,NA,NA,FALSE,AmeriFlux,AMF,v1.3,AMF_US-TLR_FLUXNET_2024-2024_v1.3_r1.zip
US-TaS,30,3536.1759333333334,115.9729,3529.92514375,1257,4,4573.9884999999995,2.813186900026518,0.09226165473349243,2.808214115950676,0.7731055583837463,0.02535487354198639,0.7717389634342108,FALSE,AmeriFlux,AMF,v1.3,AMF_US-TaS_FLUXNET_2017-2023_v1.3_r1.zip
US-Ton,30,607.5981333333333,20.063766666666666,610.6908979166667,623,20,578.55145,0.9752779026217228,0.032205082932049225,0.9802422117442483,1.0502058776852659,0.03467931273297589,1.0555515813099539,FALSE,AmeriFlux,AMF,v1.3,AMF_US-Ton_FLUXNET_2001-2025_v1.3_r1.zip
US-Tw1,30,1717.7816666666665,56.794866666666664,1728.6937541666666,370,10,1555.644,4.6426531531531525,0.15349963963963964,4.672145281531531,1.104225431182627,0.03650890992197872,1.1112399457502273,FALSE,AmeriFlux,AMF,v1.3,AMF_US-Tw1_FLUXNET_2011-2023_v1.3_r1.zip
US-Tw2,30,1717.7816666666665,56.794866666666664,1728.6937541666666,370,2,1179.879,4.6426531531531525,0.15349963963963964,4.672145281531531,1.4558964662195586,0.04813617893586263,1.465144946360319,FALSE,AmeriFlux,AMF,v1.3,AMF_US-Tw2_FLUXNET_2012-2013_v1.3_r1.zip
US-Tw3,30,265.85970000000003,8.7901,267.54866875,370,6,232.08716666666666,0.7185397297297298,0.02375702702702703,0.7231045101351351,1.1455165911083696,0.037874132061014434,1.1527938946071268,FALSE,AmeriFlux,AMF,v1.3,AMF_US-Tw3_FLUXNET_2013-2018_v1.3_r1.zip
