site_id,year,n_months,map_a,map_b,map_c
US-UiB,2011,12,3835.1169999999997,127.09400000000001,3868.423625
US-UiB,2012,12,2914.5870000000004,95.5,2906.78125
US-UiB,2013,12,3481.945,114.511,3485.4285624999998
US-UiB,2014,12,3914.608,128.876,3922.66325
US-UiB,2015,12,4007.6190000000006,131.54199999999997,4003.809625
US-UiB,2016,12,3614.772,118.48399999999998,3606.35675
US-UiB,2017,12,3716.5429999999997,121.965,3712.3096875
US-UiB,2018,12,5032.514,166.35999999999996,5063.5825
US-UiB,2019,12,4277.674,140.25699999999998,4269.0724375
US-UiB,2020,12,3695.853,121.13100000000001,3686.9248125000004
US-UiC,1991,12,3531.4249999999997,115.373,3511.6656875000003
US-UiC,1992,12,3835.3339999999994,126.096,3838.0470000000005
US-UiC,1993,12,5122.874000000001,168.29099999999997,5122.3573125
US-UiC,1994,12,3314.2889999999998,109.089,3320.3964375
US-UiC,1995,12,3392.1910000000007,110.67800000000003,3368.7616249999996
US-UiC,1996,12,4146.1449999999995,135.813,4133.8081875
US-UiC,1997,12,3660.9410000000003,120.72399999999999,3674.53675
US-UiC,1998,12,4393.039000000001,143.923,4380.6563125
US-UiC,1999,12,3481.7659999999996,114.64900000000002,3489.6289374999997
US-UiC,2000,12,3501.6969999999997,114.89699999999999,3497.1774375
US-UiC,2001,12,3550.304,116.55899999999998,3547.7645625
US-UiC,2002,12,3577.136,117.29700000000001,3570.2274375
US-UiC,2003,12,3889.188,127.54500000000002,3882.1509375
US-UiC,2004,12,3687.398,120.38400000000001,3664.188
US-UiC,2005,12,3309.822,108.77400000000002,3310.808625
US-UiC,2006,12,4285.1759999999995,140.233,4268.3419375
US-UiC,2007,12,3212.206,105.755,3218.9178125
US-UiC,2008,12,4717.602,154.941,4716.0166874999995
US-UiC,2009,12,4523.295,148.79999999999998,4529.1
US-UiC,2010,12,3508.4470000000006,115.31200000000001,3509.809
US-UiC,2011,12,3835.1169999999997,127.09400000000001,3868.423625
US-UiC,2012,12,2914.5870000000004,95.5,2906.78125
US-UiC,2013,12,3481.945,114.511,3485.4285624999998
US-UiC,2014,12,3914.608,128.876,3922.66325
US-UiC,2015,12,4007.6190000000006,131.54199999999997,4003.809625
US-UiC,2016,12,3614.772,118.48399999999998,3606.35675
US-UiC,2017,12,3716.5429999999997,121.965,3712.3096875
US-UiC,2018,12,5032.514,166.35999999999996,5063.5825
US-UiC,2019,12,4277.674,140.25699999999998,4269.0724375
US-UiC,2020,12,3695.853,121.13100000000001,3686.9248125000004
US-UiD,1991,12,3531.4249999999997,115.373,3511.6656875000003
US-UiD,1992,12,3835.3339999999994,126.096,3838.0470000000005
US-UiD,1993,12,5122.874000000001,168.29099999999997,5122.3573125
US-UiD,1994,12,3314.2889999999998,109.089,3320.3964375
US-UiD,1995,12,3392.1910000000007,110.67800000000003,3368.7616249999996
US-UiD,1996,12,4146.1449999999995,135.813,4133.8081875
US-UiD,1997,12,3660.9410000000003,120.72399999999999,3674.53675
US-UiD,1998,12,4393.039000000001,143.923,4380.6563125
US-UiD,1999,12,3481.7659999999996,114.64900000000002,3489.6289374999997
US-UiD,2000,12,3501.6969999999997,114.89699999999999,3497.1774375
US-UiD,2001,12,3550.304,116.55899999999998,3547.7645625
US-UiD,2002,12,3577.136,117.29700000000001,3570.2274375
US-UiD,2003,12,3889.188,127.54500000000002,3882.1509375
US-UiD,2004,12,3687.398,120.38400000000001,3664.188
US-UiD,2005,12,3309.822,108.77400000000002,3310.808625
US-UiD,2006,12,4285.1759999999995,140.233,4268.3419375
US-UiD,2007,12,3212.206,105.755,3218.9178125
US-UiD,2008,12,4717.602,154.941,4716.0166874999995
US-UiD,2009,12,4523.295,148.79999999999998,4529.1
US-UiD,2010,12,3508.4470000000006,115.31200000000001,3509.809
US-UiD,2011,12,3835.1169999999997,127.09400000000001,3868.423625
US-UiD,2012,12,2914.5870000000004,95.5,2906.78125
US-UiD,2013,12,3481.945,114.511,3485.4285624999998
US-UiD,2014,12,3914.608,128.876,3922.66325
US-UiD,2015,12,4007.6190000000006,131.54199999999997,4003.809625
US-UiD,2016,12,3614.772,118.48399999999998,3606.35675
US-UiD,2017,12,3716.5429999999997,121.965,3712.3096875
US-UiD,2018,12,5032.514,166.35999999999996,5063.5825
US-UiD,2019,12,4277.674,140.25699999999998,4269.0724375
US-UiD,2020,12,3695.853,121.13100000000001,3686.9248125000004
US-UiE,1991,12,906.694,29.621999999999996,901.619625
US-UiE,1992,12,984.718,32.375,985.4140625
US-UiE,1993,12,1315.369,43.211000000000006,1315.2348124999999
US-UiE,1994,12,850.9859999999999,28.01,852.5543749999999
US-UiE,1995,12,870.9890000000001,28.418,864.972875
US-UiE,1996,12,1064.585,34.872,1061.4165
US-UiE,1997,12,939.951,30.995999999999995,943.4407500000001
US-UiE,1998,12,1127.9650000000001,36.95399999999999,1124.7873749999999
US-UiE,1999,12,893.971,29.436999999999998,895.9886875
US-UiE,2000,12,899.096,29.500999999999998,897.9366875
US-UiE,2001,12,911.5849999999999,29.927999999999994,910.9335000000001
US-UiE,2002,12,918.4920000000001,30.117999999999995,916.716625
US-UiE,2003,12,998.6359999999999,32.75,996.828125
US-UiE,2004,12,946.7819999999999,30.91,940.823125
US-UiE,2005,12,849.8039999999999,27.927999999999997,850.0585
US-UiE,2006,12,1100.2240000000002,36.005,1095.9021875
US-UiE,2007,12,824.8070000000001,27.155,826.5303125
US-UiE,2008,12,1211.3020000000001,39.783,1210.8950625
US-UiE,2009,12,1161.404,38.205999999999996,1162.895125
US-UiE,2010,12,900.7840000000001,29.606,901.132625
US-UiE,2011,12,984.6539999999998,32.63099999999999,993.2060624999999
US-UiE,2012,12,748.3320000000001,24.519999999999996,746.3275
US-UiE,2013,12,894.0609999999999,29.402999999999995,894.9538125
US-UiE,2014,12,1005.14,33.090999999999994,1007.2073125
US-UiE,2015,12,1029.036,33.775999999999996,1028.057
US-UiE,2016,12,928.1600000000001,30.423000000000002,926.0000625
US-UiE,2017,12,954.2359999999999,31.315,953.1503124999999
US-UiE,2018,12,1292.16,42.715,1300.1378125
US-UiE,2019,12,1098.324,36.012,1096.11525
US-UiE,2020,12,949.02,31.104,946.7280000000001
US-UiF,1991,12,877.9830000000001,28.684000000000005,873.06925
US-UiF,1992,12,953.5419999999999,31.349999999999998,954.215625
US-UiF,1993,12,1273.634,41.83999999999999,1273.505
US-UiF,1994,12,824.008,27.121999999999996,825.525875
US-UiF,1995,12,843.374,27.517,837.5486874999999
US-UiF,1996,12,1030.759,33.764,1027.69175
US-UiF,1997,12,910.201,30.015000000000004,913.5815625
US-UiF,1998,12,1092.163,35.781000000000006,1089.0841874999999
US-UiF,1999,12,865.5740000000001,28.502,867.5296250000001
US-UiF,2000,12,870.6010000000001,28.565999999999995,869.477625
US-UiF,2001,12,882.679,28.979,882.0483125
US-UiF,2002,12,889.3660000000001,29.163000000000004,887.6488125
US-UiF,2003,12,966.8629999999999,31.708000000000006,965.1122500000001
US-UiF,2004,12,916.765,29.930000000000003,910.994375
US-UiF,2005,12,822.907,27.043999999999997,823.15175
US-UiF,2006,12,1065.419,34.866,1061.233875
US-UiF,2007,12,798.5949999999999,26.292,800.26275
US-UiF,2008,12,1172.8770000000002,38.520999999999994,1172.4829375
US-UiF,2009,12,1124.5309999999997,36.993,1125.9744375
US-UiF,2010,12,872.275,28.669,872.6126875
US-UiF,2011,12,953.512,31.599,961.7945625
US-UiF,2012,12,724.587,23.742000000000004,722.647125
US-UiF,2013,12,865.66,28.469,866.5251875
US-UiF,2014,12,973.2150000000001,32.040000000000006,975.2175
US-UiF,2015,12,996.315,32.702,995.367125
US-UiF,2016,12,898.719,29.458000000000002,896.6278749999999
US-UiF,2017,12,924.0080000000002,30.323,922.9563125
US-UiF,2018,12,1251.1100000000001,41.358,1258.8341249999999
US-UiF,2019,12,1063.4940000000001,34.870000000000005,1061.355625
US-UiF,2020,12,918.814,30.114000000000004,916.594875
US-UiG,1991,12,877.9830000000001,28.684000000000005,873.06925
US-UiG,1992,12,953.5419999999999,31.349999999999998,954.215625
US-UiG,1993,12,1273.634,41.83999999999999,1273.505
US-UiG,1994,12,824.008,27.121999999999996,825.525875
US-UiG,1995,12,843.374,27.517,837.5486874999999
US-UiG,1996,12,1030.759,33.764,1027.69175
US-UiG,1997,12,910.201,30.015000000000004,913.5815625
US-UiG,1998,12,1092.163,35.781000000000006,1089.0841874999999
US-UiG,1999,12,865.5740000000001,28.502,867.5296250000001
US-UiG,2000,12,870.6010000000001,28.565999999999995,869.477625
US-UiG,2001,12,882.679,28.979,882.0483125
US-UiG,2002,12,889.3660000000001,29.163000000000004,887.6488125
US-UiG,2003,12,966.8629999999999,31.708000000000006,965.1122500000001
US-UiG,2004,12,916.765,29.930000000000003,910.994375
US-UiG,2005,12,822.907,27.043999999999997,823.15175
US-UiG,2006,12,1065.419,34.866,1061.233875
US-UiG,2007,12,798.5949999999999,26.292,800.26275
US-UiG,2008,12,1172.8770000000002,38.520999999999994,1172.4829375
US-UiG,2009,12,1124.5309999999997,36.993,1125.9744375
US-UiG,2010,12,872.275,28.669,872.6126875
US-UiG,2011,12,953.512,31.599,961.7945625
US-UiG,2012,12,724.587,23.742000000000004,722.647125
US-UiG,2013,12,865.66,28.469,866.5251875
US-UiG,2014,12,973.2150000000001,32.040000000000006,975.2175
US-UiG,2015,12,996.315,32.702,995.367125
US-UiG,2016,12,898.719,29.458000000000002,896.6278749999999
US-UiG,2017,12,924.0080000000002,30.323,922.9563125
US-UiG,2018,12,1251.1100000000001,41.358,1258.8341249999999
US-UiG,2019,12,1063.4940000000001,34.870000000000005,1061.355625
US-UiG,2020,12,918.814,30.114000000000004,916.594875
US-VT1,1991,12,719.831,23.523,715.9813125000001
US-VT1,1992,12,824.781,27.048,823.2735
US-VT1,1993,12,1108.338,36.376000000000005,1107.1945
US-VT1,1994,12,728.3110000000001,23.975,729.7390625
US-VT1,1995,12,739.452,24.177000000000003,735.8874374999999
US-VT1,1996,12,861.9380000000001,28.197,858.2461874999999
US-VT1,1997,12,751.0350000000001,24.801000000000002,754.8804375
US-VT1,1998,12,889.054,29.123000000000005,886.4313125
US-VT1,1999,12,692.917,22.771999999999995,693.12275
US-VT1,2000,12,744.4810000000001,24.430000000000003,743.588125
US-VT1,2001,12,720.568,23.671,720.4860625
US-VT1,2002,12,709.211,23.255,707.8240625
US-VT1,2003,12,798.7249999999999,26.184000000000005,796.9755
US-VT1,2004,12,780.5360000000001,25.477999999999994,775.486625
US-VT1,2005,12,743.7399999999999,24.453,744.2881874999999
US-VT1,2006,12,943.861,30.89,940.214375
US-VT1,2007,12,758.293,24.924,758.62425
US-VT1,2008,12,851.757,28.000000000000004,852.25
US-VT1,2009,12,888.812,29.278000000000002,891.149125
US-VT1,2010,12,822.6919999999999,27.002000000000002,821.8733750000001
US-VT1,2011,12,873.6189999999999,28.938,880.800375
US-VT1,2012,12,613.26,20.062,610.637125
US-VT1,2013,12,814.4830000000001,26.747,814.1118125
US-VT1,2014,12,803.7359999999999,26.465000000000003,805.5284375
US-VT1,2015,12,874.4900000000001,28.734000000000005,874.5911249999999
US-VT1,2016,12,802.7379999999998,26.317999999999998,801.0541249999999
US-VT1,2017,12,845.506,27.715999999999998,843.6057500000001
US-VT1,2018,12,972.137,32.105000000000004,977.1959375
US-VT1,2019,12,953.3109999999999,31.258,951.415375
US-VT1,2020,12,740.9180000000001,24.275,738.8703125
US-VT2,1991,12,717.781,23.456,713.942
US-VT2,1992,12,822.4329999999999,26.971,820.9298125
US-VT2,1993,12,1105.199,36.273,1104.0594374999998
US-VT2,1994,12,726.2130000000001,23.906,727.638875
US-VT2,1995,12,737.281,24.106,733.7263750000001
US-VT2,1996,12,859.523,28.118000000000002,855.841625
US-VT2,1997,12,748.9169999999999,24.730999999999998,752.7498125
US-VT2,1998,12,886.428,29.036999999999995,883.8136875
US-VT2,1999,12,690.9689999999999,22.708,691.1747499999999
US-VT2,2000,12,742.38,24.361,741.4879374999999
US-VT2,2001,12,718.528,23.604,718.4467500000001
US-VT2,2002,12,707.229,23.189999999999998,705.8456249999999
US-VT2,2003,12,796.4380000000001,26.109,794.6926875000001
US-VT2,2004,12,778.3620000000001,25.407,773.3255624999999
US-VT2,2005,12,741.644,24.384,742.188
US-VT2,2006,12,941.205,30.803,937.5663125
US-VT2,2007,12,756.195,24.855,756.5240625
US-VT2,2008,12,849.323,27.919999999999998,849.815
US-VT2,2009,12,886.3230000000001,29.195999999999998,888.6532500000001
US-VT2,2010,12,820.4049999999999,26.927,819.5905625
US-VT2,2011,12,871.1419999999999,28.855999999999998,878.3045
US-VT2,2012,12,611.518,20.005,608.9021875
US-VT2,2013,12,812.1990000000001,26.672000000000004,811.829
US-VT2,2014,12,801.4880000000002,26.391000000000002,803.2760625000001
US-VT2,2015,12,871.963,28.651000000000003,872.0648125000001
US-VT2,2016,12,800.45,26.243,798.7713125
US-VT2,2017,12,843.068,27.636,841.17075
US-VT2,2018,12,969.4140000000001,32.015,974.4565625
US-VT2,2019,12,950.6569999999999,31.171000000000003,948.7673125000001
US-VT2,2020,12,738.873,24.208000000000002,736.8309999999999
US-Var,1991,12,528.155,17.282999999999998,526.0513124999999
US-Var,1992,12,511.996,16.891,514.1198125000001
US-Var,1993,12,657.6259999999999,21.784000000000002,663.0505
US-Var,1994,12,458.045,15.331999999999999,466.66774999999996
US-Var,1995,12,847.4259999999999,27.529000000000003,837.9139374999999
US-Var,1996,12,963.308,31.604,961.94675
US-Var,1997,12,479.53700000000003,15.661999999999999,476.71212499999996
US-Var,1998,12,897.2370000000001,29.988,912.75975
US-Var,1999,12,408.77799999999996,13.750000000000004,418.51562500000006
US-Var,2000,12,657.1780000000002,21.769,662.5939374999999
US-Var,2001,12,525.7030000000001,17.47,531.743125
US-Var,2002,12,479.856,15.713,478.2644375
US-Var,2003,12,477.13800000000003,15.699999999999998,477.86875
US-Var,2004,12,523.138,17.256,525.2295
US-Var,2005,12,749.1800000000001,24.561,747.5754374999999
US-Var,2006,12,679.669,22.360999999999997,680.6129375
US-Var,2007,12,381.258,12.885000000000002,392.1871875
US-Var,2008,12,401.681,13.193,401.5619375
US-Var,2009,12,502.83599999999984,16.771,510.46731250000005
US-Var,2010,12,815.4860000000001,26.792,815.4815000000001
US-Var,2011,12,537.8439999999999,17.825,542.5484375
US-Var,2012,12,641.8040000000001,21.012,639.55275
US-Var,2013,12,155.89200000000002,5.151000000000001,156.78356250000002
US-Var,2014,12,559.787,18.692,568.9377499999999
US-Var,2015,12,375.068,12.55,381.990625
US-Var,2016,12,739.2199999999999,24.005000000000003,730.6521875
US-Var,2017,12,857.552,28.772000000000002,875.7477500000001
US-Var,2018,12,584.4490000000001,19.083000000000002,580.8388125
US-Var,2019,12,825.6000000000001,27.479,836.3920625
US-Var,2020,12,327.33500000000004,10.656,324.34200000000004
US-Vcm,1991,12,733.159,23.951999999999998,729.039
US-Vcm,1992,12,633.5099999999999,20.621999999999996,627.6821249999999
US-Vcm,1993,12,645.107,21.150000000000002,643.753125
US-Vcm,1994,12,701.91,22.98,699.45375
US-Vcm,1995,12,580.559,19.049999999999997,579.834375
US-Vcm,1996,12,561.007,18.377999999999997,559.3803750000001
US-Vcm,1997,12,764.104,25.083999999999996,763.4942500000001
US-Vcm,1998,12,634.881,20.716,630.54325
US-Vcm,1999,12,544.077,17.737999999999996,539.9003749999999
US-Vcm,2000,12,493.7319999999999,16.092,489.80025
US-Vcm,2001,12,498.0730000000001,16.337000000000003,497.25743750000004
US-Vcm,2002,12,370.749,12.088,367.92850000000004
US-Vcm,2003,12,373.846,12.363,376.29881250000005
US-Vcm,2004,12,507.24399999999997,16.685,507.8496875
US-Vcm,2005,12,564.7679999999999,18.626,566.9288750000001
US-Vcm,2006,12,589.6339999999999,19.203,584.4913124999999
US-Vcm,2007,12,557.1560000000001,18.246,555.362625
US-Vcm,2008,12,552.2360000000001,17.97,546.961875
US-Vcm,2009,12,477.818,15.649000000000001,476.31643749999995
US-Vcm,2010,12,494.2989999999999,16.154000000000003,491.68737500000003
US-Vcm,2011,12,455.696,14.915,453.9753125
US-Vcm,2012,12,381.76399999999995,12.457,379.15993749999996
US-Vcm,2013,12,469.96599999999995,15.464999999999998,470.71593749999994
US-Vcm,2014,12,433.32,14.124000000000002,429.89925
US-Vcm,2015,12,671.638,21.96,668.4074999999999
US-Vcm,2016,12,479.64599999999996,15.692,477.62524999999994
US-Vcm,2017,12,582.415,19.046999999999997,579.7430625000001
US-Vcm,2018,12,427.751,14.016,426.61199999999997
US-Vcm,2019,12,586.155,19.279000000000003,586.8045625
US-Vcm,2020,12,388.359,12.695,386.4040625
US-Vcp,1991,12,715.345,23.338,710.350375
US-Vcp,1992,12,633.9639999999999,20.649,628.5039375
US-Vcp,1993,12,613.475,20.134999999999994,612.8590624999999
US-Vcp,1994,12,677.0190000000001,22.13,673.581875
US-Vcp,1995,12,521.475,17.135,521.5465625
US-Vcp,1996,12,525.723,17.211999999999996,523.8902499999999
US-Vcp,1997,12,722.8439999999999,23.783000000000005,723.8950625
US-Vcp,1998,12,611.9889999999999,19.96,607.5325
US-Vcp,1999,12,432.048,14.104000000000001,429.2905
US-Vcp,2000,12,469.81000000000006,15.299000000000003,465.6633125
US-Vcp,2001,12,400.18600000000004,13.151,400.2835625
US-Vcp,2002,12,352.54299999999995,11.49,349.726875
US-Vcp,2003,12,346.61199999999997,11.487999999999998,349.666
US-Vcp,2004,12,549.006,18.051000000000002,549.4273125
US-Vcp,2005,12,564.1460000000001,18.619000000000003,566.7158125
US-Vcp,2006,12,559.9029999999999,18.221,554.6016874999999
US-Vcp,2007,12,484.869,15.906999999999998,484.1693125
US-Vcp,2008,12,581.085,18.894,575.086125
US-Vcp,2009,12,437.73299999999995,14.314,435.68237500000004
US-Vcp,2010,12,452.61799999999994,14.817999999999998,451.02287500000006
US-Vcp,2011,12,369.011,12.084999999999999,367.8371875
US-Vcp,2012,12,302.78799999999995,9.905000000000001,301.4834375
US-Vcp,2013,12,476.09,15.667,476.8643125
US-Vcp,2014,12,408.354,13.312999999999999,405.21443750000003
US-Vcp,2015,12,624.7719999999999,20.461999999999996,622.812125
US-Vcp,2016,12,410.699,13.435,408.9278125
US-Vcp,2017,12,579.635,18.986,577.886375
US-Vcp,2018,12,403.032,13.191,401.50106250000005
US-Vcp,2019,12,573.7130000000001,18.865000000000002,574.2034375
US-Vcp,2020,12,354.115,11.610999999999999,353.4098125
US-WCr,1991,12,831.573,27.303,831.0350624999999
US-WCr,1992,12,622.7270000000001,20.425999999999995,621.716375
US-WCr,1993,12,714.8709999999999,23.435000000000002,713.3028125000001
US-WCr,1994,12,571.776,18.776000000000003,571.4945
US-WCr,1995,12,745.538,24.332,740.6052500000001
US-WCr,1996,12,714.4590000000001,23.404000000000003,712.3592500000001
US-WCr,1997,12,680.316,22.211000000000002,676.0473125000001
US-WCr,1998,12,573.605,18.840000000000003,573.4425
US-WCr,1999,12,646.594,21.206,645.457625
US-WCr,2000,12,676.1759999999999,22.176999999999996,675.0124375
US-WCr,2001,12,621.381,20.461999999999996,622.812125
US-WCr,2002,12,755.2240000000002,24.838999999999995,756.0370625
US-WCr,2003,12,607.6569999999999,19.951,607.2585625
US-WCr,2004,12,663.3090000000001,21.704,660.6155
US-WCr,2005,12,638.8900000000001,21.004999999999995,639.3396875
US-WCr,2006,12,593.702,19.392000000000003,590.2439999999999
US-WCr,2007,12,564.3789999999999,18.428,560.90225
US-WCr,2008,12,584.355,19.186,583.973875
US-WCr,2009,12,529.812,17.303,526.6600625
US-WCr,2010,12,703.964,23.119,703.6845625
US-WCr,2011,12,593.539,19.441,591.7354375
US-WCr,2012,12,523.72,17.164,522.42925
US-WCr,2013,12,731.515,24.028999999999996,731.3826875
US-WCr,2014,12,867.977,28.506,867.651375
US-WCr,2015,12,725.5180000000001,23.709999999999997,721.673125
US-WCr,2016,12,941.4,30.810000000000002,937.779375
US-WCr,2017,12,875.074,28.653000000000002,872.1256875
US-WCr,2018,12,758.87,24.868000000000002,756.91975
US-WCr,2019,12,880.3200000000002,29.032999999999998,883.6919375
US-WCr,2020,12,671.7790000000001,21.988,669.25975
US-WPT,1991,12,662.501,21.727999999999998,661.346
US-WPT,1992,12,894.276,29.283000000000005,891.3013125000001
US-WPT,1993,12,858.54,28.305,861.5334375
US-WPT,1994,12,746.357,24.523000000000003,746.4188125
US-WPT,1995,12,766.3800000000001,25.019000000000002,761.5158124999999
US-WPT,1996,12,925.934,30.416999999999998,925.8174375
US-WPT,1997,12,851.5500000000001,28.001999999999995,852.310875
US-WPT,1998,12,742.136,24.387999999999998,742.30975
US-WPT,1999,12,636.336,20.924000000000003,636.87425
US-WPT,2000,12,890.1490000000001,29.147999999999996,887.19225
US-WPT,2001,12,742.5160000000001,24.352,741.2139999999999
US-WPT,2002,12,729.3839999999999,23.981,729.9216875000001
US-WPT,2003,12,887.135,29.12,886.34
US-WPT,2004,12,863.7850000000001,28.213000000000005,858.7331875
US-WPT,2005,12,819.349,26.909999999999997,819.073125
US-WPT,2006,12,900.0999999999999,29.513,898.3019375
US-WPT,2007,12,817.7479999999999,26.771,814.8423125
US-WPT,2008,12,838.3430000000002,27.562000000000005,838.918375
US-WPT,2009,12,739.7909999999999,24.288,739.266
US-WPT,2010,12,684.502,22.52,685.4525
US-WPT,2011,12,1056.089,34.81400000000001,1059.651125
US-WPT,2012,12,632.695,20.692999999999998,629.8431875
US-WPT,2013,12,841.575,27.661999999999995,841.962125
US-WPT,2014,12,725.669,23.912000000000003,727.8215
US-WPT,2015,12,745.951,24.539999999999996,746.93625
US-WPT,2016,12,775.4410000000001,25.413,773.5081875
US-WPT,2017,12,888.5049999999999,29.114000000000004,886.157375
US-WPT,2018,12,1026.076,33.818999999999996,1029.3658125
US-WPT,2019,12,907.051,29.80500000000001,907.1896875
US-WPT,2020,12,766.6469999999999,25.127000000000002,764.8030625000001
US-WT1,1991,12,2205.4429999999998,72.198,2197.5266250000004
US-WT1,1992,12,2282.1760000000004,74.923,2280.4688125000002
US-WT1,1993,12,1725.879,56.477999999999994,1719.049125
US-WT1,1994,12,1660.643,54.48400000000001,1658.3567500000001
US-WT1,1995,12,1974.9909999999998,64.661,1968.1191874999997
US-WT1,1996,12,1672.355,54.576,1661.157
US-WT1,1997,12,2675.13,88.59299999999998,2696.5494375
US-WT1,1998,12,1452.012,47.67300000000001,1451.0469374999998
US-WT1,1999,12,2172.4179999999997,71.178,2166.480375
US-WT1,2000,12,2066.405,67.50699999999999,2054.7443125
US-WT1,2001,12,1472.7050000000002,48.660000000000004,1481.08875
US-WT1,2002,12,1711.5670000000002,55.946000000000005,1702.856375
US-WT1,2003,12,1261.644,41.507999999999996,1263.39975
US-WT1,2004,12,2970.1619999999994,97.76100000000001,2975.6004375
US-WT1,2005,12,1630.2169999999999,53.453,1626.9756875
US-WT1,2006,12,2212.295,72.15799999999999,2196.309125
US-WT1,2007,12,2084.651,68.038,2070.906625
US-WT1,2008,12,1702.2039999999997,55.675999999999995,1694.63825
US-WT1,2009,12,1725.472,56.632999999999996,1723.7669375
US-WT1,2010,12,2009.0140000000004,66.31200000000001,2018.3715
US-WT1,2011,12,700.982,23.103,703.1975625
US-WT1,2012,12,983.716,32.29599999999999,983.0095000000001
US-WT1,2013,12,1020.6220000000001,33.916,1032.31825
US-WT1,2014,12,1323.608,43.675999999999995,1329.38825
US-WT1,2015,12,2677.807,87.42099999999999,2660.8766875
US-WT1,2016,12,1438.3449999999998,47.126,1434.3976249999998
US-WT1,2017,12,1896.6819999999998,62.17400000000001,1892.421125
US-WT1,2018,12,1501.6910000000003,49.165,1496.4596875000002
US-WT1,2019,12,1605.19,52.5,1597.96875
US-WT1,2020,12,1098.4730000000004,35.931,1093.6498125
US-Whs,1991,12,409.463,13.396999999999998,407.7711875
US-Whs,1992,12,503.9999999999999,16.384,498.688
US-Whs,1993,12,470.55600000000004,15.428999999999998,469.6201875
US-Whs,1994,12,516.559,16.935,515.4590625
US-Whs,1995,12,308.683,10.255,312.1365625
US-Whs,1996,12,246.52100000000002,8.098,246.48287500000004
US-Whs,1997,12,297.091,9.768,297.31350000000003
US-Whs,1998,12,320.54,10.643,323.94631250000003
US-Whs,1999,12,178.824,5.813000000000001,176.9331875
US-Whs,2000,12,305.58900000000006,9.962,303.21837500000004
US-Whs,2001,12,289.35699999999997,9.470999999999998,288.2735625
US-Whs,2002,12,190.562,6.266,190.721375
US-Whs,2003,12,235.47799999999998,7.879,239.81706250000002
US-Whs,2004,12,296.92699999999996,9.735999999999999,296.3395
US-Whs,2005,12,241.28199999999995,8.052,245.08275
US-Whs,2006,12,322.77599999999995,10.516,320.08074999999997
US-Whs,2007,12,367.91100000000006,12.004000000000001,365.37174999999996
US-Whs,2008,12,308.71,10.054,306.01862500000004
US-Whs,2009,12,185.16100000000003,6.062,184.512125
US-Whs,2010,12,359.807,11.829,360.0451875
US-Whs,2011,12,195.44900000000004,6.373000000000001,193.97818750000002
US-Whs,2012,12,200.21299999999997,6.538,199.000375
US-Whs,2013,12,214.50400000000002,7.015000000000001,213.5190625
US-Whs,2014,12,330.63700000000006,10.838000000000003,329.881625
US-Whs,2015,12,348.639,11.392,346.744
US-Whs,2016,12,315.09399999999994,10.309,313.7801875
US-Whs,2017,12,309.238,10.107,307.6318125
US-Whs,2018,12,402.571,13.270000000000001,403.905625
US-Whs,2019,12,449.316,14.908999999999999,453.7926875
US-Whs,2020,12,189.88899999999995,6.199,188.68206250000003
US-Wjs,1991,12,581.778,18.927,576.0905625
US-Wjs,1992,12,435.3190000000001,14.209999999999999,432.51687499999997
US-Wjs,1993,12,341.26499999999993,11.202,340.960875
US-Wjs,1994,12,460.809,15.008000000000001,456.806
US-Wjs,1995,12,363.07899999999995,11.875000000000002,361.4453125
US-Wjs,1996,12,413.50900000000007,13.553999999999998,412.549875
US-Wjs,1997,12,551.6449999999999,18.161,552.7754375
US-Wjs,1998,12,436.619,14.253999999999998,433.85612499999996
US-Wjs,1999,12,411.79800000000006,13.388999999999998,407.5276875
US-Wjs,2000,12,404.08199999999994,13.16,400.5575
US-Wjs,2001,12,364.85499999999996,11.950999999999999,363.7585625
US-Wjs,2002,12,330.55299999999994,10.779,328.0858125
US-Wjs,2003,12,238.84999999999997,7.894,240.273625
US-Wjs,2004,12,492.75,16.243,494.3963125
US-Wjs,2005,12,401.597,13.209999999999997,402.079375
US-Wjs,2006,12,517.713,16.837,512.4761875
US-Wjs,2007,12,343.30300000000005,11.23,341.813125
US-Wjs,2008,12,447.588,14.512,441.709
US-Wjs,2009,12,293.30699999999996,9.584,291.71299999999997
US-Wjs,2010,12,407.218,13.358999999999998,406.6145624999999
US-Wjs,2011,12,250.654,8.199,249.5570625
US-Wjs,2012,12,199.12699999999998,6.513999999999999,198.269875
US-Wjs,2013,12,365.1980000000001,12.056,366.9545
US-Wjs,2014,12,283.236,9.259,281.8208125
US-Wjs,2015,12,398.94199999999995,13.021999999999997,396.357125
US-Wjs,2016,12,269.03000000000003,8.809000000000001,268.1239375
US-Wjs,2017,12,300.14799999999997,9.834999999999997,299.3528125
US-Wjs,2018,12,405.747,13.304,404.9405
US-Wjs,2019,12,335.97399999999993,11.033000000000001,335.8169375
US-Wjs,2020,12,223.723,7.366,224.202625
US-Wkg,1991,12,441.89000000000004,14.458000000000002,440.065375
US-Wkg,1992,12,543.9290000000001,17.682000000000002,538.195875
US-Wkg,1993,12,507.854,16.652,506.84524999999996
US-Wkg,1994,12,557.494,18.277,556.3061875
US-Wkg,1995,12,333.09499999999997,11.066000000000003,336.821375
US-Wkg,1996,12,266.095,8.741000000000001,266.0541875
US-Wkg,1997,12,320.602,10.541,320.8416875
