site_id,year,n_months,map_a,map_b,map_c,bio12_mm,ratio_to_bio12,flag_absolute,flag_relative
IT-BsB,2008,12,1022.744,33.444,1017.95175,986,1.037265720081136,FALSE,FALSE
IT-BsB,2009,12,886.1400000000001,29.11,886.035625,986,0.8987221095334686,FALSE,FALSE
IT-BsB,2010,12,1011.135,33.22,1011.13375,986,1.0254918864097362,FALSE,FALSE
IT-BsB,2011,12,858.908,28.24,859.5550000000001,986,0.8711034482758621,FALSE,FALSE
IT-BsB,2012,12,831.494,27.226999999999997,828.7218125,986,0.8433002028397566,FALSE,FALSE
IT-BsB,2013,12,920.211,30.175000000000004,918.4515625,986,0.9332768762677485,FALSE,FALSE
IT-BsB,2014,12,977.868,32.21,980.391875,986,0.9917525354969574,FALSE,FALSE
IT-BsB,2015,12,806.774,26.586,809.211375,986,0.8182292089249493,FALSE,FALSE
IT-BsB,2016,12,984.602,32.423,986.8750625,986,0.9985821501014198,FALSE,FALSE
IT-BsB,2017,12,636.1869999999999,20.9,636.14375,986,0.6452200811359026,FALSE,FALSE
IT-BsB,2018,12,1204.0409999999997,39.47,1201.368125,986,1.2211369168356996,FALSE,FALSE
IT-BsB,2019,12,918.939,30.175000000000004,918.4515625,986,0.9319868154158215,FALSE,FALSE
IT-BsB,2020,12,719.1459999999998,23.49,714.976875,986,0.72935699797160225,FALSE,FALSE
IT-Bsn,1991,12,540.9970000000001,17.686,538.317625,986,0.5486784989858013,FALSE,FALSE
IT-Bsn,1992,12,680.978,22.31,679.060625,986,0.6906470588235294,FALSE,FALSE
IT-Bsn,1993,12,682.324,22.455,683.4740625000001,986,0.6920121703853955,FALSE,FALSE
IT-Bsn,1994,12,744.968,24.636,749.85825,986,0.7555456389452332,FALSE,FALSE
IT-Bsn,1995,12,609.664,20.054,610.393625,986,0.6183204868154158,FALSE,FALSE
IT-Bsn,1996,12,731.4569999999999,23.949,728.9476874999999,986,0.7418427991886408,FALSE,FALSE
IT-Bsn,1997,12,470.544,15.396,468.61575,986,0.4772251521298174,FALSE,TRUE
IT-Bsn,1998,12,459.3250000000001,15.065000000000005,458.5409375,986,0.4658468559837729,FALSE,TRUE
IT-Bsn,1999,12,630.176,20.621,627.6516875,986,0.6391237322515213,FALSE,FALSE
IT-Bsn,2000,12,694.4359999999999,22.768,693.0010000000001,986,0.7042961460446246,FALSE,FALSE
IT-Bsn,2001,12,533.022,17.436000000000003,530.70825,986,0.5405902636916836,FALSE,FALSE
IT-Bsn,2002,12,791.638,26.076,793.68825,986,0.8028782961460447,FALSE,FALSE
IT-Bsn,2003,12,453.73,14.898,453.457875,986,0.4601724137931035,FALSE,TRUE
IT-Bsn,2004,12,579.637,19.03,579.2256249999999,986,0.587867139959432,FALSE,FALSE
IT-Bsn,2005,12,476.918,15.684,477.3817499999999,986,0.4836896551724138,FALSE,TRUE
IT-Bsn,2006,12,491.162,16.169999999999998,492.174375,986,0.4981359026369168,FALSE,TRUE
IT-Bsn,2007,12,497.215,16.276,495.40075,986,0.5042748478701825,FALSE,FALSE
IT-Bsn,2008,12,760.8510000000001,24.879999999999995,757.285,986,0.7716541582150103,FALSE,FALSE
IT-Bsn,2009,12,659.2610000000001,21.657000000000004,659.1849375,986,0.6686217038539555,FALSE,FALSE
IT-Bsn,2010,12,752.2640000000001,24.715,752.2628125,986,0.7629452332657202,FALSE,FALSE
IT-Bsn,2011,12,639.134,21.013999999999996,639.6136250000001,986,0.64820892494929,FALSE,FALSE
IT-Bsn,2012,12,618.665,20.258,616.6028749999999,986,0.6274492900608519,FALSE,FALSE
IT-Bsn,2013,12,684.6320000000001,22.449999999999996,683.321875,986,0.6943529411764706,FALSE,FALSE
IT-Bsn,2014,12,727.5280000000001,23.964,729.40425,986,0.7378580121703855,FALSE,FALSE
IT-Bsn,2015,12,600.208,19.779000000000003,602.0233125,986,0.6087302231237323,FALSE,FALSE
IT-Bsn,2016,12,732.924,24.135,734.6090625,986,0.7433306288032454,FALSE,FALSE
IT-Bsn,2017,12,473.273,15.547999999999998,473.24225,986,0.4799929006085193,FALSE,TRUE
IT-Bsn,2018,12,895.785,29.365,893.7971875000001,986,0.9085040567951318,FALSE,FALSE
IT-Bsn,2019,12,683.806,22.454,683.4436250000001,986,0.6935152129817445,FALSE,FALSE
IT-Bsn,2020,12,535.087,17.477999999999998,531.986625,986,0.542684584178499,FALSE,FALSE
IT-CA1,1991,12,745.696,24.659,750.5583125,332,2.2460722891566265,FALSE,TRUE
IT-CA1,1992,12,729.798,23.828,725.26475,332,2.1981867469879517,FALSE,TRUE
IT-CA1,1993,12,571.523,18.741999999999997,570.459625,332,1.7214548192771084,FALSE,FALSE
IT-CA1,1994,12,515.236,17.035,518.5028125,332,1.5519156626506023,FALSE,FALSE
IT-CA1,1995,12,603.114,19.856,604.3670000000001,332,1.81660843373494,FALSE,FALSE
IT-CA1,1996,12,880.77,28.981,882.1091875000001,332,2.652921686746988,FALSE,TRUE
IT-CA1,1997,12,730.719,24.134000000000004,734.578625,332,2.200960843373494,FALSE,TRUE
IT-CA1,1998,12,701.3530000000002,23.13,704.019375,332,2.1125090361445786,FALSE,TRUE
IT-CA1,1999,12,729.6100000000001,24.062,732.3871250000001,332,2.197620481927711,FALSE,TRUE
IT-CA1,2000,12,681.7700000000001,22.348,680.2172499999999,332,2.0535240963855426,FALSE,TRUE
IT-CA1,2001,12,507.69,16.705,508.4584375,332,1.5291867469879519,FALSE,FALSE
IT-CA1,2002,12,746.128,24.542,746.9971250000001,332,2.247373493975904,FALSE,TRUE
IT-CA1,2003,12,544.082,17.863000000000003,543.7050625,332,1.638801204819277,FALSE,FALSE
IT-CA1,2004,12,850.947,27.884000000000004,848.71925,332,2.563093373493976,FALSE,TRUE
IT-CA1,2005,12,796.901,26.206000000000003,797.645125,332,2.4003042168674695,FALSE,TRUE
IT-CA1,2006,12,526.12,17.397000000000002,529.5211875,332,1.584698795180723,FALSE,FALSE
IT-CA1,2007,12,498.227,16.496,502.097,332,1.500683734939759,FALSE,FALSE
IT-CA1,2008,12,830.5819999999999,27.17,826.986875,332,2.5017530120481926,FALSE,TRUE
IT-CA1,2009,12,757.774,25.009000000000004,761.2114375000001,332,2.2824518072289157,FALSE,TRUE
IT-CA1,2010,12,975.197,32.229,980.9701875,332,2.937340361445783,FALSE,TRUE
IT-CA1,2011,12,553.963,18.17,553.049375,332,1.668563253012048,FALSE,FALSE
IT-CA1,2012,12,725.427,23.953,729.0694375,332,2.1850210843373494,FALSE,TRUE
IT-CA1,2013,12,837.9800000000001,27.628,840.92725,332,2.5240361445783135,FALSE,TRUE
IT-CA1,2014,12,940.752,31.11,946.910625,332,2.833590361445783,FALSE,TRUE
IT-CA1,2015,12,589.0619999999999,19.374,589.696125,332,1.7742831325301203,FALSE,FALSE
IT-CA1,2016,12,816.157,26.936000000000003,819.8645,332,2.45830421686747,FALSE,TRUE
IT-CA1,2017,12,498.217,16.499,502.18831250000005,332,1.5006536144578313,FALSE,FALSE
IT-CA1,2018,12,905.482,29.829,907.9201875,332,2.727355421686747,FALSE,TRUE
IT-CA1,2019,12,823.1010000000001,27.113999999999997,825.282375,332,2.4792198795180727,FALSE,TRUE
IT-CA1,2020,12,698.927,22.842,695.253375,332,2.105201807228916,FALSE,TRUE
IT-CA2,1991,12,747.965,24.734,752.841125,332,2.2529066265060242,FALSE,TRUE
IT-CA2,1992,12,731.973,23.899,727.4258125,332,2.2047379518072288,FALSE,TRUE
IT-CA2,1993,12,573.2610000000001,18.799,572.1945625000001,332,1.7266897590361447,FALSE,FALSE
IT-CA2,1994,12,516.779,17.086,520.055125,332,1.5565632530120481,FALSE,FALSE
IT-CA2,1995,12,604.968,19.917,606.2236875,332,1.8221927710843373,FALSE,FALSE
IT-CA2,1996,12,883.383,29.067,884.7268125,332,2.660792168674699,FALSE,TRUE
IT-CA2,1997,12,732.931,24.207,736.8005625000001,332,2.2076234939759036,FALSE,TRUE
IT-CA2,1998,12,703.5060000000001,23.200999999999997,706.1804375,332,2.118993975903615,FALSE,TRUE
IT-CA2,1999,12,731.8259999999999,24.135,734.6090625,332,2.2042951807228914,FALSE,TRUE
IT-CA2,2000,12,683.8450000000001,22.416,682.287,332,2.0597740963855427,FALSE,TRUE
IT-CA2,2001,12,509.21,16.755,509.9803125,332,1.5337650602409638,FALSE,FALSE
IT-CA2,2002,12,748.438,24.618,749.3103749999999,332,2.2543313253012047,FALSE,TRUE
IT-CA2,2003,12,545.757,17.918,545.3791249999999,332,1.6438463855421686,FALSE,FALSE
IT-CA2,2004,12,853.6019999999999,27.971,851.3673124999999,332,2.5710903614457825,FALSE,TRUE
IT-CA2,2005,12,799.3040000000001,26.285000000000004,800.0496875,332,2.407542168674699,FALSE,TRUE
IT-CA2,2006,12,527.662,17.448,531.0735,332,1.589343373493976,FALSE,FALSE
IT-CA2,2007,12,499.73800000000006,16.546,503.618875,332,1.5052349397590363,FALSE,FALSE
IT-CA2,2008,12,833.1189999999999,27.253,829.5131875,332,2.5093945783132527,FALSE,TRUE
IT-CA2,2009,12,760.078,25.084999999999997,763.5246875,332,2.2893915662650604,FALSE,TRUE
IT-CA2,2010,12,978.102,32.324999999999996,983.8921875,332,2.946090361445783,FALSE,TRUE
IT-CA2,2011,12,555.58,18.223,554.6625625,332,1.6734337349397592,FALSE,FALSE
IT-CA2,2012,12,727.698,24.028,731.35225,332,2.1918614457831325,FALSE,TRUE
IT-CA2,2013,12,840.5870000000001,27.714,843.5448749999999,332,2.531888554216868,FALSE,TRUE
IT-CA2,2014,12,943.655,31.205999999999996,949.832625,332,2.8423343373493974,FALSE,TRUE
IT-CA2,2015,12,590.827,19.432,591.4615,332,1.7795993975903615,FALSE,FALSE
IT-CA2,2016,12,818.612,27.017000000000003,822.3299375,332,2.4656987951807228,FALSE,TRUE
IT-CA2,2017,12,499.634,16.546,503.618875,332,1.504921686746988,FALSE,FALSE
IT-CA2,2018,12,908.247,29.920000000000005,910.69,332,2.7356837349397587,FALSE,TRUE
IT-CA2,2019,12,825.6229999999999,27.197,827.8086875,332,2.4868162650602406,FALSE,TRUE
IT-CA2,2020,12,701.1299999999999,22.914,697.444875,332,2.11183734939759,FALSE,TRUE
IT-CA3,1991,12,690.3870000000001,22.83,694.8881250000001,332,2.079478915662651,FALSE,TRUE
IT-CA3,1992,12,675.5860000000001,22.058,671.3903750000001,332,2.0348975903614464,FALSE,TRUE
IT-CA3,1993,12,529.074,17.35,528.090625,332,1.5935963855421686,FALSE,FALSE
IT-CA3,1994,12,476.944,15.769,479.9689375,332,1.436578313253012,FALSE,FALSE
IT-CA3,1995,12,558.3720000000001,18.383000000000003,559.5325624999999,332,1.6818433734939762,FALSE,FALSE
IT-CA3,1996,12,815.3049999999998,26.827,816.5468125000001,332,2.455737951807228,FALSE,TRUE
IT-CA3,1997,12,676.4309999999999,22.341,680.0041875000001,332,2.0374427710843372,FALSE,TRUE
IT-CA3,1998,12,649.198,21.410000000000004,651.666875,332,1.9554156626506023,FALSE,FALSE
IT-CA3,1999,12,675.398,22.274,677.964875,332,2.034331325301205,FALSE,TRUE
IT-CA3,2000,12,631.128,20.688,629.691,332,1.900987951807229,FALSE,FALSE
IT-CA3,2001,12,469.912,15.462000000000002,470.624625,332,1.4153975903614457,FALSE,FALSE
IT-CA3,2002,12,690.7359999999999,22.72,691.54,332,2.0805301204819275,FALSE,TRUE
IT-CA3,2003,12,503.725,16.537999999999997,503.375375,332,1.5172439759036145,FALSE,FALSE
IT-CA3,2004,12,787.715,25.812,785.6527500000001,332,2.3726355421686747,FALSE,TRUE
IT-CA3,2005,12,737.696,24.259,738.3833124999999,332,2.221975903614458,FALSE,TRUE
IT-CA3,2006,12,486.987,16.102999999999998,490.1350625,332,1.4668283132530122,FALSE,FALSE
IT-CA3,2007,12,461.197,15.27,464.780625,332,1.3891475903614459,FALSE,FALSE
IT-CA3,2008,12,768.891,25.152,765.5640000000001,332,2.3159367469879517,FALSE,TRUE
IT-CA3,2009,12,701.448,23.15,704.628125,332,2.1127951807228915,FALSE,TRUE
IT-CA3,2010,12,902.698,29.833,908.0419375,332,2.718969879518072,FALSE,TRUE
IT-CA3,2011,12,512.7429999999999,16.817999999999998,511.897875,332,1.544406626506024,FALSE,FALSE
IT-CA3,2012,12,671.518,22.173000000000005,674.8906875,332,2.022644578313253,FALSE,TRUE
IT-CA3,2013,12,775.771,25.577,778.4999375,332,2.3366596385542167,FALSE,TRUE
IT-CA3,2014,12,870.8670000000003,28.799,876.5695625000001,332,2.623093373493977,FALSE,TRUE
IT-CA3,2015,12,545.28,17.934000000000005,545.866125,332,1.6424096385542168,FALSE,FALSE
IT-CA3,2016,12,755.468,24.933000000000007,758.8981875,332,2.2755060240963854,FALSE,TRUE
IT-CA3,2017,12,461.133,15.271,464.8110625000001,332,1.3889548192771084,FALSE,FALSE
IT-CA3,2018,12,838.183,27.612,840.4402500000001,332,2.524647590361446,FALSE,TRUE
IT-CA3,2019,12,761.962,25.1,763.98125,332,2.295066265060241,FALSE,TRUE
IT-CA3,2020,12,647,21.145,643.6009375,332,1.9487951807228916,FALSE,FALSE
IT-Cp2,1991,12,843.5780000000001,27.888,848.8409999999999,752,1.121779255319149,FALSE,FALSE
IT-Cp2,1992,12,752.1379999999999,24.564,747.6667499999999,752,1.0001835106382977,FALSE,FALSE
IT-Cp2,1993,12,622.4649999999999,20.443,622.2338125,752,0.8277460106382978,FALSE,FALSE
IT-Cp2,1994,12,494.584,16.394000000000002,498.992375,752,0.6576914893617022,FALSE,FALSE
IT-Cp2,1995,12,565.354,18.628,566.98975,752,0.7518005319148937,FALSE,FALSE
IT-Cp2,1996,12,910.376,29.966,912.090125,752,1.2106063829787235,FALSE,FALSE
IT-Cp2,1997,12,741.318,24.42,743.28375,752,0.9857952127659574,FALSE,FALSE
IT-Cp2,1998,12,706.5039999999999,23.218,706.6978750000001,752,0.9394999999999999,FALSE,FALSE
IT-Cp2,1999,12,703.639,23.19,705.8456249999999,752,0.9356901595744681,FALSE,FALSE
IT-Cp2,2000,12,658.8109999999999,21.581,656.8716875,752,0.8760784574468085,FALSE,FALSE
IT-Cp2,2001,12,460.398,15.248,464.111,752,0.6122313829787235,FALSE,FALSE
IT-Cp2,2002,12,743.224,24.426,743.466375,752,0.9883297872340426,FALSE,FALSE
IT-Cp2,2003,12,632.866,20.767,632.0955625,752,0.8415771276595745,FALSE,FALSE
IT-Cp2,2004,12,890.9580000000001,29.185,888.3184375,752,1.1847845744680852,FALSE,FALSE
IT-Cp2,2005,12,862.3700000000001,28.408,864.6685,752,1.1467686170212767,FALSE,FALSE
IT-Cp2,2006,12,515.273,17.159,522.2770624999999,752,0.6852034574468086,FALSE,FALSE
IT-Cp2,2007,12,569.2560000000001,18.902,575.3296250000001,752,0.7569893617021278,FALSE,FALSE
IT-Cp2,2008,12,920.705,30.051,914.6773125,752,1.224341755319149,FALSE,FALSE
IT-Cp2,2009,12,808.046,26.62,810.24625,752,1.074529255319149,FALSE,FALSE
IT-Cp2,2010,12,1027.027,33.977,1034.1749375,752,1.3657273936170213,FALSE,FALSE
IT-Cp2,2011,12,571.584,18.743,570.4900625,752,0.7600851063829787,FALSE,FALSE
IT-Cp2,2012,12,905.281,29.910000000000004,910.385625,752,1.2038311170212765,FALSE,FALSE
IT-Cp2,2013,12,836.673,27.591,839.8010625,752,1.112597074468085,FALSE,FALSE
IT-Cp2,2014,12,913.805,30.22000000000001,919.82125,752,1.2151662234042553,FALSE,FALSE
IT-Cp2,2015,12,671.3670000000001,22.204,675.83425,752,0.8927752659574469,FALSE,FALSE
IT-Cp2,2016,12,630.366,20.780000000000005,632.49125,752,0.838252659574468,FALSE,FALSE
IT-Cp2,2017,12,517.71,17.147,521.9118125,752,0.6884441489361702,FALSE,FALSE
IT-Cp2,2018,12,920.124,30.450000000000003,926.821875,752,1.2235691489361702,FALSE,FALSE
IT-Cp2,2019,12,897.318,29.554,899.5498749999999,752,1.1932420212765957,FALSE,FALSE
IT-Cp2,2020,12,667.3589999999999,21.802,663.598375,752,0.8874454787234042,FALSE,FALSE
IT-Cpz,1991,12,895.57,29.613000000000003,901.3456875,763,1.173748361730013,FALSE,FALSE
IT-Cpz,1992,12,832.2400000000001,27.211,828.2348125000001,763,1.0907470511140238,FALSE,FALSE
IT-Cpz,1993,12,724.2969999999999,23.778999999999996,723.7733125000001,763,0.9492752293577981,FALSE,FALSE
IT-Cpz,1994,12,593.7280000000001,19.667,598.6143125,763,0.7781494102228048,FALSE,FALSE
IT-Cpz,1995,12,736.5790000000001,24.275,738.8703125,763,0.9653722149410223,FALSE,FALSE
IT-Cpz,1996,12,1072.764,35.324,1075.17425,763,1.4059816513761467,FALSE,FALSE
IT-Cpz,1997,12,827.817,27.329000000000004,831.8264374999999,763,1.0849501965923984,FALSE,FALSE
IT-Cpz,1998,12,830.733,27.302999999999997,831.0350624999999,763,1.0887719528178244,FALSE,FALSE
IT-Cpz,1999,12,853.167,28.127,856.1155625000001,763,1.1181743119266054,FALSE,FALSE
IT-Cpz,2000,12,762.0830000000001,24.947,759.3243125,763,0.9987981651376148,FALSE,FALSE
IT-Cpz,2001,12,610.458,20.175,614.0765625,763,0.8000760157273918,FALSE,FALSE
IT-Cpz,2002,12,860.616,28.319000000000003,861.9595625000001,763,1.1279370904325032,FALSE,FALSE
IT-Cpz,2003,12,712.1150000000001,23.366,711.2026249999999,763,0.9333093053735257,FALSE,FALSE
IT-Cpz,2004,12,1019.3249999999998,33.434,1017.647375,763,1.3359436435124505,FALSE,FALSE
IT-Cpz,2005,12,1004.687,33.098,1007.420375,763,1.3167588466579292,FALSE,FALSE
IT-Cpz,2006,12,600.0369999999999,19.950999999999997,607.2585625,763,0.7864180865006553,FALSE,FALSE
IT-Cpz,2007,12,661.159,21.950999999999997,668.1335625,763,0.8665255570117956,FALSE,FALSE
IT-Cpz,2008,12,1097.102,35.815,1090.1190625,763,1.4378794233289647,FALSE,FALSE
IT-Cpz,2009,12,905.563,29.829,907.9201875,763,1.1868453473132372,FALSE,FALSE
IT-Cpz,2010,12,1211.6470000000002,40.041,1218.7479375,763,1.5880039318479688,FALSE,FALSE
IT-Cpz,2011,12,696.368,22.833999999999996,695.009875,763,0.9126710353866317,FALSE,FALSE
IT-Cpz,2012,12,966.5509999999998,31.888999999999996,970.6214375,763,1.2667771952817821,FALSE,FALSE
IT-Cpz,2013,12,1015.029,33.458000000000006,1018.377875,763,1.330313237221494,FALSE,FALSE
IT-Cpz,2014,12,1029.198,34.081,1037.3404375,763,1.3488833551769333,FALSE,FALSE
IT-Cpz,2015,12,796.5979999999998,26.319,801.0845625,763,1.0440340760157272,FALSE,FALSE
IT-Cpz,2016,12,762.774,25.146,765.3813749999999,763,0.9997038007863696,FALSE,FALSE
IT-Cpz,2017,12,621.0910000000001,20.582,626.4646250000001,763,0.8140117955439058,FALSE,FALSE
IT-Cpz,2018,12,1143.399,37.73500000000001,1148.5590625,763,1.4985570117955438,FALSE,FALSE
IT-Cpz,2019,12,1027.73,33.86,1030.61375,763,1.346959370904325,FALSE,FALSE
IT-Cpz,2020,12,808.2369999999999,26.394,803.367375,763,1.0592883355176932,FALSE,FALSE
IT-Lav,1991,12,980.781,32.183,979.5700625,575,1.7057060869565217,FALSE,FALSE
IT-Lav,1992,12,1123.503,36.721,1117.6954375,575,1.953918260869565,FALSE,FALSE
IT-Lav,1993,12,1026.014,33.578,1022.030375,575,1.7843721739130434,FALSE,FALSE
IT-Lav,1994,12,942.562,31.049999999999997,945.084375,575,1.6392382608695653,FALSE,FALSE
IT-Lav,1995,12,905.8369999999998,29.813,907.4331875,575,1.5753686956521735,FALSE,FALSE
IT-Lav,1996,12,1122.893,36.689,1116.7214375,575,1.9528573913043479,FALSE,FALSE
IT-Lav,1997,12,870.2659999999998,28.54199999999999,868.747125,575,1.5135060869565216,FALSE,FALSE
IT-Lav,1998,12,958.809,31.52200000000001,959.450875,575,1.6674939130434783,FALSE,FALSE
IT-Lav,1999,12,1137.038,37.22200000000001,1132.944625,575,1.9774573913043478,FALSE,FALSE
IT-Lav,2000,12,1263.382,41.411,1260.4473125,575,2.197186086956522,FALSE,TRUE
IT-Lav,2001,12,952.8840000000002,31.192,949.4065,575,1.6571895652173918,FALSE,FALSE
IT-Lav,2002,12,1456.5320000000002,47.99799999999999,1460.939125,575,2.533099130434783,FALSE,TRUE
IT-Lav,2003,12,784.74,25.703,782.3350624999999,575,1.3647652173913043,FALSE,FALSE
IT-Lav,2004,12,1039.689,34.160999999999994,1039.7754375,575,1.8081547826086959,FALSE,FALSE
IT-Lav,2005,12,870.7940000000001,28.499999999999996,867.46875,575,1.514424347826087,FALSE,FALSE
IT-Lav,2006,12,759.2919999999999,25.013,761.3331875,575,1.3205078260869563,FALSE,FALSE
IT-Lav,2007,12,919.828,30.131,917.1123125,575,1.5997008695652173,FALSE,FALSE
IT-Lav,2008,12,1423.1160000000002,46.559000000000005,1417.1395625,575,2.474984347826087,FALSE,TRUE
IT-Lav,2009,12,1090.466,35.992000000000004,1095.5065,575,1.896462608695652,FALSE,FALSE
IT-Lav,2010,12,1420.446,46.745000000000005,1422.8009375,575,2.4703408695652174,FALSE,TRUE
IT-Lav,2011,12,980.776,32.337,984.2574375,575,1.7056973913043478,FALSE,FALSE
IT-Lav,2012,12,1060.604,34.839,1060.4120625,575,1.844528695652174,FALSE,FALSE
IT-Lav,2013,12,1369.7250000000004,44.903,1366.7350625,575,2.382130434782609,FALSE,TRUE
IT-Lav,2014,12,1519.055,50.215,1528.4190625,575,2.641834782608696,FALSE,TRUE
IT-Lav,2015,12,853.4899999999999,28.066000000000003,854.2588749999999,575,1.4843304347826085,FALSE,FALSE
IT-Lav,2016,12,1096.178,36.081,1098.2154375,575,1.9063965217391305,FALSE,FALSE
IT-Lav,2017,12,1025.664,33.835,1029.8528125,575,1.7837634782608696,FALSE,FALSE
IT-Lav,2018,12,1195.554,39.121,1190.7454375,575,2.079224347826087,FALSE,TRUE
IT-Lav,2019,12,1397.2179999999998,46.123999999999995,1403.89925,575,2.4299443478260865,FALSE,TRUE
IT-Lav,2020,12,1270.8439999999998,41.349,1258.5601875,575,2.2101634782608692,FALSE,TRUE
IT-Lsn,1991,12,871.1680000000001,28.596000000000004,870.39075,970,0.8981113402061857,FALSE,FALSE
IT-Lsn,1992,12,964.215,31.506,958.963875,970,0.9940360824742268,FALSE,FALSE
IT-Lsn,1993,12,759.867,24.859999999999996,756.67625,970,0.7833680412371133,FALSE,FALSE
IT-Lsn,1994,12,753.6310000000001,24.828999999999997,755.7326875,970,0.776939175257732,FALSE,FALSE
IT-Lsn,1995,12,926.422,30.488000000000007,927.9785,970,0.9550742268041237,FALSE,FALSE
IT-Lsn,1996,12,1234.003,40.349,1228.1226875,970,1.2721680412371132,FALSE,FALSE
IT-Lsn,1997,12,787.539,25.839,786.4745624999999,970,0.8118958762886598,FALSE,FALSE
IT-Lsn,1998,12,940.026,30.877999999999997,939.849125,970,0.9690989690721649,FALSE,FALSE
IT-Lsn,1999,12,929.221,30.473000000000003,927.5219375,970,0.957959793814433,FALSE,FALSE
IT-Lsn,2000,12,981.305,32.217000000000006,980.6049375,970,1.0116546391752577,FALSE,FALSE
IT-Lsn,2001,12,897.9849999999998,29.44,896.0799999999999,970,0.9257577319587627,FALSE,FALSE
IT-Lsn,2002,12,1225.695,40.317,1227.1486875,970,1.2636030927835051,FALSE,FALSE
IT-Lsn,2003,12,663.7570000000001,21.749,661.9851874999999,970,0.6842855670103093,FALSE,FALSE
IT-Lsn,2004,12,1094.169,35.918,1093.254125,970,1.1280092783505156,FALSE,FALSE
IT-Lsn,2005,12,808.6030000000001,26.542999999999996,807.9025625,970,0.8336113402061857,FALSE,FALSE
IT-Lsn,2006,12,695.2429999999999,22.798,693.914125,970,0.7167453608247422,FALSE,FALSE
IT-Lsn,2007,12,843.5840000000001,27.676000000000005,842.38825,970,0.8696742268041238,FALSE,FALSE
IT-Lsn,2008,12,1255.805,41.06399999999999,1249.8855,970,1.2946443298969073,FALSE,FALSE
IT-Lsn,2009,12,1047.375,34.511,1050.4285625,970,1.0797680412371133,FALSE,FALSE
IT-Lsn,2010,12,1419.02,46.774,1423.683625,970,1.4629072164948453,FALSE,FALSE
IT-Lsn,2011,12,795.1020000000001,26.157,796.1536874999999,970,0.8196927835051547,FALSE,FALSE
IT-Lsn,2012,12,987.833,32.502,989.279625,970,1.0183845360824741,FALSE,FALSE
IT-Lsn,2013,12,1172.358,38.504000000000005,1171.9655,970,1.2086164948453608,FALSE,FALSE
IT-Lsn,2014,12,1631.205,54.027,1644.4468125,970,1.6816546391752576,FALSE,FALSE
IT-Lsn,2015,12,794.3459999999999,26.072999999999997,793.5969375000001,970,0.8189134020618556,FALSE,FALSE
IT-Lsn,2016,12,1104.4889999999998,36.491,1110.6948125,970,1.1386484536082473,FALSE,FALSE
IT-Lsn,2017,12,1032.138,34.218,1041.510375,970,1.064059793814433,FALSE,FALSE
IT-Lsn,2018,12,986.237,32.341,984.3791875,970,1.016739175257732,FALSE,FALSE
IT-Lsn,2019,12,1246.2220000000002,41.132,1251.95525,970,1.2847649484536086,FALSE,FALSE
IT-Lsn,2020,12,1080.771,35.241,1072.6479375,970,1.1141969072164948,FALSE,FALSE
IT-MBo,1991,12,22108.329,725.5189999999999,22082.9845625,407,54.320218673218676,TRUE,TRUE
IT-MBo,1992,12,22842.382,746.504,22721.7155,407,56.123788697788704,TRUE,TRUE
IT-MBo,1993,12,23869.655,781.4230000000001,23784.5625625,407,58.64780098280098,TRUE,TRUE
IT-MBo,1994,12,21790.209,716.618,21812.060375,407,53.53859705159705,TRUE,TRUE
IT-MBo,1995,12,18852.504,621.3450000000001,18912.1884375,407,46.32064864864865,TRUE,TRUE
