site_id,flux,location_lat,location_long,tower_value,model_value,n_tower_years,tower_carbon_src,tower_partition,n_models
KR-CRK,ET,38.2013,127.2497,653.7076760162099,610.7733603307439,7,NA,NA,17
KR-CmF,ET,37.1599,127.65365,630.3815808968046,636.0633074087697,8,NA,NA,17
KR-GmR,ET,35.74862,126.86432,797.4531635142857,729.6910408048341,3,NA,NA,17
KR-GmS,ET,35.75089,126.81378,706.5413710897959,733.8188010142885,3,NA,NA,17
KR-HPK,ET,34.47722,126.48105,786.2693397061225,735.8973468759979,3,NA,NA,17
KR-Hnm,ET,34.5538,126.56992,758.1795603612244,747.6004869228876,4,NA,NA,17
KR-JjM,ET,33.31798,126.56772,545.0373769242857,743.6134738810538,4,NA,NA,13
KR-Kw1,ET,37.74843,127.16261,518.6858347329796,621.7338018952637,5,NA,NA,17
KR-Kw2,ET,37.74869,127.14888,379.8265982602041,621.7265319732257,5,NA,NA,17
KR-Nj1,ET,35.02753,126.82093,736.0271359346938,754.7720100837493,2,NA,NA,17
KR-Nj2,ET,35.0269,126.8219,871.5241997632652,754.7603251300376,2,NA,NA,17
KR-PcD,ET,37.48184,128.51604,677.6146176428571,622.1846383438221,4,NA,NA,17
KR-ScC,ET,37.22141,129.29863,464.32369486469383,619.2829330656944,4,NA,NA,16
KR-SmM,ET,37.93894,126.95471,610.3436850610846,604.9214145640842,7,NA,NA,17
KR-UAO,ET,36.41682,128.79904,584.901650152653,673.1003903792976,3,NA,NA,17
KR-WdE,ET,34.35956,126.67779,728.7059874122449,736.2507614838712,4,NA,NA,17
ML-Kem,ET,15.2875,-1.543056,917.4580576530611,327.9386713056877,3,NA,NA,17
MN-Hst,ET,47.59293,105.85497,227.11429792050612,275.2882857711049,6,NA,NA,17
MN-Kbu,ET,47.21397,108.737335,119.04241005881633,276.0925544622509,6,NA,NA,17
MN-Nkh,ET,47.693592,107.48934,256.84331654043035,308.30649076357327,6,NA,NA,17
MX-Aog,ET,26.9968,-108.7892,740.0417671469388,550.6767374671699,3,NA,NA,17
MX-Tes,ET,27.8446,-109.2977,439.84063899073465,506.9524952239603,5,NA,NA,17
MY-LHP,ET,4.201007,114.03908,1142.7090684244897,1403.2817672602232,11,NA,NA,17
NL-Hrw,ET,51.972466,5.641228,611.5300260230205,415.84439673248653,9,NA,NA,17
NL-Loo,ET,52.166447,5.74355,465.9151599487222,426.5152040209947,29,NA,NA,17
NL-Vkp,ET,51.980934,5.618825,632.2557058361966,416.0986264857658,12,NA,NA,17
NO-And,ET,69.1422,16.01975,278.80887389657147,266.01494835358346,7,NA,NA,16
NO-Fns,ET,60.59384,7.5271025,73.82668977482798,228.16432059940553,8,NA,NA,17
NO-Hur,ET,60.37163,11.07949,366.5853504220408,362.3330007765114,2,NA,NA,17
NZ-ADd,ET,-43.64405,172.35465,529.8685440068572,544.7913431452577,5,NA,NA,17
NZ-ADw,ET,-43.64935,172.34952,629.2486345225802,543.5447204674083,8,NA,NA,17
NZ-BFm,ET,-43.593528,171.929611,742.9069253020408,598.3040027021946,4,NA,NA,17
NZ-BFu,ET,-43.591833,171.926833,620.3150772244899,598.4339076218826,3,NA,NA,17
NZ-Cla,ET,-43.78628,171.59558,750.5723915706122,605.9842278492703,4,NA,NA,17
NZ-Kop,ET,-37.387875,175.55389,562.1622024857143,810.2074009711847,4,NA,NA,17
NZ-Lau,ET,-45.038904,169.681109,624.476729335277,529.0043686626198,7,NA,NA,17
NZ-Oxf,ET,-43.2609,172.21588,563.9844596025306,646.611992422532,5,NA,NA,17
NZ-ScF,ET,-37.46,175.22,732.8162574734692,801.0264623616536,4,NA,NA,17
PA-SPn,ET,9.31814,-79.6346,1147.784457195918,1363.5067277175435,3,NA,NA,16
PA-SPs,ET,9.31378,-79.63143,961.4790670040818,1363.7721487711722,4,NA,NA,16
PE-QFR,ET,-3.8344,-73.319,1015.230551032653,1264.4054357941536,3,NA,NA,17
PR-xGU,ET,17.9696,-66.8687,495.69455723914285,1138.0809840303527,6,NA,NA,17
PR-xLA,ET,18.0212,-67.0769,956.3622275755104,1106.508782843976,5,NA,NA,17
RU-Ch2,ET,68.61689,161.35089,132.8225274388922,126.68869507592413,8,NA,NA,17
RU-Che,ET,68.61304,161.34143,172.03055236124433,126.8371589308852,9,NA,NA,17
RU-Fy2,ET,56.4476,32.90188,358.85551760696933,377.13610400165373,10,NA,NA,17
RU-Fy4,ET,56.4727,33.0413,444.10030476979597,377.7749893765345,6,NA,NA,17
RU-Fyo,ET,56.46153,32.922085,369.24615771152975,376.9582295584615,27,NA,NA,17
SD-Dem,ET,13.2829,30.4783,417.5446988644898,306.65840891266004,3,NA,NA,17
SE-Deg,ET,64.18203,19.55654,297.65292902186695,274.29183890393136,6,NA,NA,17
SE-HfM,ET,64.15955,19.551497,259.0885125092021,274.4461584805656,4,NA,NA,17
SE-Hmr,ET,64.15955,19.551497,215.866397353702,274.4461584805656,4,NA,NA,17
SE-Htm,ET,56.09763,13.41897,398.7634866682566,445.3838935462936,7,NA,NA,17
SE-Nor,ET,60.0865,17.479504,349.18281244924077,336.7962595355094,7,NA,NA,17
SE-Ros,ET,64.16522,19.79074,223.73709422376908,272.0610169084831,7,NA,NA,17
SE-Srj,ET,64.17498,19.56381,208.2713553580408,274.24347260334736,4,NA,NA,17
SE-St1,ET,68.35415,19.050333,310.20971402314285,183.08259459122266,8,NA,NA,17
SE-Sto,ET,68.35594,19.045208,205.91792372351023,182.81750255331116,3,NA,NA,17
SE-Svb,ET,64.25611,19.7745,310.1232700543725,271.7536301928279,12,NA,NA,17
SN-Dhr,ET,15.40256,-15.43214,401.5282704942858,360.409593641831,11,NA,NA,17
SN-Nkr,ET,14.49581,-16.45357,528.597283046064,427.88430273267744,7,NA,NA,17
TH-Kog,ET,18.81267,98.90225,885.1634231069388,969.689741648134,7,NA,NA,17
TH-Mae,ET,18.42264,99.72025,869.0662229470845,935.1881978429625,11,NA,NA,17
UK-AMo,ET,55.792545,-3.2436917,130.13299183606466,350.11045477362677,22,NA,NA,17
UK-BnB,ET,54.82326,-6.66984,366.32241604102046,400.8651233458857,4,NA,NA,17
UK-CCr,ET,52.2542,-3.93357,330.97511412734696,425.56862221611607,3,NA,NA,17
UK-GaB,ET,55.10994,-6.529928,350.58913573224487,391.1538908410878,3,NA,NA,17
UK-Gnn,ET,54.96185,-6.760763,360.6039551196734,402.3699613116785,3,NA,NA,17
UK-Gwr,ET,54.85464,-5.988278,314.99411470897957,380.95656151729844,3,NA,NA,17
UK-HgF,ET,52.552177,0.515057,679.7069097795917,389.46800159218554,2,NA,NA,17
UK-HpF,ET,52.24809,-0.0498267,474.71340941632656,394.39077032730927,2,NA,NA,17
US-A03,ET,70.4953,-149.8823,115.14069722146144,122.06821200772583,7,NA,NA,16
US-A10,ET,71.3242,-156.6149,110.03852084814666,87.98427851940153,11,NA,NA,14
US-A32,ET,36.8193,-97.8198,767.4127255469389,706.8982889821074,3,NA,NA,17
US-A39,ET,36.3776,-96.069,550.0516729371429,725.0156633438216,1,NA,NA,17
US-ABa,ET,27.1301,-81.2011,637.8080953591837,999.1890226827485,3,NA,NA,17
US-ABb,ET,27.1346,-81.2031,592.0037417020408,997.8917393188001,3,NA,NA,17
US-ABc,ET,27.1633,-81.1873,678.2228796489795,1000.8565653911044,3,NA,NA,17
US-ABd,ET,27.1699,-81.2152,648.3844711469388,1000.751210485737,3,NA,NA,17
US-ABe,ET,27.1656,-81.2161,871.5202640081634,1000.644536046575,3,NA,NA,17
US-ADR,ET,36.7653,-116.6933,76.83466201229388,99.50900023938141,7,NA,NA,17
US-ALQ,ET,46.0308,-89.6067,464.13324998784844,491.9756555101869,11,NA,NA,17
US-AR1,ET,36.4267,-99.42,519.1772913991837,573.4766633470578,4,NA,NA,17
US-AR2,ET,36.6358,-99.5975,396.8240860432653,571.8059131579472,4,NA,NA,17
US-ARM,ET,36.6058,-97.4888,655.9580446392885,734.1190440083626,23,NA,NA,17
US-ARb,ET,35.5497,-98.0402,602.8523572481633,678.6888766810678,2,NA,NA,17
US-ARc,ET,35.5465,-98.04,672.0772910840817,678.6196048423462,2,NA,NA,17
US-Akn,ET,33.3825,-81.5653,739.4027719111313,831.5100678610374,10,NA,NA,17
US-Aud,ET,31.5907,-110.5104,387.12493020643547,357.255487651685,22,NA,NA,17
US-BRG,ET,39.2167,-86.5406,658.928267827347,664.7352411639607,4,NA,NA,17
US-BZB,ET,64.6955,-148.3208,267.0224804082009,237.01031030622661,14,NA,NA,17
US-BZF,ET,64.7013,-148.3121,301.78175730621126,236.85869081447237,14,NA,NA,17
US-BZo,ET,64.6936,-148.33,272.8363979877035,237.02346652443015,8,NA,NA,17
US-Bar,ET,44.0646,-71.2881,316.77113544042163,497.72872952498744,20,NA,NA,17
US-Bi1,ET,38.0992,-121.4993,835.0773227982506,368.82064479545625,9,NA,NA,17
US-Bi2,ET,38.1091,-121.5351,716.6539807530611,370.49112897796215,9,NA,NA,17
US-CF1,ET,46.7815,-117.0821,434.4980593191428,368.95461707588186,5,NA,NA,17
US-CF2,ET,46.784,-117.0908,434.09593373877556,368.65893782175124,4,NA,NA,17
US-CF3,ET,46.7551,-117.1261,433.1097945183674,367.735620600184,5,NA,NA,17
US-CF4,ET,46.7518,-117.1285,480.7204942867347,367.6797426459936,5,NA,NA,17
US-CGG,ET,37.938,-121.9761,539.0190483171428,369.4079036223902,6,NA,NA,17
US-CLF,ET,40.6366,-77.9424,562.0429312163265,580.3479249469265,3,NA,NA,17
US-CMW,ET,31.6637,-110.1777,658.7144589335261,330.8182407198365,21,NA,NA,17
US-CRK,ET,31.4629,-95.3415,810.6855657428571,805.160170351401,4,NA,NA,17
US-CRT,ET,41.6285,-83.3471,683.0145362571428,566.0509066517584,3,NA,NA,17
US-CdM,ET,37.5241,-109.7471,355.6782910594286,256.96463937817686,6,NA,NA,17
US-Ced,ET,39.8379,-74.3791,689.9750559524082,647.8661301049116,10,NA,NA,17
US-ChR,ET,35.9311,-84.3324,664.844942988464,756.745731347148,14,NA,NA,17
US-Cop,ET,38.09,-109.39,166.41067768897958,298.0934275040689,5,NA,NA,17
US-Cst,ET,33.0442,-91.9204,800.5420389342859,854.4016784341954,5,NA,NA,17
US-Cwt,ET,35.0592,-83.4275,752.4528190982124,764.8514049202067,14,NA,NA,17
US-DFC,ET,43.3448,-89.7117,610.206291837341,587.3099467914006,7,NA,NA,17
US-DPW,ET,28.0521,-81.4361,1030.2116003081633,950.1804982583669,4,NA,NA,17
US-DS2,ET,38.1375,-121.514,861.7084802081633,369.9836788917032,4,NA,NA,17
US-DS3,ET,38.1235,-121.549,1055.639395910204,371.0711115080782,5,NA,NA,17
US-Dix,ET,39.9712,-74.4346,473.4910390187755,625.0909126182356,4,NA,NA,17
US-Dk1,ET,35.9712,-79.0934,650.9731927253354,774.8936995725473,8,NA,NA,17
US-Dk2,ET,35.9736,-79.1004,681.0352247625219,774.7508046369428,8,NA,NA,17
US-Dk3,ET,35.9782,-79.0942,788.1628199851311,774.6203791157105,8,NA,NA,17
US-Dmg,ET,38.0015,-121.6691,1222.2596865489795,375.34822757252795,5,NA,NA,17
US-EA4,ET,29.6633,-98.3816,483.0743665469388,674.3337265655931,4,NA,NA,17
US-EA5,ET,29.3584,-99.9576,414.9544353134694,476.57489378515106,2,NA,NA,17
US-EDN,ET,37.6156,-122.114,999.7867075597085,351.17127446623704,7,NA,NA,17
US-EKH,ET,36.8094,-121.7523,556.646492167347,411.0888735091371,3,NA,NA,17
US-EKP,ET,36.8558,-121.7488,596.5185358285714,409.4386974135575,3,NA,NA,17
US-EML,ET,63.8784,-149.2536,257.1186629572829,216.1311425307341,16,NA,NA,17
US-Elm,ET,25.5519,-80.7826,1151.6710813101577,1032.4723640478342,15,NA,NA,17
US-Esm,ET,25.4379,-80.5946,1054.7991844342353,1019.8316424440432,15,NA,NA,17
US-EvM,ET,25.3539,-80.381,1353.754847755102,987.7304237996418,4,NA,NA,17
US-Fmf,ET,35.1426,-111.7273,449.0997592290612,384.275613707409,6,NA,NA,17
US-Fuf,ET,35.089,-111.762,483.9348376436327,390.1309443527589,6,NA,NA,17
US-Fwf,ET,35.4454,-111.7718,399.787140024,356.53306050503164,6,NA,NA,17
US-GLE,ET,41.3665,-106.2399,570.8603169716328,302.8590453669558,16,NA,NA,17
US-HB1,ET,33.3455,-79.1957,909.4383279341107,811.7734095482994,7,NA,NA,17
US-HB2,ET,33.3242,-79.244,833.9379486160932,809.6596405555009,7,NA,NA,17
US-HB3,ET,33.3482,-79.2322,662.2215663673469,812.7627870241536,6,NA,NA,17
US-HB4,ET,33.2015,-79.2975,970.1244289542858,806.9973247477212,5,NA,NA,17
US-HBK,ET,43.9397,-71.7181,643.8350680601458,514.7328982386242,9,NA,NA,17
US-HWB,ET,40.8608,-77.8488,545.3728258040816,576.2864981148034,4,NA,NA,17
US-Ha1,ET,42.5378,-72.1715,450.98257194834173,552.4302663469263,34,NA,NA,17
US-Ho2,ET,45.209,-68.747,379.62002668922725,503.66242102427185,27,NA,NA,17
US-Ho3,ET,45.2072,-68.7265,342.0648997913009,502.4761635563355,19,NA,NA,17
US-Hsm,ET,38.2368,-122.0212,1012.9382724453062,398.3470626609933,5,NA,NA,17
US-IAB,ET,42.0001,-93.7016,581.7931231496326,615.2471459944414,6,NA,NA,17
US-IAC,ET,41.9984,-93.7016,583.4139869622857,615.1550395507726,6,NA,NA,17
US-IAM,ET,41.9994,-93.7042,633.6641245004082,614.932628539582,6,NA,NA,17
US-ICh,ET,68.6068,-149.2958,140.48282598189246,133.15784820142272,19,NA,NA,17
US-ICs,ET,68.6058,-149.311,157.7201292622226,133.670524444526,19,NA,NA,17
US-ICt,ET,68.6063,-149.3041,149.71363580031326,133.43826363035384,19,NA,NA,17
US-Jo1,ET,32.582,-106.635,256.4246875876021,247.15826760725946,13,NA,NA,17
US-Jo2,ET,32.5849,-106.6032,252.4735072087792,244.7827182623443,11,NA,NA,17
US-KFS,ET,39.0561,-95.1907,528.2086671394716,699.5317628658493,13,NA,NA,17
US-KLS,ET,38.7745,-97.5684,539.6785016164897,670.4485302717544,8,NA,NA,17
US-KPL,ET,60.5382,-150.5061,220.18049357032652,286.2443084713907,4,NA,NA,17
US-KS2,ET,28.6086,-80.6715,899.8234507285714,949.9090537048342,4,NA,NA,16
US-Kon,ET,39.0824,-96.5603,704.3336673311873,655.3218709113711,16,NA,NA,17
US-LA2,ET,29.8587,-90.2869,727.7694065044898,914.4275068117156,5,NA,NA,17
US-LA3,ET,29.4936,-89.9153,867.3085945836735,920.7512035365157,4,NA,NA,17
US-LS1,ET,31.5615,-110.1403,546.3470087371836,340.7080940901501,5,NA,NA,17
US-LS2,ET,31.5659,-110.1344,560.1675507083263,339.8618528275027,5,NA,NA,17
US-Los,ET,46.0827,-89.9786,401.1602902637671,494.03014236551974,22,NA,NA,17
US-MBP,ET,47.5051,-93.4893,542.6142913351401,485.9115464240492,16,NA,NA,17
US-MEF,ET,39.1006,-105.1024,446.1071856538776,368.4749757837592,2,NA,NA,17
US-MMS,ET,39.3232,-86.4133,497.30744873570313,660.8260264849639,25,NA,NA,17
US-MN1,ET,45.6168,-96.1269,483.05304753271145,514.5516552303993,8,NA,NA,17
US-MN2,ET,45.627,-96.1271,504.31812664499995,514.540152674364,8,NA,NA,17
US-MN3,ET,45.6091,-96.1265,528.5179479603673,514.5591878290147,5,NA,NA,17
US-MOz,ET,38.7441,-92.2,552.2736339022996,723.2968559651277,18,NA,NA,17
US-Me3,ET,44.3154,-121.6078,357.9812260615102,416.52749240314836,6,NA,NA,17
US-Me5,ET,44.4372,-121.5668,363.76956810367346,419.0218634747004,3,NA,NA,17
US-Me6,ET,44.3232,-121.6044,319.84510998712216,416.6389397533984,16,NA,NA,17
US-Me7,ET,44.4534,-121.5619,76.9452065676735,419.4016248949172,2,NA,NA,17
US-Mo1,ET,39.2298,-92.1167,664.8853219454081,701.8446852262255,10,NA,NA,17
US-Mo2,ET,38.9488,-91.9945,682.0173431874052,693.4758804788087,7,NA,NA,17
US-Mo3,ET,39.2322,-92.1493,601.8007280851313,702.5550739286831,8,NA,NA,17
US-Mpj,ET,34.4382,-106.2385,364.94301556572026,318.9064584882329,18,NA,NA,17
US-MtB,ET,32.416,-110.7256,677.5012140647898,345.719396241038,15,NA,NA,17
US-Myb,ET,38.0499,-121.765,1080.5527321149943,383.3378028955942,15,NA,NA,17
US-NC1,ET,35.8118,-76.7119,706.7622730055641,822.4651666071567,8,NA,NA,17
US-NC2,ET,35.803,-76.6685,879.2478011144867,805.1415628861416,20,NA,NA,17
US-NC3,ET,35.799,-76.656,1011.4617808191254,806.4358539159502,8,NA,NA,17
US-NC4,ET,35.7817,-75.9135,985.0626132237362,755.2941739673943,14,NA,NA,17
US-NR1,ET,40.0329,-105.547,561.1797022661162,345.4576024589946,28,NA,NA,17
US-NR3,ET,40.052,-105.5864,345.8209319224198,344.18160536217783,16,NA,NA,17
US-Ne1,ET,41.1651,-96.4766,672.7374083554259,607.799635971995,24,NA,NA,17
US-Ne2,ET,41.1649,-96.4701,654.2769984917484,607.2861816960781,24,NA,NA,17
US-Ne3,ET,41.1797,-96.4397,586.7733997208035,603.2161135002478,24,NA,NA,17
US-ONA,ET,27.3836,-81.9509,881.4195135760933,982.3150898863414,7,NA,NA,17
US-OPE,ET,39.0293,-76.8457,539.478674742857,663.6045886995528,1,NA,NA,17
US-OWC,ET,41.3793,-82.5124,944.2089163689797,613.8319693648094,9,NA,NA,17
US-Oho,ET,41.5545,-83.8438,616.1648159386356,598.234506336926,10,NA,NA,17
US-PAS,ET,27.3944,-81.951,907.1536962122449,982.0392061720046,2,NA,NA,17
US-PLo,ET,42.7496,-70.9157,514.3748669228572,523.5528031776992,2,NA,NA,17
US-Prr,ET,65.1237,-147.4876,202.97174441204083,225.1853163591564,13,NA,NA,17
US-RC1,ET,46.7837,-117.0777,477.1414908756735,369.0765536788724,5,NA,NA,17
US-RC2,ET,46.7776,-117.0807,449.42961450636733,369.030349652483,5,NA,NA,17
US-RC3,ET,46.991,-118.598,234.5305260926939,253.0666467029216,5,NA,NA,17
US-RC4,ET,46.758,-116.949,465.1317964462041,395.6961696449715,5,NA,NA,17
US-RC5,ET,47.01,-119.248,694.8117296081632,198.74880339648405,3,NA,NA,17
US-RGA,ET,34.4159,-91.6733,775.1740167183673,835.8140787754497,4,NA,NA,17
US-RGB,ET,39.5782,-121.8579,784.1731565387755,448.81165512091843,4,NA,NA,17
US-RGF,ET,37.6995,-121.1369,1026.4875798857142,329.03876228394006,2,NA,NA,17
US-RGW,ET,33.6216,-91.4306,778.9387453714286,834.9249081712176,3,NA,NA,17
US-RGo,ET,39.6805,-122.0026,680.173010522449,448.42842904168396,4,NA,NA,17
US-RRC,ET,37.3344,-77.2065,959.445945367347,714.7819133171217,3,NA,NA,17
US-Rls,ET,43.1439,-116.7356,424.9936051921574,268.44998512708753,10,NA,NA,17
US-Rms,ET,43.0645,-116.7486,469.8424448084694,263.1589152848032,10,NA,NA,17
US-Ro1,ET,44.7143,-93.0898,527.2080254783189,514.2637690182282,13,NA,NA,17
US-Ro2,ET,44.7288,-93.0888,564.2456504184839,510.64524126322,8,NA,NA,17
US-Ro3,ET,44.7217,-93.0893,486.15080408632645,512.4128761509569,4,NA,NA,17
US-Ro4,ET,44.6781,-93.0723,396.68038728756954,525.6778198117927,12,NA,NA,17
US-Ro5,ET,44.691,-93.0576,420.4638922281166,525.2043886365485,8,NA,NA,17
US-Ro6,ET,44.6946,-93.0578,510.4095977849825,524.8048767077395,8,NA,NA,17
US-Rpf,ET,65.1198,-147.429,261.0757851554307,225.09374926641775,17,NA,NA,17
US-Rwe,ET,43.0653,-116.7591,477.5667978746938,262.92952979918186,5,NA,NA,17
US-Rwf,ET,43.1207,-116.7231,465.49442898590377,265.54270936625863,10,NA,NA,17
US-Rws,ET,43.1675,-116.7132,300.6760939190816,267.74076860458587,10,NA,NA,17
US-SD1,ET,41.2048,-86.0296,728.2187767102042,653.2093993778523,3,NA,NA,17
US-SD2,ET,41.1785,-85.9977,622.9747388718367,656.7348358127911,3,NA,NA,17
US-SHC,ET,39.4315,-120.2398,541.4447990938776,418.81547900594785,4,NA,NA,17
US-SP1,ET,29.7381,-82.2188,753.3953668055632,919.664342099048,20,NA,NA,17
US-SRC,ET,31.9083,-110.8395,260.46240068534695,347.7774348745338,7,NA,NA,17
US-SRG,ET,31.7894,-110.8277,416.6444539519178,358.5701388174342,18,NA,NA,17
US-SRM,ET,31.8214,-110.8661,333.14741082776203,353.0390232955082,22,NA,NA,17
US-SRS,ET,31.8173,-110.8508,406.25077601309044,354.05476295901474,8,NA,NA,17
US-SSH,ET,40.6658,-77.9041,480.9920862555918,579.770098307104,6,NA,NA,17
US-Seg,ET,34.3603,-106.7003,222.23133360659583,254.7352391728539,19,NA,NA,17
US-Ses,ET,34.335,-106.7448,216.59148153228693,248.79568718570994,18,NA,NA,17
US-Slt,ET,39.9138,-74.596,687.5339177307443,618.7289577814252,18,NA,NA,17
US-Sne,ET,38.0369,-121.7547,1163.1703078285711,384.57246724603897,5,NA,NA,17
US-Snf,ET,38.0402,-121.7272,759.4184018938774,382.97856058583665,3,NA,NA,17
US-Srr,ET,38.2006,-122.0264,887.276343967347,393.1419228157704,4,NA,NA,17
US-StJ,ET,39.0882,-75.4372,502.7897739188572,644.4848750148408,6,NA,NA,17
US-Syv,ET,46.2421,-89.3459,413.23683820002776,487.1695877649477,21,NA,NA,17
US-TaS,ET,25.1908,-80.6391,953.7519340978425,1056.7060205297848,7,NA,NA,15
US-Ton,ET,38.4309,-120.966,392.0684194576987,419.46645350557594,25,NA,NA,17
US-Tw1,ET,38.1074,-121.6469,932.2564650354332,375.19936998535786,13,NA,NA,17
US-Tw3,ET,38.1152,-121.6469,874.1360258853061,374.91989374252927,6,NA,NA,17
US-Tw4,ET,38.1027,-121.6413,995.386098447718,375.12181762344096,12,NA,NA,17
US-Twt,ET,38.1087,-121.6531,1064.1857366899417,375.411425209207,9,NA,NA,17
US-UC1,ET,40.7536,-78.0056,519.3072321428571,579.5888007480482,6,NA,NA,17
US-UC2,ET,40.7559,-77.9998,496.0966350537551,579.5018657560125,6,NA,NA,17
US-UMd,ET,45.5625,-84.6975,381.748376157971,490.33209290186556,19,NA,NA,17
US-UTV,ET,40.1266,-109.9546,632.1347884616326,232.81131245894824,3,NA,NA,17
US-UTW,ET,39.4453,-110.7288,802.2795656840817,261.96723113161227,4,NA,NA,17
US-Uaf,ET,64.8663,-147.8555,191.36197243828784,234.600691290272,23,NA,NA,17
US-UiA,ET,40.0646,-88.1961,704.9022283568659,693.4593139390226,10,NA,NA,17
US-UiB,ET,40.0628,-88.1984,589.5165127654851,693.4039512819268,17,NA,NA,17
US-UiC,ET,40.0628,-88.1961,748.0631729707877,693.5066767530336,16,NA,NA,17
US-UiD,ET,40.0646,-88.1985,762.2132334935422,693.3522042165815,10,NA,NA,17
US-UiE,ET,40.0629,-88.2033,710.1256382155102,693.1824837766924,7,NA,NA,17
US-UiF,ET,40.0665,-88.2015,507.44012654277543,693.1685179066266,6,NA,NA,17
US-UiG,ET,40.0629,-88.2009,733.8890781220408,693.289671012991,6,NA,NA,17
US-VT1,ET,40.4064,-87.5214,706.9580781061225,684.7071471117521,3,NA,NA,17
US-VT2,ET,40.4018,-87.5213,671.4661362979591,684.8166155081365,3,NA,NA,17
US-Var,ET,38.4133,-120.9508,307.0349338077334,418.53929638856715,26,NA,NA,17
US-Vcm,ET,35.8885,-106.5322,484.42801906243045,373.91423677239345,19,NA,NA,17
US-Vcp,ET,35.8641,-106.5965,579.2479033817102,381.64127200073233,19,NA,NA,17
US-WCr,ET,45.8058,-90.0795,419.55290085093174,504.898428668816,24,NA,NA,17
US-WPT,ET,41.4646,-82.9962,719.8279293085715,588.061257283804,3,NA,NA,17
US-WT1,ET,34.3674,-101.8154,363.9675938326531,475.1580722342578,2,NA,NA,17
US-Whs,ET,31.7438,-110.0522,261.03113484528467,320.9071568201564,19,NA,NA,17
US-Wjs,ET,34.4258,-105.8617,350.8435971495994,328.7819426777313,19,NA,NA,17
US-Wkg,ET,31.7365,-109.9419,289.07507709040556,316.3300738526742,22,NA,NA,17
US-YK2,ET,61.2548,-163.259,246.72213183857144,267.3074330719909,7,NA,NA,17
US-ZF2,ET,40.7939,-87.5355,552.6251039791837,668.2060182113261,2,NA,NA,17
US-xAB,ET,45.7624,-122.3303,494.02518327697965,519.8785024063316,6,NA,NA,17
US-xAE,ET,35.4106,-99.0588,497.4961775818775,642.9769010801551,6,NA,NA,17
US-xBA,ET,71.2824,-156.6194,69.61520594163673,87.96859553199764,6,NA,NA,14
US-xBL,ET,39.0603,-78.0716,629.2505567428163,665.2097367020092,6,NA,NA,17
US-xBN,ET,65.154,-147.5026,213.90699266048574,224.13904404666192,6,NA,NA,17
US-xBR,ET,44.0639,-71.2873,515.6979897886531,497.763190954518,6,NA,NA,17
US-xCL,ET,33.4012,-97.57,677.8721535990612,705.1429445195316,6,NA,NA,17
US-xCP,ET,40.8155,-104.7456,297.70509284375515,383.9452492982606,6,NA,NA,17
US-xDC,ET,47.1617,-99.1066,459.36498807946293,430.53107437993253,6,NA,NA,17
US-xDJ,ET,63.881100000000004,-145.7514,264.3371369136735,218.60855136366493,6,NA,NA,17
US-xDL,ET,32.5417,-87.8039,805.1389937375511,858.9614739699584,6,NA,NA,17
US-xDS,ET,28.125,-81.4362,722.7825901126531,948.9943035913087,6,NA,NA,17
US-xGR,ET,35.689,-83.5019,644.5850573997551,756.0317205549674,6,NA,NA,17
US-xHA,ET,42.5369,-72.1727,504.4352372742858,552.4463945016403,6,NA,NA,17
US-xHE,ET,63.8757,-149.2133,220.75791764358124,215.67823572134006,6,NA,NA,17
US-xJE,ET,31.1948,-84.4686,810.7995326877552,918.8890418317936,6,NA,NA,17
US-xJR,ET,32.5907,-106.8425,220.8941654741633,253.5002080984258,6,NA,NA,17
US-xKA,ET,39.1104,-96.6129,546.2170499248164,654.4682569023425,5,NA,NA,17
US-xKZ,ET,39.1008,-96.5631,547.4501892639184,654.3412028752567,6,NA,NA,17
US-xLE,ET,31.8539,-88.1612,712.7518226877552,939.9874545155399,6,NA,NA,17
US-xMB,ET,38.2483,-109.3883,226.4717413902857,297.0556447309478,6,NA,NA,17
US-xML,ET,37.3783,-80.5248,442.0685087669388,693.1987754580396,6,NA,NA,17
US-xNG,ET,46.7697,-100.9154,428.115272776751,393.2619191271698,6,NA,NA,17
US-xNQ,ET,40.1776,-112.4524,265.6003055275102,333.4056537308504,5,NA,NA,17
US-xNW,ET,40.0543,-105.5824,530.1501927244898,344.3827164812811,6,NA,NA,17
US-xPU,ET,19.5531,-155.3173,677.1167947138774,1173.5015457661164,6,NA,NA,17
US-xRM,ET,40.2759,-105.5459,522.1070227726531,354.01749052469523,6,NA,NA,17
US-xRN,ET,35.9641,-84.2826,727.5139699158369,754.8689191894847,6,NA,NA,17
US-xSB,ET,29.6893,-81.9934,627.4362428742858,935.3674441289807,6,NA,NA,17
US-xSC,ET,38.8929,-78.1395,631.7872505522449,665.5989138311577,6,NA,NA,17
