site_id,n_years_era5,map_era5,n_years_pf_all,map_pf_allmonths,n_months_qc0,map_pf_qc0_monthly_mean,map_pf_qc0_annualized,n_months_total,n_qc0,frac_filled,bio12_mm,badm_map_mm,excluded,ratio_to_bio12,ratio_to_pf_allmonths,ratio_to_pf_qc0,ratio_to_badm_map,too_few_qc0_months,implausible_raw,data_hub,product_source_network,oneflux_code_version,fluxnet_product_name,product_id,ratio_badm_bio12,within_2pct,badm_round_100,badm_round_50
IT-CA1,30,710.4101666666667,4,764.6959999999999,10,1.9415,707.9796,48,10,0.7916666666666666,332,766,FALSE,2.139789658634538,0.9290099159230162,1.0034331026863863,0.9274284160139252,TRUE,FALSE,ICOS,EUF,v1.3,EUF_IT-CA1_FLUXNET_2011-2014_v1.3_r1.zip,JaiQh6fJCspNapWnx20Mx_-J,2.3072289156626504,FALSE,FALSE,FALSE
IT-CA2,30,712.568,4,766.821,10,1.9474,710.1324,48,10,0.7916666666666666,332,766,FALSE,2.146289156626506,0.929249459782661,1.0034297829531509,0.9302454308093996,TRUE,FALSE,ICOS,EUF,v1.3,EUF_IT-CA2_FLUXNET_2011-2014_v1.3_r2.zip,4nX2fCUltlN4ejOTF1KYMSzf,2.3072289156626504,FALSE,FALSE,FALSE
IT-CA3,30,657.6251,4,708.37125,15,1.6432,600.4392,48,15,0.6875,332,766,FALSE,1.9807984939759036,0.9283622111992827,1.095240117567274,0.858518407310705,FALSE,FALSE,ICOS,EUF,v1.3,EUF_IT-CA3_FLUXNET_2011-2014_v1.3_r2.zip,MAXpa5PAn0L1aK-6zb-kcOs7,2.3072289156626504,FALSE,FALSE,FALSE
IT-Cp2,30,732.0159,9,695.5790000000001,39,2.614871794871795,950.872923076923,108,39,0.6388888888888888,752,601,FALSE,0.9734253989361702,1.05238355384507,0.7698356764974176,1.2179965058236273,FALSE,FALSE,ICOS,ICOS,v1.3,ICOS_IT-Cp2_FLUXNET_2012-2025_v1.3_r1.zip,Oz2rJQyIT8nYjOwvl4nCxlsl,0.7992021276595744,FALSE,FALSE,FALSE
IT-Lav,30,1093.9326666666666,18,1116.0519444444444,29,2.4224827586206894,880.7222068965518,216,29,0.8657407407407407,575,1291,FALSE,1.9024915942028984,0.980180781111592,1.242085935951832,0.8473529563645752,FALSE,FALSE,ICOS,EUF,v1.3,EUF_IT-Lav_FLUXNET_2003-2020_v1.3_r1.zip,XKQE9dtAKgDbkY1obJ-3Ym4s,2.245217391304348,FALSE,FALSE,FALSE
IT-Lsn,30,997.6444666666666,5,1060.2716,7,3.916714285714286,1418.892,60,7,0.8833333333333333,970,1100,FALSE,1.0284994501718212,0.9409329332848928,0.7031151537020905,0.9069495151515152,TRUE,FALSE,ICOS,ICOS,v1.3,ICOS_IT-Lsn_FLUXNET_2016-2024_v1.3_r1.zip,wjxZGQl8gUxBPVKPVlu4-g5L,1.134020618556701,FALSE,TRUE,TRUE
IT-MBo,30,24150.380833333333,18,27391.543777777773,8,69.3395,25559.4495,216,8,0.962962962962963,407,1365,TRUE,59.33754504504504,0.8816728633209081,0.9448709305469716,17.692586691086692,TRUE,TRUE,ICOS,ICOS,v1.3,ICOS_IT-MBo_FLUXNET_2003-2025_v1.3_r1.zip,enS2fTzGG_9PS5-51hqet8iH,3.3538083538083536,FALSE,FALSE,FALSE
IT-Niv,30,915.4489666666668,2,916.5445,24,2.504541666666667,916.5445,24,24,0,1469,1138.7,FALSE,0.6231783299296574,0.9988047134281716,0.9988047134281716,0.8039421855332104,FALSE,FALSE,ICOS,ICOS,v1.3,ICOS_IT-Niv_FLUXNET_2019-2024_v1.3_r1.zip,KEdPYVMu2ozICBTFUa7oRkYX,0.7751531654186522,FALSE,FALSE,FALSE
IT-Noe,30,552.2558333333334,NA,NA,NA,NA,NA,NA,NA,NA,758,605,FALSE,0.7285697009674583,NA,NA,0.9128195592286502,TRUE,FALSE,ICOS,ICOS,v1.3,ICOS_IT-Noe_FLUXNET_2022-2024_v1.3_r2.zip,JclBQTcqbxNONZlGXsdcj9DJ,0.7981530343007915,FALSE,FALSE,FALSE
IT-Ren,30,866.1938666666667,22,1132.142590909091,110,2.393072727272727,875.6279999999999,264,110,0.5833333333333333,684,970.8,FALSE,1.2663653021442496,0.7650925542613214,0.9892258660831618,0.8922474934761709,FALSE,FALSE,ICOS,ICOS,v1.3,ICOS_IT-Ren_FLUXNET_1999-2025_v1.3_r1.zip,pNTPZfSPE9VmxdZ-g9ijYCSc,1.419298245614035,FALSE,FALSE,FALSE
IT-SR2,30,974.5438,8,1086.39475,3,1.8033333333333332,661.7040000000001,96,3,0.96875,886,950,FALSE,1.0999365688487586,0.8970439152066964,1.4727790673775585,1.0258355789473683,TRUE,FALSE,ICOS,ICOS,v1.3,ICOS_IT-SR2_FLUXNET_2013-2025_v1.3_r1.zip,xmKHyUZQfcLwolbWA7E2YEYg,1.072234762979684,FALSE,FALSE,TRUE
IT-SRo,30,913.3800333333334,14,887.778,21,2.528285714285714,920.9108571428573,168,21,0.875,886,920,FALSE,1.0309029721595184,1.0288383282006688,0.9918224182600166,0.992804384057971,FALSE,FALSE,ICOS,EUF,v1.3,EUF_IT-SRo_FLUXNET_1999-2012_v1.3_r1.zip,I0dHiKkliSYYaY8YAFuTO2MB,1.0383747178329572,FALSE,FALSE,FALSE
IT-Tor,30,851.8813,13,838.8596923076923,5,2.1698,796.8096,156,5,0.967948717948718,1272,945,FALSE,0.6697180031446541,1.015522986515761,1.0691152566434945,0.9014616931216932,TRUE,FALSE,ICOS,ICOS,v1.3,ICOS_IT-Tor_FLUXNET_2008-2024_v1.3_r1.zip,jpLpilIX0DYcAXQubpEJEEBn,0.7429245283018868,FALSE,FALSE,FALSE
IT-TrF,30,926.6391666666668,9,934.1703333333334,5,2.2876,840.3408000000001,108,5,0.9537037037037036,1092,885,FALSE,0.8485706654456655,0.9919381226335954,1.1026944861735462,1.0470499058380416,TRUE,FALSE,ICOS,ICOS,v1.3,ICOS_IT-TrF_FLUXNET_2012-2024_v1.3_r1.zip,YwbRGa_5X4xiWtFOUz2_TvxL,0.8104395604395604,FALSE,FALSE,FALSE
JP-Api,30,5371.734,21,5389.958333333333,252,14.72759523809524,5389.958333333334,252,252,0,1478,1869,TRUE,3.634461434370772,0.996618835952659,0.9966188359526588,2.8741219903691815,FALSE,FALSE,ICOS,JPF,v1.3,JPF_JP-Api_FLUXNET_2000-2022_v1.3_r2.zip,6FLIvFghC2kn5jdWiKfUjx9S,1.2645466847090663,FALSE,FALSE,FALSE
JP-BBY,30,4008.198666666666,7,4014.731142857143,84,10.958773809523809,4014.731142857143,84,84,0,1154,1170,FALSE,3.473309069901791,0.9983728733113054,0.9983728733113054,3.425810826210826,FALSE,FALSE,ICOS,JPF,v1.3,JPF_JP-BBY_FLUXNET_2014-2020_v1.3_r1.zip,pMEqkfODsJGzX9RKz9kSDRtA,1.0138648180242635,TRUE,FALSE,FALSE
JP-Fhk,30,1844.7290333333333,15,1864.8458666666663,NA,NA,NA,180,0,1,1693,1831,FALSE,1.089621401850758,0.9892126026644276,NA,1.0074981066812307,TRUE,FALSE,ICOS,JPF,v1.3,JPF_JP-Fhk_FLUXNET_2006-2023_v1.3_r1.zip,5HO9DkOtLv80oPgti-3L_1gg,1.0815121086828117,FALSE,FALSE,FALSE
JP-Fjy,30,1969.4295333333332,20,1990.00175,NA,NA,NA,240,0,1,1693,1954,FALSE,1.163277928726127,0.9896622117710868,NA,1.0078963834868644,TRUE,FALSE,ICOS,JPF,v1.3,JPF_JP-Fjy_FLUXNET_2001-2021_v1.3_r1.zip,rPUO8Mfj9nIziKi_4d2XRkCh,1.154164205552274,FALSE,FALSE,FALSE
JP-Fmt,30,5939.7142,7,5984.813,84,16.36345238095238,5984.813,84,84,0,1516,1643,TRUE,3.9180172823219,0.9924644596247202,0.9924644596247202,3.6151638466220337,FALSE,FALSE,ICOS,JPF,v1.3,JPF_JP-Fmt_FLUXNET_2014-2023_v1.3_r1.zip,eWDbJgVovrhZWWNoXdZwB1GA,1.08377308707124,FALSE,FALSE,FALSE
JP-Hc2,30,4683.106866666667,2,5811.468500000001,24,15.84525,5811.4685,24,24,0,1427,1037,FALSE,3.2817847699135716,0.8058388110796206,0.8058388110796207,4.516014336226294,FALSE,FALSE,ICOS,JPF,v1.3,JPF_JP-Hc2_FLUXNET_2003-2004_v1.3_r1.zip,Tjd4S1VJ4LO2w5OrXE1eWhYl,0.7266993693062369,FALSE,FALSE,FALSE
JP-Hc3,30,4683.106866666667,4,4058.605,48,11.11025,4058.605,48,48,0,1423,1037,FALSE,3.2910097446708835,1.1538710632512077,1.1538710632512077,4.516014336226294,FALSE,FALSE,ICOS,JPF,v1.3,JPF_JP-Hc3_FLUXNET_2005-2008_v1.3_r1.zip,7mRmcdv3o0cDwldpdIkzLgqj,0.7287420941672523,FALSE,FALSE,FALSE
JP-KaP,30,5287.457766666666,1,4037.053000000001,12,11.062083333333334,4037.053,12,12,0,1337,18,TRUE,3.954717850909997,1.3097320661053162,1.309732066105317,293.7476537037037,FALSE,FALSE,ICOS,JPF,v1.3,JPF_JP-KaP_FLUXNET_1997-1997_v1.3_r1.zip,7QrnIdeknEjsBsGnEAcpIxqx,0.013462976813762155,FALSE,FALSE,FALSE
JP-Khw,30,2291.236,21,2276.938619047619,140,6.381114285714285,2328.143314285714,252,140,0.4444444444444444,2127,2130,FALSE,1.0772148566055475,1.0062792122865225,0.9841473185695884,1.0756976525821595,FALSE,FALSE,ICOS,JPF,v1.3,JPF_JP-Khw_FLUXNET_2000-2021_v1.3_r1.zip,ws7GV5BLwsKMaGOsosxNThpD,1.001410437235543,TRUE,FALSE,FALSE
JP-Kzw,30,5583.8523,8,5463.0313750000005,96,14.91265625,5463.0313750000005,96,96,0,1589,1198,TRUE,3.5140668974197604,1.0221160957546211,1.0221160957546211,4.660978547579298,FALSE,FALSE,ICOS,JPF,v1.3,JPF_JP-Kzw_FLUXNET_2001-2008_v1.3_r1.zip,heCzGI50bl4F9zNueG7UvN3S,0.7539332913782253,FALSE,FALSE,FALSE
JP-Mse,30,5187.7739,8,5331.1407500000005,96,14.547739583333334,5331.1407500000005,96,96,0,1307,1200,TRUE,3.969222570772762,0.9731076599318822,0.9731076599318822,4.323144916666667,FALSE,FALSE,ICOS,JPF,v1.3,JPF_JP-Mse_FLUXNET_2002-2009_v1.3_r1.zip,496cflc8MbepzdjJvLU5v4cg,0.918133129303749,FALSE,TRUE,TRUE
JP-NsC,30,3140.8003,12,3218.0740833333334,90,8.790244444444445,3218.0308000000005,144,90,0.375,1326,1561,FALSE,2.368627677224736,0.9759875685480516,0.9760006958292629,2.0120437540038436,FALSE,FALSE,ICOS,JPF,v1.3,JPF_JP-NsC_FLUXNET_2004-2015_v1.3_r1.zip,9MJ6Rbkq1nwFkdiq96CdBSn_,1.1772247360482655,FALSE,FALSE,FALSE
JP-NsM,30,3140.8003,12,3218.0740833333334,90,8.790244444444445,3218.0308000000005,144,90,0.375,1326,1561,FALSE,2.368627677224736,0.9759875685480516,0.9760006958292629,2.0120437540038436,FALSE,FALSE,ICOS,JPF,v1.3,JPF_JP-NsM_FLUXNET_2004-2015_v1.3_r1.zip,qug7pUfVBqZPbH4yxh0PKfgu,1.1772247360482655,FALSE,FALSE,FALSE
JP-Nuf,30,5431.5632,2,5306.449,24,14.488291666666669,5306.4490000000005,24,24,0,1969,1595,TRUE,2.7585389537836464,1.0235777635854033,1.023577763585403,3.4053687774294668,FALSE,FALSE,ICOS,JPF,v1.3,JPF_JP-Nuf_FLUXNET_2000-2001_v1.3_r1.zip,rBNU9avgc7c4tNBrBRWVn22z,0.8100558659217877,FALSE,FALSE,FALSE
JP-Om2,30,5337.641,NA,NA,NA,NA,NA,NA,NA,NA,1372,1206.9,TRUE,3.89040889212828,NA,NA,4.422604192559449,TRUE,FALSE,ICOS,JPF,v1.3,JPF_JP-Om2_FLUXNET_2022-2025_v1.3_r1.zip,1LRw8IWf3BDKYACdAj8ouheV,0.87966472303207,FALSE,FALSE,FALSE
JP-SMF,30,5431.5632,13,5362.314230769231,156,14.663153846153849,5362.314230769231,156,156,0,2065,1615,TRUE,2.6302969491525423,1.012914008066408,1.012914008066408,3.363197027863777,FALSE,FALSE,ICOS,JPF,v1.3,JPF_JP-SMF_FLUXNET_2002-2014_v1.3_r1.zip,OJmZUckooZnjzhPVMCBvUM85,0.7820823244552058,FALSE,FALSE,FALSE
JP-Sb1,30,4275.823066666667,4,4125.77,48,11.293416666666666,4125.77,48,48,0,1125,1073,FALSE,3.800731614814815,1.0363697119971949,1.0363697119971949,3.9849236408822617,FALSE,FALSE,ICOS,JPF,v1.3,JPF_JP-Sb1_FLUXNET_2007-2010_v1.3_r1.zip,jOdJ40q12wURBzPC91Zd1Nrx,0.9537777777777777,FALSE,FALSE,FALSE
JP-Sb2,30,4275.823066666667,4,4125.77,48,11.293416666666666,4125.77,48,48,0,1125,1073,FALSE,3.800731614814815,1.0363697119971949,1.0363697119971949,3.9849236408822617,FALSE,FALSE,ICOS,JPF,v1.3,JPF_JP-Sb2_FLUXNET_2007-2010_v1.3_r1.zip,Pxix-JtRatuGLAPdOuOHUdzr,0.9537777777777777,FALSE,FALSE,FALSE
JP-Shn,30,6020.625366666666,7,6166.103428571429,84,16.847285714285714,6166.103428571429,84,84,0,1340,1606,TRUE,4.493004004975124,0.9764068080287672,0.9764068080287672,3.748832731423827,FALSE,FALSE,ICOS,JPF,v1.3,JPF_JP-Shn_FLUXNET_2014-2020_v1.3_r1.zip,2odGxi9yoGlFUuRSPP0IvuyH,1.1985074626865673,FALSE,FALSE,FALSE
JP-Spp,30,1191.5768666666663,19,1214.3505789473684,82,3.1634756097560977,1158.8263902439026,228,82,0.6403508771929824,1239,1150,FALSE,0.9617246704331448,0.9812461799125236,1.0282617626751414,1.0361537971014492,FALSE,FALSE,ICOS,JPF,v1.3,JPF_JP-Spp_FLUXNET_2000-2018_v1.3_r1.zip,js_dXPMf2Ctz9mN3PGXCd2zb,0.9281678773204197,FALSE,FALSE,TRUE
JP-Srk,30,2521.610866666667,7,2663.0537142857142,12,7.3935,2708.619,84,12,0.8571428571428572,1534,3000,FALSE,1.6438141242937854,0.9468869715769196,0.9309581254014192,0.8405369555555556,FALSE,FALSE,ICOS,JPF,v1.3,JPF_JP-Srk_FLUXNET_2010-2016_v1.3_r1.zip,eFz2nv5isK9K_5qkLLh6xxAF,1.955671447196871,FALSE,TRUE,TRUE
JP-Ta2,30,1755.004233333333,11,1702.5023636363635,4,4.09225,1475.571,132,4,0.9696969696969696,1765,1722,FALSE,0.9943366761095372,1.0308380597985376,1.189372950087345,1.019166221447929,TRUE,FALSE,ICOS,JPF,v1.3,JPF_JP-Ta2_FLUXNET_2005-2015_v1.3_r1.zip,CmfB4bc3xT3z8lqsrgqLbIGm,0.9756373937677054,FALSE,FALSE,FALSE
JP-Tak,30,8803.888466666667,23,8833.035347826088,276,24.14932608695652,8833.035347826086,276,276,0,1804,2275,TRUE,4.880204249815225,0.99670024176156,0.9967002417615602,3.8698410842490847,FALSE,FALSE,ICOS,JPF,v1.3,JPF_JP-Tak_FLUXNET_1998-2021_v1.3_r1.zip,3ISWj-Lz0wAZ7bHcl0axSoWX,1.2610864745011086,FALSE,FALSE,FALSE
JP-Tef,30,926.4751666666666,20,905.94485,10,2.0214,731.8884,240,10,0.9583333333333334,1113,1200,FALSE,0.8324125486672656,1.0226617731384715,1.2658694504061911,0.7720626388888888,TRUE,FALSE,ICOS,JPF,v1.3,JPF_JP-Tef_FLUXNET_2001-2023_v1.3_r1.zip,U36jKvGfGICHSJO01Sk4jEZT,1.0781671159029649,FALSE,TRUE,TRUE
JP-Tkb,30,5411.865833333333,2,5407.7605,24,14.768958333333334,5407.7605,24,24,0,1353,1507,TRUE,3.99990083764474,1.000759155908131,1.000759155908131,3.5911518469365182,FALSE,FALSE,ICOS,JPF,v1.3,JPF_JP-Tkb_FLUXNET_2018-2019_v1.3_r1.zip,DJQ3QbfTvEPAp9g4mpyX5ABJ,1.113821138211382,FALSE,FALSE,FALSE
JP-Tmd,30,4656.8277,16,4703.30025,192,12.849973958333331,4703.30025,192,192,0,1206,1276,FALSE,3.861382835820895,0.9901191615398144,0.9901191615398144,3.649551489028213,FALSE,FALSE,ICOS,JPF,v1.3,JPF_JP-Tmd_FLUXNET_2005-2023_v1.3_r1.zip,0o-e7G4yJgKYUrpjjLe7w0lt,1.0580431177446104,FALSE,FALSE,FALSE
JP-Tmk,30,4656.8277,3,4304.846,36,11.744055555555557,4304.846,36,36,0,1206,1043,FALSE,3.861382835820895,1.0817640631046963,1.0817640631046963,4.464839597315436,FALSE,FALSE,ICOS,JPF,v1.3,JPF_JP-Tmk_FLUXNET_2001-2003_v1.3_r1.zip,bCOHeAK5zPgbC1DQddUjFOlA,0.8648424543946932,FALSE,FALSE,FALSE
JP-Toc,30,4656.831833333334,4,4920.8515,48,13.452125,4920.851500000001,48,48,0,1189,1130,FALSE,3.9165953181945614,0.946346751844337,0.9463467518443368,4.1210901179941,FALSE,FALSE,ICOS,JPF,v1.3,JPF_JP-Toc_FLUXNET_2011-2014_v1.3_r1.zip,RweHalPjm2fLhREAqrL5xXXr,0.9503784693019344,FALSE,FALSE,FALSE
JP-Yms,30,4913.387,21,4981.978476190476,252,13.623777777777777,4981.978476190476,252,252,0,1502,1095,TRUE,3.2712296937416774,0.9862320809858406,0.9862320809858406,4.4871114155251135,FALSE,FALSE,ICOS,JPF,v1.3,JPF_JP-Yms_FLUXNET_2000-2023_v1.3_r1.zip,fI4RJEyaI5ASWeYLUEHZddaP,0.7290279627163782,FALSE,FALSE,FALSE
JP-Ynf,30,6652.8439,8,7171.626875000001,96,19.61128125,7171.626875,96,96,0,2150,2501.5,TRUE,3.094346,0.9276617448115632,0.9276617448115634,2.6595418348990605,FALSE,FALSE,ICOS,JPF,v1.3,JPF_JP-Ynf_FLUXNET_2013-2022_v1.3_r1.zip,Z6-dU8nagfkiCVVyjdnFCe5b,1.1634883720930234,FALSE,FALSE,FALSE
KE-Aq1,30,2703.4056,1,4151.182,12,11.330916666666669,4151.182,12,12,0,558,550,FALSE,4.844812903225806,0.6512375511360379,0.6512375511360379,4.91528290909091,FALSE,FALSE,ICOS,FLX,v1.3,FLX_KE-Aq1_FLUXNET_2019-2019_v1.3_r1.zip,i4EXIipasIDWP9d8IyG0XJjN,0.985663082437276,TRUE,FALSE,TRUE
KE-Aq2,30,2703.4056,NA,NA,NA,NA,NA,NA,NA,NA,564,550,FALSE,4.793272340425532,NA,NA,4.91528290909091,TRUE,FALSE,ICOS,FLX,v1.3,FLX_KE-Aq2_FLUXNET_2022-2024_v1.3_r1.zip,QFscsSwywYpuelYVvg63oaJu,0.975177304964539,FALSE,FALSE,TRUE
KE-Chk,30,436.16543333333334,NA,NA,NA,NA,NA,NA,NA,NA,700,500,FALSE,0.6230934761904762,NA,NA,0.8723308666666667,TRUE,FALSE,ICOS,FLX,v1.3,FLX_KE-Chk_FLUXNET_2022-2024_v1.3_r1.zip,NrkrMl1trwC3-wWAgM4sxHvE,0.7142857142857143,FALSE,TRUE,TRUE
KE-Kpt,30,3002.6111666666666,3,4018.044666666666,36,10.986944444444443,4018.044666666666,36,36,0,572,0,FALSE,5.249320221445221,0.7472816794636595,0.7472816794636595,Inf,FALSE,FALSE,ICOS,FLX,v1.3,FLX_KE-Kpt_FLUXNET_2018-2024_v1.3_r1.zip,NIXGBI6SVBOylbOHTxoujI4u,0,FALSE,TRUE,TRUE
KE-Mkt,30,287.7273333333333,2,443.5445,NA,NA,NA,24,0,1,645,450,FALSE,0.44608888888888887,0.6487000364863803,NA,0.639394074074074,TRUE,FALSE,ICOS,FLX,v1.3,FLX_KE-Mkt_FLUXNET_2019-2024_v1.3_r1.zip,-dDx4tGmNR4X0U5IZ1WtSjW_,0.6976744186046512,FALSE,FALSE,TRUE
KH-Kmp,30,6637.125233333333,4,6804.428,48,18.571833333333338,6804.428,48,48,0,1714,1500,TRUE,3.872301769739401,0.975412662656337,0.975412662656337,4.4247501555555555,FALSE,FALSE,ICOS,JPF,v1.3,JPF_KH-Kmp_FLUXNET_2011-2014_v1.3_r1.zip,7HZxy0gTRodMZnmJU6ak4vHi,0.8751458576429405,FALSE,TRUE,TRUE
KR-AdC,30,1130.5096,4,897.817,2,1.007,356.98199999999997,48,2,0.9583333333333334,1166,1191.4,FALSE,0.9695622641509436,1.2591759790692314,3.1668532306951054,0.9488917240221588,TRUE,FALSE,ICOS,KOF,v1.3,KOF_KR-AdC_FLUXNET_2015-2018_v1.3_r1.zip,m5QvlBnkK_hdAFCUpmGPzXTI,1.0217838765008578,FALSE,FALSE,FALSE
KR-CRK,30,1473.6751666666669,6,1291.8723333333332,7,3.220285714285714,1180.688571428571,72,7,0.9027777777777778,1248,1180.9,FALSE,1.1808294604700855,1.140728173088311,1.248148921170294,1.2479254523386116,TRUE,FALSE,ICOS,KOF,v1.3,KOF_KR-CRK_FLUXNET_2015-2021_v1.3_r1.zip,H8OP2ngO7ZJkZ087BV4UNehk,0.9462339743589744,FALSE,FALSE,FALSE
KR-CmF,30,887.1627,8,768.1028749999999,NA,NA,NA,96,0,1,1281,1315.9,FALSE,0.6925548009367681,1.1550050505929952,NA,0.6741870202902955,TRUE,FALSE,ICOS,KOF,v1.3,KOF_KR-CmF_FLUXNET_2012-2019_v1.3_r1.zip,9yCK9zGwG8buI8JKtUWmROLY,1.0272443403590945,FALSE,FALSE,FALSE
KR-GmP,30,1183.7456,4,1222.6915,32,2.4380312500000003,889.718625,48,32,0.33333333333333337,1230,1089.9,FALSE,0.9623947967479676,0.9681474026767996,1.330471866878138,1.0861047802550692,FALSE,FALSE,ICOS,KOF,v1.3,KOF_KR-GmP_FLUXNET_2011-2014_v1.3_r1.zip,0TTeq3pvvIas1NLdD2HMvWMC,0.8860975609756099,FALSE,FALSE,FALSE
KR-GmR,30,855.4794666666667,3,755.7193333333333,1,1.086,403.9920000000001,36,1,0.9722222222222222,1230,1089.9,FALSE,0.6955117615176152,1.1320068561608851,2.1175653643306465,0.7849155580022631,TRUE,FALSE,ICOS,KOF,v1.3,KOF_KR-GmR_FLUXNET_2017-2019_v1.3_r1.zip,Ssyo985v7h7CTmNEtvwTbQsE,0.8860975609756099,FALSE,FALSE,FALSE
KR-GmS,30,1091.9351333333334,3,964.7363333333334,NA,NA,NA,36,0,1,1217,1089.9,FALSE,0.8972351136674884,1.1318482528386855,NA,1.0018672661100407,TRUE,FALSE,ICOS,KOF,v1.3,KOF_KR-GmS_FLUXNET_2017-2019_v1.3_r1.zip,5Kb3vNI8mqBd_eETiy2wuWSK,0.8955628594905506,FALSE,FALSE,FALSE
KR-HPK,30,917.2693,3,920.415,7,2.0365714285714285,744.048,36,7,0.8055555555555556,1301,1282,FALSE,0.7050494235203689,0.9965823025483068,1.2328093080016342,0.7154986739469579,TRUE,FALSE,ICOS,KOF,v1.3,KOF_KR-HPK_FLUXNET_2016-2018_v1.3_r1.zip,zfSFiNxBUci2ScUx6BSMynNA,0.9853958493466565,TRUE,FALSE,FALSE
KR-HcM,30,1108.4790333333333,4,873.89075,NA,NA,NA,48,0,1,1297,1388.9,FALSE,0.8546484451297867,1.2684412019847255,NA,0.7980985192118463,TRUE,FALSE,ICOS,KOF,v1.3,KOF_KR-HcM_FLUXNET_2015-2018_v1.3_r1.zip,j9Kwyg7s5TpieDfvx4qg9WSR,1.0708558211256747,FALSE,FALSE,FALSE
KR-Hnm,30,4536.481366666667,4,4567.523999999999,48,12.487354166666666,4567.524,48,48,0,1307,1282,FALSE,3.4709115276715123,0.9932036189994112,0.9932036189994112,3.5385970098803954,FALSE,FALSE,ICOS,KOF,v1.3,KOF_KR-Hnm_FLUXNET_2016-2019_v1.3_r1.zip,6juxi14AX0CYmbd3rABrd8Qg,0.9808722264728386,TRUE,FALSE,FALSE
KR-JjM,30,3410.1683666666668,4,3586.629,10,9.6218,3519.3576000000003,48,10,0.7916666666666666,1956,1989.6,FALSE,1.7434398602590322,0.9508004219746918,0.9689746693165442,1.7139969675646698,TRUE,FALSE,ICOS,KOF,v1.3,KOF_KR-JjM_FLUXNET_2015-2018_v1.3_r1.zip,Wq4UZR5CnT0upivSDf3D8uUc,1.0171779141104293,TRUE,FALSE,FALSE
KR-Kw1,30,1376.1622666666667,5,1207.864,6,3.843,1414.616,60,6,0.9,1301,1332,FALSE,1.0577726876761466,1.139335443946228,0.9728168398114164,1.0331548548548548,TRUE,FALSE,ICOS,KOF,v1.3,KOF_KR-Kw1_FLUXNET_2016-2020_v1.3_r1.zip,1RvfmPwtVEtfGXXUyFU-U7CT,1.0238278247501922,FALSE,FALSE,FALSE
KR-Kw2,30,1286.2524,5,1144.6056,8,3.52875,1299.5475,60,8,0.8666666666666667,1301,1332,FALSE,0.9886644119907764,1.123751622392901,0.9897694389777978,0.9656549549549548,TRUE,FALSE,ICOS,KOF,v1.3,KOF_KR-Kw2_FLUXNET_2016-2020_v1.3_r1.zip,n2qEvY4a79bHgLKrB0qipAJ_,1.0238278247501922,FALSE,FALSE,FALSE
KR-Nj1,30,4503.488766666666,NA,NA,NA,NA,NA,NA,NA,NA,1306,1310.4,FALSE,3.4483068657478304,NA,NA,3.4367283017908012,TRUE,FALSE,ICOS,KOF,v1.3,KOF_KR-Nj1_FLUXNET_2023-2024_v1.3_r1.zip,ho-3zaqsi4UTaFuVjoKo6tcK,1.0033690658499235,TRUE,FALSE,FALSE
KR-Nj2,30,4503.488766666666,NA,NA,NA,NA,NA,NA,NA,NA,1306,1310.4,FALSE,3.4483068657478304,NA,NA,3.4367283017908012,TRUE,FALSE,ICOS,KOF,v1.3,KOF_KR-Nj2_FLUXNET_2023-2024_v1.3_r1.zip,o9_1GTQfYPO5QensOTM6NVIz,1.0033690658499235,TRUE,FALSE,FALSE
KR-PcD,30,808.1657,4,672.1975,4,1.89925,700.896,48,4,0.9166666666666666,1375,1182.9,FALSE,0.5877568727272727,1.2022741828108554,1.1530465290142904,0.6832071180995857,TRUE,FALSE,ICOS,KOF,v1.3,KOF_KR-PcD_FLUXNET_2015-2018_v1.3_r1.zip,4wKzVD2bJxwyGKiuPS3-bBLW,0.8602909090909091,FALSE,FALSE,FALSE
KR-ScC,30,1278.1100666666666,4,1195.228,8,2.70775,995.5995,48,8,0.8333333333333334,1226,1258.2,FALSE,1.0425041326808049,1.069344147448576,1.2837592492429604,1.0158242462777511,TRUE,FALSE,ICOS,KOF,v1.3,KOF_KR-ScC_FLUXNET_2015-2018_v1.3_r1.zip,6dwzloq1r3LGTyJ3wGCMxk0C,1.0262642740619903,FALSE,FALSE,FALSE
KR-SmM,30,960.8168,6,865.2808333333332,NA,NA,NA,72,0,1,1262,1295.8,FALSE,0.7613445324881141,1.1104103581014642,NA,0.7414854144158048,TRUE,FALSE,ICOS,KOF,v1.3,KOF_KR-SmM_FLUXNET_2015-2021_v1.3_r1.zip,VK7v0BF3ASSyw7wQ9MoSmq5T,1.026782884310618,FALSE,FALSE,FALSE
KR-TwB,30,4529.786033333333,NA,NA,NA,NA,NA,NA,NA,NA,1318,1313,FALSE,3.4368634547293877,NA,NA,3.449951282051282,TRUE,FALSE,ICOS,KOF,v1.3,KOF_KR-TwB_FLUXNET_2024-2024_v1.3_r1.zip,mgAw4w8tckxD-oe0sc6ng63R,0.996206373292868,TRUE,FALSE,FALSE
KR-TwC,30,4529.786033333333,NA,NA,NA,NA,NA,NA,NA,NA,1318,1313,FALSE,3.4368634547293877,NA,NA,3.449951282051282,TRUE,FALSE,ICOS,KOF,v1.3,KOF_KR-TwC_FLUXNET_2024-2024_v1.3_r1.zip,GrvLMNKKbTTAaT6auJyS_xJj,0.996206373292868,TRUE,FALSE,FALSE
