axis,site_id,location_lat,location_long,n_measured_years,stat_measured_years,stat_full_34yr,paired_diff
et,FR-Hes,48.6741,7.06465,18,509.07148996988934,500.23486328125,8.836626688639342
et,FR-Gri,48.84422,1.95191,17,452.27108046587773,452.6058349609375,-0.3347544950597694
et,FR-Fon,48.476357,2.780096,4,483.6871452331543,489.0007019042969,-5.313556671142578
et,FR-FBn,43.24079,5.67865,14,482.9022925240653,474.1663818359375,8.735910688127774
et,FR-EM2,49.87211,3.02065,7,462.2781241280692,476.78863525390625,-14.51051112583707
et,FR-CLt,45.0414,6.41053,3,533.5023295084635,537.47601318359375,-3.9736836751302462
et,FR-Bil,44.493652,-0.956092,9,634.7926907009548,637.3214111328125,-2.528720431857664
et,FR-Aur,43.54965,1.106103,17,561.7499964096967,555.36285400390625,6.387142405790428
et,FI-Var,67.7549,29.61,7,223.89939662388392,217.40773010253903,6.491666521344882
et,FI-Sii,61.83265,24.19285,4,323.7160224914551,298.6543273925781,25.061695098876953
et,FI-Let,60.64183,23.95952,9,346.1103159586588,326.41558837890625,19.694727579752566
et,FI-Ken,67.98721,24.24301,4,247.4454002380371,237.54763793945312,9.897762298583984
et,FI-Hyy,61.847410000000004,24.29477,23,304.38283505647075,298.6543273925781,5.7285076638926284
et,FI-Ant,63.16347,27.234991,1,NA,300.1099853515625,NA
et,ES-LMa,39.94033,-5.77465,4,371.80047607421875,360.2332458496094,11.567230224609375
et,DK-Vng,56.037476,9.160709,3,401.9449259440104,386.9825439453125,14.962381998697879
et,DK-Sor,55.48587,11.644645,25,377.60031982421873,372.0376892089844,5.5626306152343545
et,DK-Skj,55.91273,8.40481,2,NA,381.8221435546875,NA
et,DK-RCW,55.680683,12.101398,1,NA,389.3805541992187,NA
et,DK-Gds,56.0737,9.3341,1,NA,386.9825439453125,NA
et,DE-Tha,50.962597,13.565333,27,456.98783139829277,450.4152526855469,6.572578712745894
et,DE-RuS,50.865906,6.4471445,10,459.38975219726564,445.409912109375,13.979840087890636
et,DE-RuR,50.621914,6.304126,12,457.4598058064779,445.409912109375,12.049893697102902
et,DE-Msr,47.80918,11.456168,1,NA,546.5693359375,NA
et,DE-Kli,50.893044,13.5223,6,441.7097702026367,450.4152526855469,-8.705482482910156
et,DE-RuW,50.50493,6.3309627,7,459.76694815499445,445.409912109375,14.357036045619452
et,DE-Hzd,50.96381,13.48978,1,NA,445.2551879882813,NA
et,DE-HoH,52.08656,11.22235,9,425.80592176649304,429.09515380859375,-3.289232042100707
et,DE-Har,47.93391,7.59814,4,542.9749221801758,523.31854248046875,19.65637969970703
et,DE-Hai,51.079212,10.452168,19,470.372638100072,465.752197265625,4.620440834446981
et,DE-GsB,52.029648,11.10478,8,431.5220069885254,429.09515380859375,2.4268531799316406
et,DE-Gri,50.950005,13.512533,18,460.4125561184353,450.4152526855469,9.99730343288843
et,DE-Geb,51.09973,10.91463,2,NA,450.3780517578125,NA
et,DE-Amv,52.1757,6.95537,1,NA,406.2774658203125,NA
et,CZ-wet,49.02465,14.77035,17,514.1619657628676,502.30322265625,11.858743106617567
et,CZ-Lnz,48.68155,16.946331,8,491.9669666290283,461.2334899902344,30.733476638793945
et,CZ-BK1,49.502075,18.536882,16,536.7940998077393,519.78582763671875,17.008272171020508
et,CH-Dav,46.81533,9.85591,27,470.1974018238209,459.2020568847656,10.995344939055258
et,CD-Ygb,0.814444,24.502472,2,NA,1353.129150390625,NA
et,BE-Vie,50.304962,5.998099,24,492.67286491394043,488.7662048339844,3.9066600799560547
et,BE-Maa,50.97987,5.631851,6,458.90236155192054,450.1946411132813,8.707720438639228
et,BE-Lon,50.55162,4.746234,18,474.75237867567273,470.2182312011719,4.534147474500855
et,BE-Dor,50.311874,4.968113,12,503.6759503682454,494.8986511230469,8.777299245198549
et,BE-Bra,51.30761,4.51984,21,435.6650557745071,431.9701843261719,3.6948714483352205
et,VU-Coc,-15.444423,167.19131,2,NA,1438.723388671875,NA
et,ML-Kem,15.2875,-1.543056,1,NA,343.92816162109375,NA
et,KE-Mkt,-3.425859,38.140663,1,NA,708.1529541015625,NA
et,KE-Kpt,-1.6141866,37.13311,1,NA,640.82513427734375,NA
et,ID-JOP,-1.69306,103.39139,3,1356.1199747721353,1383.6717529296875,-27.551778157552235
et,CR-AqC,9.938369,-83.7289,5,1496.8663330078125,1499.8590087890625,-2.99267578125
et,CN-Sb2,42.39117,117.37017,3,370.71525065104163,381.1966247558594,-10.481374104817746
et,CN-Sb1,42.40907,117.31461,3,370.71525065104163,381.1966247558594,-10.481374104817746
et,BW-Gum,-18.964722,22.37111,1,NA,452.5456237792969,NA
et,BJ-Nhu,9.74,1.6,3,788.7906799316406,785.41522216796875,3.375457763671875
et,BJ-Db1,6.607338,2.543043,1,NA,928.45550537109375,NA
et,BJ-Bfg,9.791,1.718,2,NA,785.41522216796875,NA
et,ZM-Mon,-15.4391,23.2525,1,NA,695.17755126953125,NA
et,UK-Gwr,54.85464,-5.988278,1,NA,400.5992431640625,NA
et,UK-Gnn,54.96185,-6.760763,1,NA,405.3941955566406,NA
et,UK-GaB,55.10994,-6.529928,1,NA,321.5661315917969,NA
et,UK-CCr,52.2542,-3.93357,1,NA,444.6540222167969,NA
et,UK-BnB,54.82326,-6.66984,1,NA,405.3941955566406,NA
et,SN-Nkr,14.49581,-16.45357,5,489.15293273925784,459.3300476074219,29.82288513183596
et,SN-Dhr,15.40256,-15.43214,2,NA,386.5001831054687,NA
et,SE-Trb,64.180916,19.837284,2,NA,282.06982421875,NA
et,SE-St1,68.35415,19.050333,2,NA,178.38104248046875,NA
et,SE-Srj,64.17498,19.56381,1,NA,282.06982421875,NA
et,SE-Ros,64.16522,19.79074,6,289.13683573404944,282.06982421875,7.067011515299441
et,SE-Hmr,64.15955,19.551497,3,277.22497049967444,282.06982421875,-4.844853719075559
et,SE-HfM,64.15955,19.551497,2,NA,282.06982421875,NA
et,SD-Dem,13.2829,30.4783,2,NA,319.0411071777344,NA
et,RU-Fyo,56.46153,32.922085,22,400.516504461115,394.759765625,5.756738836115005
et,RU-Fy4,56.4727,33.0413,1,NA,407.5298767089844,NA
et,RU-Fy2,56.4476,32.90188,7,415.7943006243025,394.759765625,21.03453499930248
et,RU-Che,68.61304,161.34143,3,122.44429016113281,117.12652587890624,5.317764282226577
et,RU-Ch2,68.61689,161.35089,2,NA,117.12652587890624,NA
et,PA-SPs,9.31378,-79.63143,2,NA,1358.2677001953125,NA
et,PA-SPn,9.31814,-79.6346,1,NA,1358.2677001953125,NA
et,NO-Ikr,69.34,25.3,1,NA,207.75599670410156,NA
et,NO-Fns,60.59384,7.5271025,3,212.6318155924479,214.26564025878903,-1.6338246663411269
et,NO-And,69.1422,16.01975,6,307.70357513427734,315.945068359375,-8.241493225097656
et,NL-Vkp,51.980934,5.618825,9,425.24158053927954,415.8201293945313,9.421451144748232
et,NL-Hrw,51.972466,5.641228,5,425.7173370361328,415.8201293945313,9.897207641601483
et,IT-SRo,43.72786,10.284445,10,537.1077301025391,552.29400634765625,-15.186276245117142
et,IT-Ro2,42.39026,11.92093,8,472.0103530883789,483.71343994140625,-11.703086853027344
et,IT-Ro1,42.40812,11.93001,6,482.14295450846356,483.71343994140625,-1.5704854329426894
et,IT-PT1,45.20087,9.061039,1,NA,583.0517578125,NA
et,IT-NiG,45.51919,7.171434,2,NA,454.75146484375,NA
et,IT-MtP,46.684284,10.5851755,4,435.40528869628906,410.4921875,24.913101196289062
et,IT-MtM,46.687134,10.579597,5,452.96450500488277,410.4921875,42.47231750488277
et,IT-Lav,45.9562,11.28132,16,584.4679927825928,577.6485595703125,6.819433212280273
et,IT-Cpz,41.70525,12.376106,4,450.260311126709,459.5895385742187,-9.329227447509709
et,IT-CA3,42.38,12.0222,2,NA,568.42633056640625,NA
et,IT-CA2,42.37722,12.026039,3,556.1107330322266,568.42633056640625,-12.315597534179688
et,IT-CA1,42.38041,12.026561,2,NA,568.42633056640625,NA
et,IT-BsB,45.11823,7.161995,1,NA,493.3429870605469,NA
et,IT-Arz,45.61902,10.00228,5,595.05352783203125,571.23089599609375,23.8226318359375
et,IL-Yat,31.345045,35.051987,19,204.06810158177427,203.10400390625,0.9640976755242718
et,IE-CaN,52.85879,-6.918136,1,NA,432.9938659667969,NA
et,FR-Nzn,48.005814,-2.81721,6,517.3815155029297,519.51300048828125,-2.1314849853515625
et,FR-Mau,43.385,1.29306,3,606.1028849283855,609.148193359375,-3.0453084309895075
et,FR-LBr,44.71711,-0.7693,6,617.297846476237,605.43359375,11.864252726237055
et,FI-Sar,63.15143,27.199064,1,NA,300.1099853515625,NA
et,FI-Ruk,64.68398,25.106318,4,304.2530632019043,291.2874450683594,12.965618133544922
et,FI-Rk2,61.182884,25.262684,2,NA,319.9693298339844,NA
et,FI-Qvd,60.295242,22.391607,3,314.90392049153644,291.5733642578125,23.33055623372394
et,FI-Pap,63.13806,27.246117,1,NA,300.1099853515625,NA
et,FI-Nsv,62.8639,24.08382,2,NA,307.2436828613281,NA
et,FI-Jok,60.8986,23.51345,2,NA,326.41558837890625,NA
et,ES-Yst,38.338932,-2.3506052,2,NA,448.9371337890625,NA
et,ES-VDA,42.15111,1.4473800000000001,1,NA,604.847900390625,NA
et,ES-Pzb,38.362118,-4.767329,3,383.0513458251953,429.9270935058594,-46.87574768066406
et,ES-Pdu,37.016975,-3.609228,3,366.97226460774743,394.2515869140625,-27.279322306315066
et,ES-MtB,37.020206,-6.5544033,2,NA,389.829345703125,NA
et,ES-Mcd,39.58819,-0.39969,5,417.61000061035156,406.8908081054687,10.71919250488287
et,ES-LgS,37.097935,-2.965833,2,NA,446.5724182128906,NA
et,ES-LM2,39.934593,-5.775881,9,351.2333730061849,360.2332458496094,-8.999872843424498
et,ES-LM1,39.94269,-5.778683,9,351.2333730061849,360.2332458496094,-8.999872843424498
et,ES-LJu,36.926594,-2.752115,11,320.4231165105646,313.0164794921875,7.4066370183771255
et,ES-Hen,38.411087,-1.697534,5,354.0089050292969,353.8660583496094,0.14284667968752274
et,ES-HeB,38.40475,-1.726215,5,354.0089050292969,353.8660583496094,0.14284667968752274
et,ES-FtD,36.99854,-6.434575,2,NA,442.3694458007813,NA
et,ES-Crg,39.11926,-0.95852,1,NA,422.4361877441406,NA
et,ES-Amo,36.833405,-2.2522173,7,257.58960505894254,243.16114807128903,14.428456987653504
et,ES-Agu,36.939384,-2.034044,7,278.13470023018976,243.16114807128903,34.97355215890073
et,ES-Abr,38.70184,-6.785881,5,422.29496459960933,436.0550537109375,-13.76008911132817
et,EE-Stg,58.023636,26.070753,7,369.2830069405692,352.829833984375,16.45317295619418
et,EE-Pts,58.562298,24.369932,1,NA,373.5088806152344,NA
et,DK-Eng,55.69053,12.19175,2,NA,389.3805541992187,NA
et,DE-Zrk,53.875942,12.88901,9,419.23944769965277,415.4722595214844,3.7671881781683965
et,DE-Spw,51.89225,14.03369,3,467.659922281901,437.7088317871094,29.95109049479163
et,DE-SfS,47.80629,11.32757,9,567.2499508327908,546.5693359375,20.680614895290773
et,DE-Seh,50.870625,6.449653,2,NA,445.409912109375,NA
et,DE-RuM,50.929787,6.2969923,6,453.4077479044596,445.409912109375,7.9978357950845975
et,DE-RuC,50.5031,6.336,10,460.6620559692383,445.409912109375,15.252143859863281
et,DE-Rns,51.494953,9.932118,2,NA,458.75830078125,NA
et,DE-Obe,50.7864,13.72168,16,452.4494400024414,450.4152526855469,2.0341873168945312
et,DE-Lnf,51.328217,10.3678,14,474.17542048863004,465.752197265625,8.423223223005039
et,DE-Lkb,49.099617,13.3046665,2,NA,497.5468444824219,NA
et,DE-Hte,54.213055,12.179944,6,378.912717183431,380.35247802734375,-1.4397608439127225
et,DE-Hdn,53.86825,13.268543,2,NA,418.2064208984375,NA
et,DE-Akm,53.86617,13.68342,1,NA,421.3583984375,NA
et,CZ-Stn,49.035976,17.9699,14,516.9638595581055,507.8115539550781,9.152305603027344
et,CZ-RAJ,49.44372,16.696512,12,470.51710510253906,462.6687927246094,7.8483123779296875
et,CZ-LnG,48.704224,16.926247,4,484.50257873535156,461.2334899902344,23.269088745117188
et,CZ-KrP,49.573257,15.078773,10,487.61071472167964,475.18902587890625,12.421688842773392
et,CZ-BK2,49.49443,18.54285,4,513.6525764465332,507.7304382324219,5.922138214111328
et,CH-Rtb,47.3804,8.9934,13,539.8625793457031,520.25347900390625,19.609100341796875
et,CH-Rh2,47.3,9.5,3,537.4592590332031,533.37982177734375,4.079437255859375
et,CH-Rh1,47.3,9.5,3,537.4592590332031,533.37982177734375,4.079437255859375
et,CH-Oe3,47.28542,7.732438,7,530.4228624616351,529.791015625,0.6318468366350771
et,CH-Oe2,47.286415,7.73375,20,541.5672370910645,529.791015625,11.776221466064499
et,CH-Oe1,47.28583,7.731944,9,533.0566999647353,529.791015625,3.265684339735344
et,CH-Lae,47.478333,8.364389,19,528.65313720703125,512.12445068359375,16.5286865234375
et,CH-Fru,47.115833,8.537778,16,539.96950340271,520.25347900390625,19.71602439880371
et,CH-Crs,47.0436,7.0475,2,NA,527.75714111328125,NA
et,CH-Cha,47.21022,8.410444,17,532.3531027401195,512.12445068359375,20.22865205652579
et,CH-Aws,46.58311,9.790639,4,504.85554122924805,459.2020568847656,45.65348434448242
et,BE-Lcr,51.11218,3.85043,4,445.42028045654297,452.407470703125,-6.987190246582031
et,AT-PsM,47.58145,14.347197,4,590.7342834472656,553.633544921875,37.100738525390625
et,AT-Nsd,47.76914,16.758492,4,519.1447906494141,507.757568359375,11.387222290039062
et,AT-Neu,47.116318,11.320229,19,544.0892277767784,538.36212158203125,5.7271061947471935
et,AT-Mmg,47.316563,10.970089,2,NA,531.167236328125,NA
et,CN-Zha,38.97514,100.4464,9,195.5556360880534,190.1385955810547,5.417040506998717
et,CN-Yuc,36.8287,116.5701,4,510.4035224914551,507.76214599609375,2.641376495361328
et,CN-You,38.01419,100.24206,5,306.0540405273438,282.92010498046875,23.133935546875023
et,CN-Yan,37.82861,107.49278,1,NA,277.99542236328125,NA
et,CN-YaS,37.70877,107.22655,8,297.7213830947876,277.99542236328125,19.725960731506348
et,CN-Xi2,43.55444,116.6714,2,NA,315.6322326660156,NA
et,CN-Wnb,40.42876,106.74229,1,NA,144.48484802246094,NA
et,CN-Sdq,42.00119,101.13741,6,32.245619455973305,36.02893829345703,-3.7833188374837263
et,CN-Nmn,42.94611,120.72694,4,380.5474090576172,367.4521484375,13.095260620117188
et,CN-Mxn,31.6948,103.8951,1,NA,591.31414794921875,NA
et,CN-Lch,37.88936,114.69289,6,461.1392084757487,454.5689697265625,6.570238749186217
et,CN-Jzh,41.14806,121.20167,5,476.3150360107422,457.8568115234375,18.458224487304676
et,CN-Jng,37.83869,101.1145,3,326.6016337076823,329.3330993652344,-2.7314656575520644
et,CN-Huz,38.76519,100.3186,6,195.27079010009766,190.1385955810547,5.132194519042969
et,CN-HeM,41.99029,101.13349,4,38.345481157302856,34.183937072753906,4.16154408454895
et,CN-HeD,42.1135,100.9872,3,21.741450309753418,35.17998504638672,-13.4385347366333
et,CN-HaW,37.607655,101.32899,1,NA,329.3330993652344,NA
et,CN-Ha2,37.6086,101.3269,2,NA,329.3330993652344,NA
et,CN-GuT,34.35481,100.4872,2,NA,322.7206115722656,NA
et,CN-Erg,50.1869,119.3889,2,NA,339.35260009765625,NA
et,CN-Dzo,19.546,109.475,7,898.7406354631696,885.690673828125,13.04996163504461
et,CN-Du2,42.0467,116.2836,6,393.9882303873698,381.5594787597656,12.428751627604186
et,CN-Dsh,38.83992,98.9406,3,251.60557556152344,241.59161376953125,10.013961791992188
et,CN-Dmn,38.85551,100.37223,11,196.06831082430753,190.1385955810547,5.9297152432528435
et,CN-Din,23.1733,112.5361,6,899.6633097330729,873.20257568359375,26.46073404947913
et,CN-Dda,41.64397,110.33147,2,NA,249.10313415527344,NA
et,CN-Dan,30.4978,91.0664,5,325.0645446777344,316.0395202636719,9.0250244140625
et,CN-DaW,30.4691,91.0624,2,NA,316.0395202636719,NA
et,CN-BeO,40.02621,116.39143,9,400.55453321668836,402.4365539550781,-1.8820207383897696
et,CN-Ash,24.53806,101.02917,11,696.4697321111505,708.8150634765625,-12.345331365411994
et,CN-Aro,38.04734,100.46432,10,289.9646560668946,282.92010498046875,7.044551086425827
et,AU-Tum,-35.6566,148.1516,3,704.2330322265625,732.27984619140625,-28.04681396484375
et,NZ-Kop,-37.387875,175.55389,4,817.9906997680664,821.7611083984375,-3.7704086303710938
et,NZ-ADd,-43.64405,172.35465,4,541.0458450317383,517.76031494140625,23.28553009033203
et,AU-Lit,-13.17904,130.79455,5,905.5294006347656,903.6741943359376,1.8552062988279658
et,AU-Sil,-42.090556,147.0875,4,585.9052505493164,542.84356689453125,43.061683654785156
et,AU-How,-12.4952,131.15005,17,1019.3777878705192,1013.4210205078124,5.956767362706842
et,NZ-Cla,-43.78628,171.59558,1,NA,612.01666259765625,NA
et,AU-Emr,-23.85872,148.4746,2,NA,565.19134521484375,NA
et,AU-Ctr,-16.103219,145.446922,6,932.5295918782552,954.0440063476564,-21.514414469401117
et,NZ-BFu,-43.591833,171.926833,1,NA,612.01666259765625,NA
et,AU-DaP,-14.0633,131.3181,4,847.2265548706055,807.28875732421875,39.93779754638672
et,AU-Rob,-17.11746943,145.6301375,10,1132.642822265625,1115.906005859375,16.73681640625
et,AU-Ya2,-33.620812,150.763284,1,NA,760.1728515625,NA
et,AU-Stp,-17.1507,133.3502,10,531.8543975830078,511.8424987792969,20.011898803710892
et,AU-Cpr,-34.0027,140.5877,11,236.34757856889206,252.0442047119141,-15.69662614302203
et,AU-Sam,-27.38806,152.87778,6,896.4815572102864,875.661376953125,20.820180257161383
et,AU-Rgf,-32.506102,116.966827,4,432.56232833862305,445.2626037597656,-12.700275421142578
et,NZ-ADw,-43.64935,172.34952,6,542.7802327473958,517.76031494140625,25.019917805989508
et,AU-Fog,-12.5452,131.3072,1,NA,927.01641845703125,NA
et,AU-Gin,-31.376351,115.71377,10,456.76450500488284,480.2405090332031,-23.47600402832029
et,NZ-Oxf,-43.2609,172.21588,5,638.9653076171875,650.2705078125,-11.305200195312523
et,AU-Fle,-19.887285,146.189138,1,NA,623.71307373046875,NA
et,AU-RDF,-14.563639,132.477567,1,NA,762.9434814453125,NA
et,AU-TTE,-22.287,133.64,8,260.185706615448,285.9890441894531,-25.803337574005127
et,AU-APL,-36.862222,147.320833,4,796.3108749389648,795.3955078125,0.91536712646484375
et,AU-ASM,-22.283,133.249,10,269.66619873046875,291.10125732421875,-21.43505859375
et,AU-DaS,-14.1592,131.3881,11,807.7135009765625,807.28875732421875,0.42474365234375
et,AU-Wrr,-43.09502,146.65452,1,NA,736.9249267578125,NA
et,AU-GWW,-30.1914,120.65417,9,296.39758639865454,289.0340270996094,7.363559299045164
et,AU-Boy,-32.477093000000004,116.938559,5,425.1827789306641,438.5467834472656,-13.36400451660154
et,AU-Wom,-37.422506,144.094046,3,609.4325968424479,590.3258056640625,19.10679117838538
et,AU-Cum,-33.615278000000004,150.723611,10,783.394320678711,760.1728515625,23.221469116210983
et,NZ-BFm,-43.593528,171.929611,2,NA,612.01666259765625,NA
et,AU-Rig,-36.6499,145.5759,5,640.77685546875,624.84490966796875,15.93194580078125
et,NZ-Lau,-45.038904,169.681109,4,459.8165092468262,451.255859375,8.560649871826172
et,AU-Dry,-15.2588,132.3706,6,701.7621053059895,696.79241943359375,4.9696858723957575
et,AU-Ync,-34.9878,146.2908,8,386.056752204895,402.7666931152344,-16.709940910339355
et,AU-Ya1,-33.613469,150.734864,1,NA,760.1728515625,NA
et,AU-Lon,-23.52327,144.31042,3,431.54579162597656,410.8050231933594,20.740768432617188
et,AU-Whr,-36.6732,145.0294,5,531.1619567871094,531.809326171875,-0.647369384765625
et,AU-Ade,-13.0769,131.1178,1,NA,944.1776123046876,NA
et,AU-Cow,-16.238189,145.42715,12,973.3761749267578,954.0440063476564,19.33216857910145
et,NZ-ScF,-37.46,175.22,4,808.7197952270508,804.8319091796875,3.8878860473632812
et,AU-Otw,-38.525,142.81,2,NA,672.779296875,NA
